"code","iso","country","GHP.raw.1960","GHP.raw.1961","GHP.raw.1962","GHP.raw.1963","GHP.raw.1964","GHP.raw.1965","GHP.raw.1966","GHP.raw.1967","GHP.raw.1968","GHP.raw.1969","GHP.raw.1970","GHP.raw.1971","GHP.raw.1972","GHP.raw.1973","GHP.raw.1974","GHP.raw.1975","GHP.raw.1976","GHP.raw.1977","GHP.raw.1978","GHP.raw.1979","GHP.raw.1980","GHP.raw.1981","GHP.raw.1982","GHP.raw.1983","GHP.raw.1984","GHP.raw.1985","GHP.raw.1986","GHP.raw.1987","GHP.raw.1988","GHP.raw.1989","GHP.raw.1990","GHP.raw.1991","GHP.raw.1992","GHP.raw.1993","GHP.raw.1994","GHP.raw.1995","GHP.raw.1996","GHP.raw.1997","GHP.raw.1998","GHP.raw.1999","GHP.raw.2000","GHP.raw.2001","GHP.raw.2002","GHP.raw.2003","GHP.raw.2004","GHP.raw.2005","GHP.raw.2006","GHP.raw.2007","GHP.raw.2008","GHP.raw.2009","GHP.raw.2010","GHP.raw.2011","GHP.raw.2012","GHP.raw.2013","GHP.raw.2014","GHP.raw.2015","GHP.raw.2016","GHP.raw.2017","GHP.raw.2018","GHP.raw.2019","GHP.raw.2020","GHP.raw.2021","GHP.raw.2022"
218,"ECU","Ecuador",0.00185266127112827,0.00169063777509633,0.00173913126951955,0.00182553585902467,0.00184912364995024,0.00186889333307056,0.00196085510065283,0.00199749951789023,0.00206841361430876,0.00208596905971267,0.0021627125568782,0.00205443324541337,0.00228633298032429,0.00263613405399558,0.00265287745989673,0.00276755877698167,0.00291966603632499,0.00278704765948205,0.00312863691471687,0.00334575646758638,0.00347461060594112,0.00382840369999725,0.00407266498682432,0.00404301580341848,0.00428505416572933,0.00402936911489104,0.00356267510140733,0.00334559194867134,0.00373399869672552,0.00395982019869548,0.00356481219495118,0.00349356453453766,0.00407945939819107,0.00428599113953346,0.00342952957385142,0.00421325651181455,0.00440367105782691,0.0038864040137143,0.00399487671124421,0.00380285671072748,0.00350767597205564,0.00381341868883297,0.00382757611721408,0.00395325560188741,0.00415607688774246,0.00417512399366685,0.00404858367657884,0.00427146275977533,0.00394546672256472,0.00419545400097352,0.00438291062782182,0.00445460869874402,0.0043272273315662,0.00443772333174082,0.00458549183560297,0.00429169323057994,0.00414150065986132,0.00405873112861996,0.00390152759807254,0.00395388014549711,0.00347392842287609,0.00380661686561015,0.00389682281911853
818,"EGY","Egypt",0.00147046671655605,0.00151599464422142,0.0015908048224335,0.00171760817900376,0.00191298234303108,0.00195926854003945,0.00185458531345044,0.00158430802110028,0.00175987587731942,0.001597394477471,0.0015667682359562,0.00158849288967547,0.00160176900058721,0.00150149274289116,0.00154222682554258,0.00168935205086829,0.00179268733816723,0.00188435551650479,0.00192806378090652,0.00198063892766318,0.00202768584602241,0.00212172806437609,0.0022340765933088,0.00221325373798144,0.00233753341464464,0.00231386394083651,0.00246918413931994,0.00245920660414527,0.00238818396696038,0.00230792462157364,0.00233352961077183,0.00243090143980887,0.00240923738789995,0.00258537296567295,0.00246203978047763,0.00262988359346272,0.0025939960249429,0.00274041302630382,0.00284962866778597,0.00289119173864371,0.00307015180049411,0.00281787954291159,0.00282738362147704,0.00307875010721323,0.003098939264353,0.00332651898787508,0.00343123005509913,0.00349469705914017,0.00357207580452261,0.00359820787341746,0.00345877740966014,0.00355598758488707,0.00344968779667285,0.00331281753459346,0.00339449257454963,0.00328339496542647,0.00339148943581889,0.00356836519024407,0.00337130516616935,0.00340378052031345,0.00306653277120776,0.00323261179011251,0.00329937311278022
222,"SLV","El Salvador",0.00157720189424773,0.00147102942567511,0.00148456728876619,0.0016488936476978,0.00167121754512155,0.00157120496864587,0.00166264319821214,0.0015930667960593,0.00160873368394702,0.00156912070259552,0.00161404172045424,0.00157362668988546,0.00161862440568047,0.00160624313258519,0.00159401954237499,0.00160302046513313,0.00165736546332562,0.00174041627300345,0.00178440305845358,0.00173735369403413,0.0015556106827987,0.00145069813502658,0.00133846428574389,0.00135175890204203,0.00125259515230813,0.00136486330630285,0.00133341795615915,0.00144197726075725,0.0014331077139792,0.00143104517836008,0.00141472148331602,0.00154285860948557,0.00157030734382569,0.00165140213481692,0.00175148349944128,0.00177081429934018,0.00174589716409774,0.00191963195137303,0.00190182336413979,0.00188628089161076,0.00180921507938874,0.00189750915168023,0.00194954699277764,0.0019996620903282,0.00199217683230993,0.00203280369582722,0.0021209242442029,0.00213561057389893,0.00203448182472807,0.00198576675386785,0.00195249959676938,0.00191972220685941,0.00193386844543622,0.00178842095317618,0.00182167936384416,0.00190430692126779,0.00185839310826809,0.00173699399124855,0.00176968896750547,0.00191556591362712,0.00179867205088757,0.00194735584391631,0.00197012109505938
226,"GNQ","Equatorial Guinea",0.00033908420017131,0.00033586772397379,0.000328961295902555,0.000335677342077182,0.000327583953027848,0.000338522456865869,0.000310919152153942,0.000325160681510114,0.000331687306747007,0.000381674538805568,0.00037800476408323,0.000493469828691593,0.000577816493211336,0.000365849689649388,0.000454981105321485,0.000508678890920773,0.000537747826086957,0.000553630926718182,0.000590980410978122,0.000568965227708314,0.000583966174528953,0.000572145479036875,0.000610390161556466,0.000541881666785451,0.000600172907442841,0.000530961549134598,0.000564044644025816,0.000636969011666735,0.000637606786117283,0.000650663886534945,0.000525128826396362,0.00139811028641683,0.00226468003367017,0.00311565635596153,0.00484898262937229,0.00531931700253237,0.00848705146994454,0.0120694469012666,0.0142495391895626,0.0150650639773201,0.0167263654808848,0.0175949684263211,0.0136132026272644,0.0144863007011692,0.019703439664551,0.0183641287112912,0.0189597931906276,0.0185519256228319,0.0182496337708361,0.0150746615268843,0.0160941872083207,0.0149091520910512,0.0153810600444224,0.0152552027951333,0.0142731729121692,0.0133983040431566,0.0125863305628009,0.0117935706103532,0.00900896995309319,0.00728344931255925,0.00763638811084954,0.00753319595445987,0.00658975348462029
232,"ERI","Eritrea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0.00235027349728471,0.00229469718038932,0.00243634332225911,0.00260906693302742,0.00247253560353335,0.00249926626011685,0.00254313773652203,0.0023600883691561,0.00226113718401565,0.00227789468615485,0.00223517622441821,0.00221371679388496,0.00206420627000796,0.00214644518380949,0.00205100793507752,0.00203905716838493,0.00197002048735178,0.00203899465228955,0.00203852214219645,0.00202035137137259,0.00202261444068879,0.00202771056585978,0.00203444241354805,0.00202578347759749,0.00203146965928973,0.00201538047337371,0.00200016448452234,0.00199451779738297,0.0019679079032548
233,"EST","Estonia",0.0155910390352385,0.0158555837838878,0.0163986094544966,0.0172085233503789,0.0178135007786286,0.0185027609914737,0.0193245038943679,0.0199819237890168,0.0203100389023086,0.0208156815798724,0.0214665254346123,0.0223812839273448,0.0231589611287114,0.023803720828124,0.0243980573343975,0.0252819708399434,0.0259377171188829,0.026472942668467,0.0271167344176643,0.0271527259597078,0.0279629787399639,0.0273057153374279,0.0276082692770577,0.027837173879387,0.027886839005561,0.0296184755873005,0.0292842397398547,0.0289636530580281,0.0287373896205488,0.0290965547858023,0.0272254072575755,0.0253579222777421,0.0193692595769298,0.0162525410636895,0.0167292115365519,0.0155607963328687,0.0163535792577651,0.0162455900880079,0.01517905348411,0.0144368741893957,0.0140809848448428,0.0144912814734423,0.0142367147195395,0.0157536569446975,0.01595198505056,0.0158381496651208,0.0153980035215511,0.0182330458527765,0.0167795138015061,0.0142061502258619,0.0177398357185982,0.0177928894761317,0.0173417267311103,0.0188616365116269,0.01842934784338,0.0161516837234863,0.0170031341069439,0.0180587081677298,0.0172638748498441,0.0130325111305315,0.0106191408699999,0.0114378554993033,0.0110380639052268
748,"SWZ","Eswatini",0.003377728833698,0.00347380946310037,-8888,-8888,0.00338802370215385,0.00338372515238838,0.00357006576225803,0.0036384759226439,0.00373233770960552,0.0038229299481183,0.00398721958158807,0.00399002886266165,0.00395969729119253,0.00396447027886192,0.00378910040758233,0.00379266978715888,0.00382606759449394,0.00366039002227434,0.00393855446633205,0.00393112308773578,0.00387025948770725,0.00370738222359261,0.0035708176830239,0.00324199815409493,0.00314906917583415,0.00326924829157175,0.00322600835444772,0.00306143522405687,0.00292018720246112,0.00284506363565922,0.0034129981932317,0.00328422231014081,0.00315602946501435,0.00273278438010973,0.0031902358826385,0.00320112880712856,0.00288100601178939,0.00319261073103376,0.00310820587410138,0.00321548356687648,0.00305419914293699,0.00283206964497655,0.00290937744157121,0.00285847617626419,0.0028720823747096,0.00286937976613185,0.00277045655935828,0.00287103600711434,0.00277635497811666,0.00269770186119833,0.00251754491235726,0.00240924540267476,0.00256071920852513,0.00280491344598455,0.00224325296549764,0.00228328406541463,0.0024082049917551,0.0023198099688203,0.00235685281637465,0.00236010885651921,0.00225784162181162,0.0022850205839533,0.00238060892125698
231,"ETH","Ethiopia",0.00242605927753305,0.00246443919213336,0.0024362921744444,0.00240207101133616,0.00235609545391646,0.00232983786863716,0.00229332091205952,0.00226757537933145,0.00225373288261615,0.00220291973468525,0.00215919139258442,0.00213159187852381,0.00204481056801681,0.00205222318130843,0.00196450890185324,0.00187542345359437,0.00182600974297828,0.00182753087413419,0.0017893308341762,0.00180393434856787,0.00182550942386914,0.00176999031431441,0.00173355366149568,0.00173582919923862,0.00165838236478924,0.0016701898602845,0.0017160611752585,0.00160433001375264,0.00155193620518673,0.00157531358134746,0.00157403802387601,0.00151453874134014,0.00150135365204291,0.00134387201445805,0.00132700324861194,0.00130798859139804,0.00132897242767562,0.00133064555061672,0.00139067151193471,0.00134669692912577,0.00126701609805729,0.00129303486713221,0.00139135941151779,0.00133179964318985,0.001328667827526,0.00134685955937416,0.00137877687947901,0.00146594132783976,0.00148340316796577,0.00149302716023589,0.00151121928954705,0.00146848748815646,0.0014927027560495,0.00150308473955157,0.0015345213920014,0.00152958433867228,0.00154640451120825,0.00154579350257369,0.00152825354300575,0.00158728573801401,0.00162743100800923,0.00154953274963504,0.00155602510005726
234,"FRO","Faeroe Islands",0.00171646073666335,0.00328543329862316,0.00335348797300003,0.00352058781969761,0.00337356658575375,0.00372992901557255,0.00378090970807875,0.0045266154589891,0.00486845601913367,0.0055908026623872,0.00667638483965015,0.00669421785337485,0.00596621209037248,0.00636079102299602,0.00747587648361492,0.00856791217446955,0.00803234763969406,0.00980458523179287,0.00951688311688312,0.011292146991013,0.00978677939332002,0.0100813977483778,0.010370437460375,0.0109094002552105,0.0110403013182674,0.011335688425672,0.0106708395818391,0.0107215181702778,0.0112356736727784,0.0121901874078753,0.0148168242802081,0.0140110232856227,0.0140969025105967,0.0129185737094199,0.0130350094038204,0.0130483734733478,0.0136140287280801,0.0132577592987976,0.0138834280619637,0.0139417295312258,0.015086114761279,0.0164798789058277,0.0154972336744067,0.0154625253207292,0.0155755694013211,0.0149470501749808,0.0140301782129034,0.0142435433510473,0.0130178678399537,0.0118781721695678,0.0130181367486057,0.0117372793783326,0.0121901140684411,0.0133943574703623,0.0123229547095842,0.012459521468371,0.0127314747474747,0.0140782799124029,0.0142375036797174,0.014321085118322,0.0144700562815988,0.0139305014493632,0.0140917918132986
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.00168521649109971,0.00165445905522828,0.00178807573153766,0.0017840720912582,0.00219312340213164,0.00194154817695239,0.00185060798244071,0.00197757449441774,0.00206074894148062,0.00214948280818308,0.00229161875989019,0.00234179336663139,0.00239662651917597,0.00248861972337766,0.00259754090623873,0.00250076047163146,0.00225811013161197,0.00274981570401411,0.00256667685742452,0.00283737333126062,0.0027234877360971,0.00315148462372379,0.00272989240483741,0.00246596337680092,0.00229913488615587,0.00226607302586052,0.00233421832807193,0.00214768723087642,0.00224027460301849,0.00236312704831974,0.00258619672629976,0.00240300744524287,0.00252380214821019,0.0026180431445704,0.0026861007330045,0.00277552282679807,0.00283254136468171,0.00276793721494719,0.00268613325028912,0.00264611258847219,0.00267688586341582,0.00297112000648476,0.0027342525690615,0.00285699148621023,0.00324448733552782,0.00291890583986592,0.00302620681779812,0.0029352786984478,0.00260557872383069,0.00244014978858287,0.00282195939362687,0.00271906008801328,0.00268010855600501,0.00284965480746933,0.00244005539841585,0.0025389641496612,0.00248177926265246,0.00266508781693328,0.00274026267809345,0.0028596741592965,0.00240147279977797,0.0023702032030899,0.00238614695234594
246,"FIN","Finland",0.00784491101977217,0.00785051275534434,0.00843756889634051,0.00914570751508038,0.0100361036042136,0.0106518845687634,0.0116809083159157,0.01157585930166,0.0127386258851763,0.0138444476373913,0.0144424928160811,0.0145464866502144,0.0153061127656583,0.0164541423463283,0.015808080386665,0.0153723650054561,0.0162883491178667,0.015944661155043,0.0164266713225511,0.0170400842013114,0.0178724473204287,0.0163365767958517,0.0144268368794611,0.0141535596512752,0.0143580846638138,0.0157419896244003,0.0164367495813966,0.0172551860843892,0.0160709768279464,0.0161578032569102,0.0174345338379294,0.0169001783100041,0.0164032787041312,0.0167654176585683,0.0178441741136046,0.0169452542097463,0.0178685716839237,0.0175635404638476,0.0166564147303443,0.0168580463283718,0.0164712630421221,0.0175745488441806,0.0179194969501584,0.0195475784258396,0.0193102101461084,0.0165051116106148,0.0190650001101349,0.0178777851729719,0.0162088900156002,0.0154391818045426,0.0170855837916288,0.0155038758251254,0.0147108841181455,0.0145778283102027,0.013636443534318,0.0127293558518056,0.012750925654145,0.0122638844460292,0.0124127077658066,0.011764059224798,0.0107516660960951,0.010526605494984,0.0100129749067822
250,"FRA","France",0.0096300109610563,0.0100206438019148,0.0103927086898996,0.0104634349118887,0.0109812768883196,0.0107685480432344,0.0110222429319447,0.0114861000378227,0.0117064905712677,0.0121227212851686,0.0123445891992568,0.0128667309842231,0.0131483275008026,0.0135859879152832,0.0131768609575527,0.0123716950324198,0.0130736004052924,0.0127344378969659,0.0130675722436369,0.0130796563150607,0.0126058875651461,0.0115919436393283,0.0112149868350079,0.0109299250526619,0.0106701349282786,0.0104176672876803,0.0100806513936777,0.0099081727807376,0.00976365119496945,0.0098606175962774,0.00961249381722528,0.0100332650609596,0.00980087105267466,0.0093829899087462,0.00924362157481027,0.00933829007488579,0.00963748622142382,0.00941605038509589,0.00944732078876295,0.00919465185541865,0.00903597246860597,0.00903240354824246,0.008859856268312,0.0088820272969968,0.00881080764967953,0.0087533528054904,0.00852392322031897,0.00833462865681844,0.00817279185631934,0.00779527338831371,0.00786101485342608,0.007435994468549,0.0074360493310104,0.00743962536710791,0.00691819079948365,0.00695169014952517,0.00695433805312654,0.00697365739505652,0.00666792496129689,0.00650706669374804,0.00593643919563723,0.00625724204419288,0.00606179721839585
258,"PYF","French Polynesia",0.000431815771175354,0.000674451513443242,0.000533943144112636,0.000717157987451475,0.000692831330363896,0.000854044631817905,0.00118215504345871,0.00131357139487712,0.00140112171316192,0.00141662346335334,0.00164721649659431,0.00186038588790251,0.00170948227460718,0.00159568469549139,0.00159717471130189,0.00151975570859525,0.00182748205824489,0.00184420866133806,0.00202569189241927,0.00177928015993643,0.0017917856116779,0.00195249034886199,0.00193347596404788,0.00235341428268228,0.00252074301377043,0.00314484641055987,0.003164602801307,0.00310830251554436,0.00285143253692872,0.00262511194698191,0.00222177375419847,0.00217686266500808,0.00203536091721648,0.00209639092770233,0.0021081332736009,0.00204218694641515,0.00199410686724294,0.00205398350039325,0.00200637346530414,0.0021821806086192,0.00243851000490182,0.00284444165630918,0.00279956933977008,0.00296547138194268,0.00288037374781007,0.0030549103519516,0.0029855693504207,0.00292405582037401,0.00297760890796199,0.00297239295317111,0.00325358366104275,0.00310829579513785,0.00305563464813109,0.00305299411176536,0.00293248422585063,0.00290069125766398,0.0029582511471992,0.00291433406667795,0.00294246755777773,0.00292174284408292,0.0028033386327504,0.00290487183974098,0.00285105134987968
266,"GAB","Gabon",0.0012724231503487,0.00144019513641641,0.00107604107624478,0.00101174069456545,0.00161595613433859,0.00176228295908024,0.0026182980415584,0.00586982137921748,0.0107852262247412,0.00805065870946995,0.0132037048386449,0.0140382343244879,0.01433649622603,0.020086346192593,0.0234769175648229,0.024137504145687,0.0240996086484237,0.0242258143883629,0.0245705183390729,0.0219095201094567,0.0201557941643287,0.01817656548911,0.0180330755665681,0.0163494784111318,0.0166180262372066,0.0171892258581038,0.0148908853770284,0.013063594881647,0.013292373223341,0.0165720769605018,0.0178698208099085,0.017839873322082,0.0187249000827479,0.0183734923113206,0.0176300079964186,0.0193197964580328,0.0209741210309493,0.0190226564483631,0.0216027634984795,0.0198740040925966,0.0197306990939741,0.0198759118577319,0.0188275888353654,0.0201739548395472,0.0184332399345258,0.0169067028918113,0.014232220686292,0.0119800726848682,0.0125161151090905,0.0117368157295821,0.0117082346172749,0.0112490643755815,0.0106707978239498,0.0102800722474013,0.0101576129890574,0.0102218555606012,0.00995213319648184,0.00902362611828559,0.0081589778499557,0.00867146108279278,0.0084897313235343,0.0079193096975107,0.0075693112541474
270,"GMB","Gambia",0.00152178786885492,0.00147364052180983,0.00149437616916483,0.001519670730331,0.00153118118174181,0.00152318547508433,0.00152295798860845,0.0013806201198849,0.00155250815885373,0.00153690581405761,0.0015904949775973,0.00158693004260385,0.0015285744612909,0.00146803569944311,0.00141948448825357,0.00147932074745191,0.00146331030204433,0.00148845588663883,0.0014723243394247,0.00140423502672066,0.00147867339469458,0.0014566814656066,0.00145971348689006,0.00129472964428964,0.00121729562874789,0.00121435047046701,0.00120524083781412,0.00120804100814578,0.00119174115901032,0.00114720245025667,0.0011618387570439,0.00114999963083829,0.00110067320112993,0.00106199472913416,0.00106274743299925,0.00105951028655844,0.00107864307661035,0.00101314500661351,0.00103353883566376,0.00101362765028833,0.00103963092479578,0.000961234892179453,0.000931824049432967,0.00096647229669205,0.00100995704693824,0.00100910882406792,0.00103067035822015,0.000999369363294904,0.00105007519738627,0.00119902838957489,0.00124506536242919,0.00104198853775275,0.001051544530993,0.00105571402284094,0.00109020159258554,0.00115851838306926,0.00107212910720929,0.00103684976620855,0.00101341641185219,0.00105467492904213,0.00103642159367054,0.00103426939905781,0.00101800090847555
268,"GEO","Georgia",0.00263382492804098,0.00267355445341985,0.00277634001329304,0.00290974641974804,0.00301790578048224,0.00313550288681454,0.00327859901090771,0.0033899281576022,0.00345112501958256,0.00352985444261461,0.00357752323967662,0.00375430795928984,0.00387896683544087,0.00400649315160297,0.0041042080195155,0.0042404068590521,0.00433548626445549,0.0044119233031069,0.00451321831780033,0.00451619816041784,0.004607787701876,0.00450246032444986,0.00452260295920071,0.0045402767179696,0.00454109587584362,0.00475984835487057,0.00467604674688811,0.00467676064414763,0.00474882956793527,0.00469202229527088,0.0046411486215698,0.004525190506435,0.00435027555633315,0.00314044988720093,0.00226229267391275,0.00150382994475878,0.00200723131081562,0.00219093848127515,0.00231910766488184,0.0022562156502257,0.00237103259423466,0.00214167547103659,0.00215477407260181,0.00231266881997637,0.00247592818357531,0.0027074332419355,0.00298881212607277,0.0030844300548584,0.00275916782250221,0.00301559837070644,0.00293041628471686,0.00342103750523349,0.00367066179083278,0.0036290238674635,0.00389840394966417,0.00400742826226497,0.00409396360977654,0.004104519792059,0.00405201811446123,0.00425035386717432,0.0042014259235152,0.0043287196660548,0.00434516647136621
276,"DEU","Germany",0.0139994590393474,0.0142495280189407,0.0148941158577902,0.0156848709578668,0.0159269778563523,0.0157071774615078,0.0154981223584376,0.0152716051313712,0.0159122288505012,0.0167458882938586,0.0162729419891113,0.0163748594591157,0.0163121008990416,0.0168423680335182,0.0165552288705588,0.0158134966960524,0.0170175310472227,0.0165259934918728,0.0169190525064852,0.0174672483365471,0.0171963658498656,0.0164951394165035,0.0160397664235433,0.0159976243260904,0.016334254545517,0.0164997110133561,0.0164855599076954,0.0162348682043088,0.0160848583767925,0.0157162816209534,0.0160929107164085,0.0154416714246507,0.0146085216214702,0.0143100941803234,0.0140862242994422,0.0139641204856949,0.0141585270181594,0.0137342608727676,0.0133826755752857,0.0129609619780839,0.0129687200971255,0.013033529197305,0.0127546090956759,0.0127236791595485,0.0125210780004867,0.0122476025973817,0.0123611621060686,0.0120370180463831,0.0120462269407727,0.0112320989909625,0.0117763724359357,0.011673224917665,0.0117138811240108,0.0119456276273605,0.0114126823158318,0.0113401534354314,0.0112727085783284,0.0110247024319303,0.0105763689448792,0.00993656195563062,0.0091567022294694,0.00951856014399691,0.00923243874507268
288,"GHA","Ghana",0.00107686829650829,0.00103840594826663,0.00104938092554076,0.00108521001528108,0.00108842495663724,0.00108739498546577,0.00104289260215336,0.00104952796258462,0.00107583978133552,0.00106146200171436,0.00117982000979128,0.00110129052470162,0.00109984205752519,0.00111361564439729,0.00106149708922329,0.00103806265180919,0.000994891039084629,0.00109027997846537,0.000990365879973135,0.00098244259944144,0.00102951019244869,0.00097450160518848,0.00101256518451142,0.00100361097059303,0.000911522518229,0.000923336967392934,0.000898636234675746,0.000926191794913097,0.000891400270508559,0.000909807687332419,0.000971877613374574,0.00100119220542842,0.000942381846853514,0.000966416887466817,0.00099274343879714,0.000982756570177639,0.0010220272237014,0.00105234168526016,0.0010826370360681,0.00101551130217772,0.00104743830083768,0.00096840293297884,0.000968977509072745,0.000991779410257542,0.000945289318704578,0.000990390731615142,0.00106859286763268,0.00104708703965528,0.00106498108832711,0.000960308172823964,0.00103275867171796,0.00117134311558244,0.00122315206043124,0.00125719066305429,0.00126359461066245,0.0013102801729049,0.00125441676949829,0.00126880341066008,0.00134516696660815,0.00141794588755294,0.00152984551932358,0.00152203701088757,0.00151389769762237
300,"GRC","Greece",0.00287489454687657,0.00299109043452016,0.00303209265658147,0.00329594535577697,0.00341637267948528,0.00385393950730238,0.00404615913021206,0.00417104147727602,0.00451786264388083,0.00487835475047239,0.0047013635031033,0.00510397767786569,0.00553771747759908,0.00625101087889811,0.00622062381627267,0.00647930122225606,0.00684429898674129,0.00716661219710119,0.00719556831997688,0.00744705524701383,0.0073648388187142,0.00723109178749132,0.00736906638204753,0.00769375866417277,0.00782421051710571,0.00817059345600629,0.00797789945265589,0.00837242496748978,0.00881883267108933,0.00939542310508729,0.0103138653574278,0.0101352556447427,0.0102010415856019,0.0100409551943676,0.0102240612482285,0.0102357354789731,0.0103941402217557,0.0107818183354629,0.0111955311727636,0.0110990769979961,0.011562278964795,0.0116392585020683,0.011630247157821,0.0119897866622014,0.0120829277579861,0.0124889818654854,0.0123465131822953,0.0125946718615892,0.0122209710534869,0.0115326322932731,0.0108996433104727,0.0106429812731403,0.0104072589087976,0.00957170453628225,0.00932040996361339,0.00899660697198145,0.00866665298744732,0.00900298777050828,0.0086549541818767,0.00802910245423069,0.00701414922821464,0.00720656291260662,0.00745739214461394
304,"GRL","Greenland",0.00687704615384615,0.00869792284866469,0.00753737142857143,0.00905934065934066,0.00838042553191489,0.00878612244897959,0.00958972839506173,0.00996887828162291,0.0124947465437788,0.00905799554565702,0.00821241379310345,0.00993627118644068,0.0114547412008282,0.0113658775510204,0.0112510707070707,0.0101941935483871,0.00442334004024145,0.0146114979757085,0.00796845528455285,0.0115238709677419,0.0112401593625498,0.0103454117647059,0.0100315339805825,0.00696230326295585,0.0107764705882353,0.00957323308270677,0.0060952523364486,0.00433449168207024,0.00996233576642336,0.00854712477396022,0.0112358633093525,0.0109891891891892,0.0107740867992767,0.00989025362318839,0.00893526126126122,0.00957582437275984,0.0106779785330948,0.0110331785714286,0.0106452228163993,0.010604081996435,0.0118819395017793,0.0109737675244011,0.0102482167146567,0.011438432132476,0.0112368751208027,0.0113041204882761,0.0116751505971043,0.0115602068782601,0.0120260438858117,0.0105196811249401,0.0119391951498111,0.0127628054139568,0.010205238514346,0.00996694580670294,0.0092834461319833,0.00936864240652955,0.00937237212116894,0.00968135725984473,0.00972188029916283,0.00987842240995996,0.00952957404154917,0.0100032725539689,0.0104431187236371
308,"GRD","Grenada",0.000697470460265324,0.000645687515773534,0.00070638195977179,0.000620779917838195,0.000700047124870663,0.000709192067273431,0.000792458355287156,0.000860870707336048,0.000913911322888063,0.000982371305885325,0.000960324513634431,0.00102143502308824,0.00100618376177144,0.00109230022679443,0.000893795627922238,0.000995368702722174,0.00102601027061097,0.00104705955631222,0.00110774023859473,0.00107522836563701,0.00107397562158628,0.00119431853983323,0.0012212992313589,0.00120280513765953,0.00118651046999538,0.00116862273305759,0.00119335831028912,0.00126491515820237,0.00148844078216206,0.00157012718697089,0.00161346229567781,0.00164438240542112,0.00170097783056215,0.00172144793634326,0.00193264582162173,0.00199654045742841,0.00202418022623658,0.00216330140503463,0.00222309133709981,0.00238744839594469,0.00233835914811229,0.00238519956270382,0.00251832561835334,0.00263884587088468,0.00253056265751123,0.00264809893518603,0.00282153836450787,0.00292709151935556,0.00310875637902523,0.00313993324444366,0.0032520549987285,0.00319298543309142,0.00341706639519636,0.0037920005130617,0.00315999983046825,0.00343145570684149,0.00352389260290416,0.00363339866524425,0.00390922454406671,0.00412898047651641,0.00383007366795242,0.00418516597848149,0.00430654457834022
320,"GTM","Guatemala",0.00147665459432517,0.00149017908173673,0.00147975275122204,0.00151447941151853,0.00156364581981367,0.00159397116116486,0.001519918499987,0.00151800998385014,0.00159088487349628,0.00160805500325833,0.00160306308330105,0.00165528378639424,0.00174309898921348,0.00174782283143207,0.00169842470880144,0.00175054557570151,0.00162590053674675,0.00174277395463524,0.0017872900180437,0.00187230513975217,0.00188222336502701,0.00179112436997252,0.0016986276038266,0.00165009124182765,0.00162701263950463,0.00161638245045538,0.00160985694561782,0.00161041068394308,0.00160059661010238,0.00158750155800251,0.00166683634296904,0.00166022071291668,0.00177428856256923,0.00174149145656692,0.00181216976287851,0.00182592503556053,0.00174391714019862,0.00181954677123875,0.00190225584048624,0.00193285956264887,0.00197980459614849,0.00200311919159931,0.00205702609481557,0.00201149250923615,0.00205807322291348,0.00213716765073055,0.00211211362952583,0.00212512968101739,0.00200555105183046,0.00207382522710214,0.00205387972391731,0.00205844308232138,0.00206918983438695,0.00214445778733533,0.00220318185147704,0.00234559670638176,0.00240603614924654,0.00242337419357399,0.00248361283820286,0.00252477350063943,0.00240004142848095,0.00251599936193051,0.00247957865327979
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
