"code","iso","country","TCL.raw.2005","TCL.raw.2006","TCL.raw.2007","TCL.raw.2008","TCL.raw.2009","TCL.raw.2010","TCL.raw.2011","TCL.raw.2012","TCL.raw.2013","TCL.raw.2014","TCL.raw.2015","TCL.raw.2016","TCL.raw.2017","TCL.raw.2018","TCL.raw.2019","TCL.raw.2020","TCL.raw.2021","TCL.raw.2022"
344,"HKG","Hong Kong",0.000187947494015133,0.000229326838741619,0.000274377630926604,0.000337104122770383,0.000437741994900555,0.000451057475788788,0.0004338128366635,0.000384173993410546,0.000315700461139852,0.000243540150733491,0.000278424577456984,0.00036730544441477,0.000617239022875467,0.00110366642988995,0.00109352809644111,0.00125088132334108,0.0013003039262727,0.00118150609162775
348,"HUN","Hungary",0.00435871999140782,0.0044057388370118,0.00457155796986723,0.00489098741843196,0.00469642609096491,0.00478258418285706,0.0048062346364334,0.00506357933534191,0.00506763183980846,0.00557688515934638,0.00552307293306355,0.00610547797982557,0.00632525503036357,0.00681233644919205,0.00673777031428494,0.00686776515299667,0.00684085519002724,0.00691086371956331
352,"ISL","Iceland",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
356,"IND","India",0.0015439014213194,0.00156990856984147,0.00167756163671873,0.00187432584896754,0.00190045823780134,0.00184283543961582,0.00195125501489671,0.00206025242041912,0.00203405116475829,0.00234275248151786,0.00267749583695173,0.00312509407977373,0.00361106654547622,0.00387563925826021,0.00378301421446647,0.00389327551034392,0.00367378350361391,0.00332976287141021
360,"IDN","Indonesia",0.00574654312854735,0.00660443281690048,0.00726721341384761,0.00832726633864448,0.00914389422756866,0.00926452352563287,0.00940207064588247,0.0104885105945419,0.0101686018989968,0.0101056013264472,0.0106871937102437,0.0117808639350854,0.0105862252130557,0.0106851211821521,0.00979185534581279,0.00881466832593104,0.00684670504358593,0.00632942691157681
364,"IRN","Iran",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
368,"IRQ","Iraq",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
372,"IRL","Ireland",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
833,"IMN","Isle of Man",0.000767639080908174,0.000923028672604074,0.0011760866359497,0.00143573443058362,0.00216470628969887,0.00290735706677025,0.00263867179699691,0.00265597231399933,0.00237948220104707,0.00231753873748471,0.00172981548611909,0.00181363010202316,0.00161410364367126,0.00153850778478364,0.00118563217432897,0.00112530363519843,0.0010708868334015,0.00105365907868783
376,"ISR","Israel",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
380,"ITA","Italy",0.00112752606250468,0.00110671619674257,0.00112085571721724,0.00136853192872016,0.00131633347462323,0.00142171681298454,0.00147641736105956,0.00168887446941242,0.00169683905731649,0.00180500698851456,0.00176891037917791,0.00205372679155442,0.0023242697833299,0.00282472875906247,0.00368044987737138,0.00398353140523948,0.00405955715700594,0.00394333634668317
388,"JAM","Jamaica",0.00401387112715219,0.00441766118528217,0.00431936974238027,0.00457902486830345,0.00448458138501798,0.0031226250196807,0.0030152747380234,0.00336241193772752,0.00318041934873842,0.00299815278400173,0.00313827220043051,0.00303577031162719,0.00293071820677673,0.00316625177994422,0.00302419218134724,0.00283326792219619,0.00270153546863946,0.00242392396359342
392,"JPN","Japan",0.00108823213827196,0.00120190059331854,0.00134918183768499,0.00150904652476414,0.00153619945070445,0.00153134433408713,0.00150846111257589,0.00150911510597382,0.00137567767932587,0.00127927261957774,0.0012444078936299,0.00138870789874927,0.00140341497023801,0.00161012742774125,0.00178600716253919,0.00191419316699126,0.00186463933942657,0.00191146102055913
832,"JEY","Jersey",0.00121963585681688,0.000468298864829014,0.000441032421684255,0.000740488876652639,0.000762198738154537,0.00175561052572775,0.00223723807752418,0.00265195380428475,0.00244942318954393,0.00232534835410355,0.00139125844700951,0.00122475329121099,0.000383877940155618,0.000310354689410267,0.000348455789995545,0.000359327743855938,0.000530849287455466,0.000392027280905445
400,"JOR","Jordan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
398,"KAZ","Kazakhstan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
404,"KEN","Kenya",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
296,"KIR","Kiribati",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
689,"XKX","Kosovo",0.00134248793500085,0.00101716177594195,0.00133919131521996,0.00181557139982819,0.0019258675168247,0.00200930098678992,0.00216165013266363,0.0026626966090783,0.00245988957605211,0.00245103789897145,0.00245238985646164,0.00251193613893149,0.0019111330180162,0.0018172185131889,0.00178306288927045,0.00205317472395531,0.00184135031838847,0.00192687853147233
414,"KWT","Kuwait",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
417,"KGZ","Kyrgyzstan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
418,"LAO","Laos",0.00326260933555758,0.0041638665250569,0.00496951421727504,0.0049017419416366,0.00575190021834773,0.00678465546600159,0.00687096254410073,0.00702299953945236,0.00833003145385517,0.00935743887920618,0.0105903046068274,0.0132783163560042,0.0153860448321819,0.0163171666452539,0.0175809299145038,0.018339106035953,0.0176024461547265,0.0173155857653531
428,"LVA","Latvia",0.00825979600457949,0.00904695551967534,0.00943827409914468,0.00988779605070969,0.01012853388964,0.010567246992186,0.0108961648055583,0.0107924196458798,0.010705639292918,0.0105529391729128,0.00955801071895853,0.00956971189909405,0.0102901137860609,0.011368318611984,0.0127866276108957,0.0138916261528014,0.0140873001200624,0.0146533295626954
422,"LBN","Lebanon",0.0026782950661507,0.00221662276929704,0.00280474065500055,0.0037558267904589,0.00446454544218343,0.00389750608834344,0.00386866012264653,0.0035528030770759,0.00283607508863293,0.00228230564704226,0.00246146255018292,0.00285041006470235,0.0032128029471168,0.00350627583047869,0.00421137770734638,0.00512949389967975,0.00637527376887549,0.00728428572872501
426,"LSO","Lesotho",0.000419795211318168,0.000462279731922539,0.00047323658863604,0.000582349438272028,0.000579380254972485,0.000637519544233636,0.000668202558086179,0.000677504403522253,0.000728810480100623,0.00099923771406714,0.000905441016166966,0.0013016497693043,0.00145054072489004,0.00146320507553373,0.00138849060171286,0.00188851569501789,0.00194054491052604,0.00181792727890901
430,"LBR","Liberia",0.00267098775768537,0.0028209246272394,0.00255022181723683,0.00286067500802065,0.00432907008481503,0.00452159293898679,0.00448372482578304,0.00507685657565062,0.00762063983273279,0.009515480555912,0.0130457371434554,0.0159044633991182,0.018700032928838,0.0197527400808239,0.0199171900338798,0.0206441481365843,0.0198183805863646,0.0187275059645498
434,"LBY","Libya",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
438,"LIE","Liechtenstein",0.000675199832265906,0.000975367207181048,0.00096380528789779,0.000966072195227466,0.000861573295723026,0.000801195936753274,0.000586261367004156,0.000485171463657182,0.000333088182510538,0.000293663245431767,0.000261177703878445,0.000334342246437433,0.000339012763873919,0.000440053572293981,0.000630545070174868,0.000672341180102247,0.000572502162721449,0.000529518232551446
440,"LTU","Lithuania",0.00519710318743272,0.00600935665448665,0.00649663062041058,0.0070348795611726,0.00714674051059228,0.00725651986821969,0.00762338746844019,0.00775746276417129,0.00764783389538468,0.00778178403742415,0.0072790458314522,0.0076040598631868,0.00830611446809222,0.00880493991107541,0.00954056461913725,0.0101549010423193,0.00990680344295753,0.00973004086746737
442,"LUX","Luxembourg",0.00126704699390524,0.00185401911883349,0.00266678916180833,0.00440396337840416,0.00421627062841481,0.00581996995544234,0.00598146744935355,0.00586709830076055,0.00461265525843528,0.0050333764327546,0.00394191462581023,0.00408574951305695,0.00402333163963612,0.00424004706615499,0.0043972548410431,0.00504309475125086,0.00609691399068473,0.0059154660369441
446,"MAC","Macao",0.00285135406436037,0.00535658883346275,0.00959024764283096,0.00933098742704005,0.00838064717909816,0.00698098753550642,0.0056332403192731,0.00383608490940446,0.00210815126813609,0.00172803104139199,0.00176260967481794,0.00177126798398617,0.00375855699768117,0.00423378631985738,0.00496812507837088,0.0050977589143002,0.0050977589143002,0.00354254702476298
450,"MDG","Madagascar",0.00508714229498332,0.00490135715419573,0.0060595402098936,0.00651755446142066,0.00715568813015832,0.00731426316923625,0.00837941675716644,0.0076780384737375,0.00972981116525874,0.0129985120809506,0.0152687272922392,0.0178512024943951,0.0223070310388874,0.0230919242857315,0.0211966015610783,0.0204886349711886,0.0187527387260134,0.0157893625981
454,"MWI","Malawi",0.00380442859169913,0.00420851906434889,0.00464285226381824,0.00498605101407956,0.00476499188060707,0.0040470295570829,0.0043957117934315,0.00501057831313971,0.00512069479136162,0.00703375133844995,0.00792784090256308,0.00862347057585409,0.00903543040509496,0.00968265558262282,0.008834642892388,0.00952888146439953,0.00993037123692363,0.00987126193930285
458,"MYS","Malaysia",0.0105752911603617,0.0105848320613188,0.0112141419871046,0.0124649581140278,0.0143064372403572,0.0146814733356425,0.0155593157318868,0.0170748323485865,0.0168386753047073,0.0169949668793223,0.0171562791555894,0.0178505969084333,0.0168668920528016,0.0175788279161518,0.0158771146070778,0.0146156807287386,0.012660601208271,0.0110613992465977
462,"MDV","Maldives",0.000626375264026524,0.000596316155719905,0.00065396009036717,0.000815913991646289,0.000914775097869747,0.000898196509147505,0.00113719381172,0.00100279920631475,0.000906669485116113,0.000835155078643334,0.000903195882020211,0.000572147139511252,0.000638216088041143,0.000562606977017816,-9999,-9999,-9999,-9999
466,"MLI","Mali",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
470,"MLT","Malta",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
584,"MHL","Marshall Islands",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
478,"MRT","Mauritania",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
480,"MUS","Mauritius",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
484,"MEX","Mexico",0.00318329850410822,0.00326130449247399,0.00348608764954571,0.0036057554255708,0.00402469858650678,0.00387378110031637,0.00390284484256047,0.00373793304334115,0.00386832959341961,0.00345280265016605,0.00356910061707876,0.00389785571676297,0.00436435117165851,0.00454526685468665,0.00513457272871549,0.0055177276173309,0.00519765338862303,0.00474659620503114
583,"FSM","Micronesia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
498,"MDA","Moldova",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
492,"MCO","Monaco",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
496,"MNG","Mongolia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
499,"MNE","Montenegro",0.000755762756712785,0.000534185506325325,0.000817036383160322,0.00121464312394346,0.00110103647271187,0.00111357720533593,0.0012169998223315,0.00128421739175682,0.00159955143645082,0.00188269993964369,0.00187297444738553,0.00207582006736064,0.00207918424786886,0.00183621807493897,0.00157962092202616,0.00183989600565341,0.00164141214147217,0.00160892226916231
504,"MAR","Morocco",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
508,"MOZ","Mozambique",0.00349625635144975,0.00426593233694176,0.00448610196818634,0.00535141750456932,0.00611058404728741,0.00641480513500231,0.00626277837524632,0.00627283170622982,0.00598163412096876,0.00586411065511624,0.00577310458754889,0.00646686353836751,0.00798194287455417,0.00804932290000595,0.00829247535394714,0.00864604282987579,0.00883614303126194,0.00799801421111378
104,"MMR","Myanmar",0.0017832562515722,0.00216894638503499,0.00254445876264263,0.00274039207243032,0.00327287209587177,0.00363712752640434,0.00367563230060346,0.00404233415579569,0.00464410745648123,0.00518134380369071,0.00575708893378106,0.00681550315872107,0.00735981860608849,0.00750223552480369,0.00739946047371158,0.00747738312035732,0.00720488640774423,0.00682737603787127
516,"NAM","Namibia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
520,"NRU","Nauru",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
524,"NPL","Nepal",0.000433311201909056,0.000500422287047746,0.000552228075250224,0.000579349561430174,0.000697328879817607,0.000681416551237359,0.000664421915183822,0.000725632162331378,0.000642069804934443,0.000473024128643448,0.000404497936766116,0.000334049103385754,0.000231319389256029,0.000263741041212472,0.000299594957949386,0.000363669061990049,0.000431639719432327,0.000417239661624776
528,"NLD","Netherlands",0.00156608805147627,0.0018179150029454,0.0020933438852337,0.00237054329938243,0.00245868424691992,0.00310777662953332,0.00299857234168815,0.00276455223408802,0.00255201715387031,0.00232260022900668,0.00147906258144282,0.00156052151762396,0.0016892316047975,0.00194217958114926,0.00248153902451522,0.00282994654508581,0.00318268855787686,0.00313331849692325
540,"NCL","New Caledonia",0.000720750537676798,0.000920234122507713,0.000968590442613583,0.000918305364689584,0.000844098437955442,0.000716174288796878,0.000518250869001511,0.000499257244147344,0.000743625398262822,0.000892814886790515,0.000883883514552814,0.000969246106792202,0.00101388205410906,0.0011232744934626,0.000951337403042925,0.00144842810323565,0.00135572456495994,0.0012466247110184
554,"NZL","New Zealand",0.00482872161060636,0.00502672497852673,0.00501632488819959,0.00531082275904291,0.00529185690380809,0.00535587109682412,0.00532515605049751,0.00544697639978717,0.00573428331229656,0.00608604243264388,0.00622608464715953,0.00658884263541668,0.00668452711951833,0.00671450103263213,0.0065727248631309,0.00651801935583767,0.00626720302451529,0.00597635219478639
558,"NIC","Nicaragua",0.00672468184887805,0.00659006790013414,0.00747231724783311,0.00764849892699997,0.00924381893586073,0.0122622692963194,0.0123757940000276,0.0109670803708979,0.0107156587907314,0.0105218997150015,0.00597001609030923,0.00852000826729423,0.0130966373222686,0.0137996734567135,0.0138584426369203,0.0158072972902653,0.0145061761872112,0.0103220986773975
562,"NER","Niger",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
566,"NGA","Nigeria",0.00232940212481073,0.00198669345627951,0.00183196387648236,0.00211239788291712,0.00232428273718179,0.00271243452481174,0.00326422419425851,0.00347118344739744,0.00378891984890903,0.00465166624037557,0.00481378584732993,0.0051779691004567,0.00788626176619135,0.00940660412372763,0.00976998268682447,0.0109297702734039,0.011427418416348,0.0101365877911685
570,"NIU","Niue",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
408,"PRK","North Korea",0.00202216531250375,0.00204659157666613,0.00235184481559093,0.00279192191608809,0.00285947394640088,0.0029553907516353,0.00268024649904277,0.0028108132052909,0.00228152435142159,0.00219798075625567,0.00188360727730853,0.00211753070056036,0.00180350728472477,0.00190591439504356,0.00254286299621302,0.00269385044308483,0.00277980625553913,0.00279998139792971
807,"MKD","North Macedonia",0.00188117007667334,0.00187663332348689,0.00263708342477541,0.00342130250157383,0.00395867690026525,0.00419317990837073,0.0042224756388349,0.00398616519426571,0.00326688019562872,0.00263101502481896,0.00226286466562081,0.00209395863092569,0.00163491696712092,0.00173570276379432,0.00172923728723785,0.00200345333405062,0.00221013686287816,0.00254370845055731
578,"NOR","Norway",0.00208798956752571,0.00239809711352692,0.00248677889888733,0.00281043788652812,0.00263282329667654,0.00289194923651168,0.00275770878857919,0.00272544045897756,0.00271273094778013,0.00298246052438665,0.00292300282125088,0.00338831592320488,0.00386481770988187,0.00431032550855639,0.00474705633691486,0.00528752175997036,0.00535321006729001,0.00551317821133715
512,"OMN","Oman",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
586,"PAK","Pakistan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
585,"PLW","Palau",0.001057970589667,0.000974386133819939,0.00104872113066982,0.00127613575404031,0.001277993444366,0.00122622739636884,0.00120550565189132,0.000901916357076561,0.000692284579023938,0.00100072825790603,0.0010526137634751,0.00115635853757665,0.00139523477939775,0.00118435913598056,0.000152551759704421,0.000233006808771771,0.000194632235623119,0.000200853971772294
591,"PAN","Panama",0.00273423998070477,0.00329765037776378,0.00334832629649145,0.00435392246587204,0.00505950425205169,0.00516662758292268,0.00477302637099155,0.00464671260577423,0.00373787553136004,0.00293403939756534,0.00276391995957243,0.00256087143722228,0.00304625071659002,0.00353462142514551,0.00423484388522766,0.00482288419080331,0.00507106362708192,0.00459561480944033
598,"PNG","Papua New Guinea",0.00102389393914061,0.00111887255563082,0.00109369887883065,0.0012765411122263,0.00123404992137514,0.00137262774948657,0.00135705549677072,0.00146963412243373,0.00140264029716784,0.0016656952644448,0.00218778554008,0.00276967838531786,0.00297552180464637,0.00326100509823015,0.00321194034444293,0.00273494817903776,0.00226286833095846,0.00237735357804333
600,"PRY","Paraguay",0.00924128317977003,0.00922496525786214,0.0111271980452693,0.0120247107950059,0.0128958991163967,0.0143746876888828,0.0169177263893384,0.01760920367617,0.0171335955099523,0.017072376238444,0.0157312570363271,0.0146004740669579,0.0133644185720672,0.0128723039036853,0.012614049966237,0.0123177460229391,0.0119666066930236,0.0107901900644655
604,"PER","Peru",0.00129260277116603,0.00130003553121679,0.00139042341212499,0.00152551631656515,0.00172169145144947,0.00166867638755784,0.00176177537318073,0.00217084448760262,0.00238263964933488,0.00245317093394594,0.00251509091987675,0.00278580496162832,0.00285706472692172,0.00286326076555463,0.0029293537671361,0.00321661392456433,0.00320186712081001,0.00302985780787239
608,"PHL","Philippines",0.00216124230338189,0.00240064048897182,0.00276827390745625,0.00280643100895619,0.00293880674868669,0.00350729604776002,0.00324733453025049,0.00317301516624085,0.0033898868661575,0.00383685321597324,0.00344163882733736,0.00447238990485687,0.00506051647600624,0.00518592289019937,0.00477281775940306,0.00474950467077205,0.00388682296767175,0.00356705891143835
616,"POL","Poland",0.00397877003029938,0.00433538200098167,0.0048381049785065,0.00511873302900592,0.00521551830586984,0.0050135276647465,0.00537695239603322,0.00533068905094949,0.00508304346683356,0.00526224166859617,0.00470488669072539,0.00527694829687877,0.00606923962301316,0.00725380429634576,0.00764542244302359,0.008262621638257,0.00809130581833024,0.007630389891574
620,"PRT","Portugal",0.0156698808721207,0.0172473894337741,0.0173706121088823,0.0179590746416501,0.0166166336616695,0.0174389402031346,0.0160583829607748,0.0179619115793933,0.0195488290029611,0.021320745611269,0.021120602637299,0.0270250116781477,0.0370714486619282,0.0410282842078667,0.0389980325669456,0.0403832652780263,0.0353953596085049,0.0243621078282238
634,"QAT","Qatar",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
178,"COG","Republic of Congo",0.000777174919789371,0.00074021350430537,0.000781554026093189,0.000772910016819742,0.000812625664271737,0.00100825618374925,0.00105540123652703,0.00107343136973217,0.00135588212725452,0.00176377500302501,0.00178770779186605,0.00243897298894207,0.00267946645224686,0.00274052736056404,0.00274709786690475,0.00287379860229203,0.0024485295051552,0.00241479767157174
642,"ROU","Romania",0.00206178480476962,0.00194886203565088,0.00249782068104434,0.00270268739110796,0.00263491682147319,0.00259356709092927,0.00269112423357955,0.00250332581718369,0.00238736587325449,0.00247087078677482,0.00229714305302813,0.00245172568845403,0.00216208864451517,0.002314404475199,0.00213207468875347,0.00254998719312533,0.00233910802462067,0.0022716117612893
643,"RUS","Russia",0.00332833058207284,0.00343521526385612,0.00334024706882562,0.00334495507375849,0.00297466397146884,0.00304548439394894,0.003252536474244,0.00405448478439665,0.00455828992061013,0.00518313629906003,0.00530729547831398,0.00584069725221868,0.00581381865687038,0.00597011736289962,0.00575905483498943,0.00657615066777451,0.00696162486408273,0.00669859570896964
646,"RWA","Rwanda",0.00219433570905657,0.00188453235291703,0.00208081753748792,0.00209676618663797,0.00220131961556389,0.0028552228341001,0.00292768992660715,0.00279130322924761,0.00334243135829794,0.00394794904673007,0.00385433429362605,0.00459817452219452,0.00525630401497147,0.00598674207201012,0.00583675884990346,0.00622664581643034,0.00628467507411236,0.00620740123495881
652,"BLM","Saint Barthelemy",0.00017677997987864,0.00017677997987864,0.00017677997987864,0.000196428843141173,0.000176789863743583,0.000353575596731617,0.000353575596731617,0.000314294207177772,0.000432151146363511,0.000412509183368853,0.000324118463940663,0.000324118463940663,0.000294650071379443,0.000196434299431436,0.000117859801954715,0.000117857857825196,0.000117857857825196,-9999
659,"KNA","Saint Kitts and Nevis",0.00213465882956369,0.0017552425231421,0.00164206180065318,0.00150119828348961,0.00163229565700937,0.00162679274537113,0.0015046861423228,0.00148137197934697,0.00121499825869644,0.000765591498273778,0.000500405952440523,0.000440527767797136,0.000334000569835656,0.00032958073492185,0.000403952989060423,0.000542615061373046,0.000558110938976172,0.000568078192904487
662,"LCA","Saint Lucia",0.0006133552434723,0.000877636426926789,0.00102612389987325,0.00117075241930463,0.00122878326470768,0.00140966589731118,0.00126561831147518,0.00133867932659865,0.00125975810219556,0.00120524741298712,0.000839922200963787,0.00101966157051736,0.00108450919338027,0.0010753882641693,0.000999692828629064,0.00113198811392488,0.000845905966779145,0.000651754707083739
670,"VCT","Saint Vincent and the Grenadines",0.000428912096990439,0.000453628586748959,0.000558133044334343,0.00077957156566757,0.000838761028437429,0.00117648580445677,0.00131339099378401,0.00132367967514471,0.00112798109936558,0.000996723458661359,0.000556551538825386,0.000457735507788134,0.000499945934077026,0.00052465830316966,0.000530315336339702,0.000567387924874201,0.000546771068533337,0.000771167269758335
882,"WSM","Samoa",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
674,"SMR","San Marino",0.000285637944927485,0.000285637944927485,0.000537727353944053,0.000638564548066593,0.000487358081389487,0.000582605854890596,0.000582605854890596,0.000380880680762777,0.0002912321113782,0.00031364520632092,0.000285645189556875,0.000285645189556875,0.00016804589785322,0.000184884481802755,0.000285705868319732,0.000313726111338062,0.000313726111338062,0.000437003387168393
678,"STP","Sao Tome and Principe",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
682,"SAU","Saudi Arabia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
686,"SEN","Senegal",0.00238798218283067,0.00223965146041996,0.00227953570722932,0.00353043920626823,0.0036963612032713,0.00411206383663302,0.00449415593269556,0.0040502760787109,0.00450249470147287,0.00534074994448212,0.00604672228001643,0.0067428102467541,0.00829603171853149,0.00792303889921508,0.00767498616725186,0.0100251563100758,0.00963125045944381,0.00911221785408675
688,"SRB","Serbia",0.000627615313646435,0.000591841934405573,0.000673815873447217,0.000849275001639511,0.000839691013087223,0.00090644520399023,0.000929808095969742,0.0010194691663937,0.000985634510967998,0.00112341722296874,0.00114931704666089,0.00132996521566548,0.00133674668782795,0.00142231312604412,0.00139112992245315,0.0015502051442515,0.00150595788251415,0.00157445928025259
690,"SYC","Seychelles",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
694,"SLE","Sierra Leone",0.00191879765591453,0.00227229421072587,0.00250612752721625,0.00292713210736122,0.00387149195255628,0.00393948237806532,0.00413185153997515,0.00393525554469207,0.00925231440714379,0.0139148032796029,0.0218886014891852,0.0270064516244695,0.0347103042641982,0.0353489717931625,0.0358457387146491,0.0330645877691467,0.0307628581896711,0.026746275688013
702,"SGP","Singapore",0.00322719995717757,0.00336150591171139,0.00283906844195241,0.00301595884049148,0.00452843369122911,0.00412062175689568,0.00431060120151481,0.0044989420131325,0.00439738844920623,0.004549693394092,0.00573134629890613,0.00658789958639573,0.00840338079772613,0.0112047555184784,0.0122324460147464,0.0123413480090007,0.0128375618965958,0.0111383569473618
534,"SXM","Sint Maarten",0.00167665212873942,0.00186300540740335,0.00283758299959073,0.00273723849658396,0.00309551962886932,0.00243632422141657,0.00249361492169407,0.00149038337325837,0.00167669459322386,0.00114645745834692,0.00137933111236744,0.00082400849862517,0.00186295667310878,0.00164799281027594,0.00236451201506752,0.00236451201506752,0.00225703903534315,0.000286641745683817
703,"SVK","Slovakia",0.00366781702277206,0.00401200845083285,0.00446838228525001,0.00527900495091198,0.00583065754163212,0.00494875286824455,0.00524251080691399,0.00521612654172038,0.00451616776118646,0.00502754959285786,0.00404129543842735,0.00449173803269488,0.00491251496403187,0.00596558920662648,0.00537861151524026,0.00593463501891592,0.00502981218839975,0.00427840900660692
705,"SVN","Slovenia",0.000787065003346054,0.00088457540948865,0.0010983773208318,0.00130378926216336,0.00140885395052078,0.00132891662699454,0.00135829623217002,0.00117272876221176,0.000984407895368376,0.00151589945379012,0.00145259566088795,0.00206464375174384,0.00268086595743014,0.00385557305956971,0.00355676550068376,0.00399972557028306,0.00351085940223654,0.00319618018463505
90,"SLB","Solomon Islands",0.00135107530324295,0.00156126522905689,0.00169251669098498,0.00211535213045667,0.00229709577788293,0.00228750961024259,0.00234530660566211,0.00257446047412089,0.00266931486802243,0.00346481403145116,0.00408868132076518,0.00497370986528306,0.00577285924820777,0.00638225419472093,0.00635388649594292,0.00632681715765279,0.00588962188509908,0.00550596520830309
706,"SOM","Somalia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
710,"ZAF","South Africa",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
410,"KOR","South Korea",0.00127231003838664,0.00144537570779136,0.0015717118972106,0.00195959461674699,0.0021462436634638,0.0023512723163613,0.00240943903739951,0.00270172534563796,0.00253212210417152,0.00242071655181956,0.00252935274667924,0.00293278237960987,0.00311227829921243,0.00357353713907967,0.00384573888310379,0.00394940553116205,0.00375588171930938,0.00393850134967031
