"code","iso","country","NRY.raw.1961","NRY.raw.1962","NRY.raw.1963","NRY.raw.1964","NRY.raw.1965","NRY.raw.1966","NRY.raw.1967","NRY.raw.1968","NRY.raw.1969","NRY.raw.1970","NRY.raw.1971","NRY.raw.1972","NRY.raw.1973","NRY.raw.1974","NRY.raw.1975","NRY.raw.1976","NRY.raw.1977","NRY.raw.1978","NRY.raw.1979","NRY.raw.1980","NRY.raw.1981","NRY.raw.1982","NRY.raw.1983","NRY.raw.1984","NRY.raw.1985","NRY.raw.1986","NRY.raw.1987","NRY.raw.1988","NRY.raw.1989","NRY.raw.1990","NRY.raw.1991","NRY.raw.1992","NRY.raw.1993","NRY.raw.1994","NRY.raw.1995","NRY.raw.1996","NRY.raw.1997","NRY.raw.1998","NRY.raw.1999","NRY.raw.2000","NRY.raw.2001","NRY.raw.2002","NRY.raw.2003","NRY.raw.2004","NRY.raw.2005","NRY.raw.2006","NRY.raw.2007","NRY.raw.2008","NRY.raw.2009","NRY.raw.2010","NRY.raw.2011","NRY.raw.2012","NRY.raw.2013","NRY.raw.2014","NRY.raw.2015","NRY.raw.2016","NRY.raw.2017","NRY.raw.2018","NRY.raw.2019","NRY.raw.2020","NRY.raw.2021"
218,"ECU","Ecuador",0.219327777777778,0.218393333333333,0.232435555555556,0.262835555555556,0.285181111111111,0.292317777777778,0.268662222222222,0.289668888888889,0.255356666666667,0.243678888888889,0.231965555555556,0.215573333333333,0.217504444444444,0.24629,0.263673333333333,0.235318888888889,0.260964444444444,0.240297777777778,0.2438,0.2654,0.261642222222222,0.243912222222222,0.203228888888889,0.230566666666667,0.235236666666667,0.255111111111111,0.270625555555556,0.275953333333333,0.295172222222222,0.289565555555556,0.252866666666667,0.258963333333333,0.278355555555556,0.29765,0.269746666666667,0.287762222222222,0.296414444444444,0.2846,0.326703333333333,0.279891111111111,0.345088888888889,0.361447777777778,0.388446666666667,0.417125555555556,0.400127777777778,0.40082,0.463847777777778,0.452558888888889,0.449983333333333,0.475316666666667,0.459893333333333,0.461893333333333,0.415045555555556,0.532377777777778,0.569252222222222,0.500676666666667,0.496353333333333,0.491321111111111,0.502961111111111,0.527885555555556,0.57443
818,"EGY","Egypt",0.747935555555556,0.982816666666667,0.984976666666667,1,0.947246666666667,0.896678888888889,0.849118888888889,0.923637777777778,0.969676666666667,0.969704444444444,0.990558888888889,1,1,0.9603,0.970447777777778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,"SLV","El Salvador",0.313587777777778,0.375478888888889,0.409246666666667,0.417186666666667,0.462824444444444,0.422502222222222,0.393963333333333,0.392921111111111,0.428356666666667,0.466697777777778,0.50184,0.516835555555556,0.557797777777778,0.602848888888889,0.637382222222222,0.563482222222222,0.614313333333333,0.649668888888889,0.589455555555556,0.523995555555556,0.467012222222222,0.46355,0.50596,0.524855555555556,0.497738888888889,0.461232222222222,0.41944,0.412743333333333,0.397591111111111,0.423318888888889,0.459661111111111,0.52173,0.46909,0.424095555555556,0.448476666666667,0.535406666666667,0.533052222222222,0.522284444444444,0.531491111111111,0.503574444444444,0.498386666666667,0.484306666666667,0.49919,0.531927777777778,0.535518888888889,0.581187777777778,0.545335555555556,0.608237777777778,0.607643333333333,0.519008888888889,0.528585555555556,0.610606666666667,0.616307777777778,0.598356666666667,0.552377777777778,0.626793333333333,0.611303333333333,0.588314444444444,0.613233333333333,0.592981111111111,0.614226666666667
226,"GNQ","Equatorial Guinea",0.0906288888888889,0.104387777777778,0.106647777777778,0.116926666666667,0.115568888888889,0.121816666666667,0.117773333333333,0.127102222222222,0.107651111111111,0.123963333333333,0.0971244444444444,0.0725211111111111,0.0755566666666667,0.0784911111111111,0.0694577777777778,0.0623177777777778,0.0619344444444444,0.0646311111111111,0.0664733333333333,0.0733955555555556,0.0805333333333333,0.07673,0.0786566666666667,0.0867855555555555,0.0852833333333333,0.0872566666666667,0.0932566666666667,0.0931722222222222,0.0889933333333333,0.112922222222222,0.106382222222222,0.101062222222222,0.0998055555555556,0.10014,0.101911111111111,0.103273333333333,0.103346666666667,0.101244444444444,0.10496,0.109123333333333,0.109693333333333,0.107434444444444,0.111725555555556,0.114592222222222,0.117991111111111,0.120493333333333,0.125585555555556,0.127495555555556,0.127823333333333,0.131907777777778,0.134903333333333,0.137918888888889,0.138523333333333,0.139845555555556,0.147927777777778,0.143093333333333,0.147786666666667,0.149832222222222,0.151945555555556,0.152127777777778,0.151181111111111
232,"ERI","Eritrea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0739955555555556,0.168262222222222,0.12151,0.113986666666667,0.111272222222222,0.218688888888889,0.165592222222222,0.08358,0.12205,0.0582733333333333,0.0703166666666667,0.0717322222222222,0.1436,0.132294444444444,0.159675555555556,0.0542077777777778,0.09116,0.0938422222222222,0.111083333333333,0.11128,0.109743333333333,0.110516666666667,0.110281111111111,0.110343333333333,0.11094,0.110488888888889,0.110395555555556,0.110561111111111,0.110567777777778
233,"EST","Estonia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.138032222222222,0.18018,0.134594444444444,0.15222,0.180637777777778,0.18468,0.161706666666667,0.129738888888889,0.214465555555556,0.216582222222222,0.231077777777778,0.257537777777778,0.305562222222222,0.338136666666667,0.3028,0.413142222222222,0.387583333333333,0.409048888888889,0.317846666666667,0.366047777777778,0.454903333333333,0.455837777777778,0.529888888888889,0.662474444444444,0.420154444444444,0.561867777777778,0.396381111111111,0.680856666666667,0.690118888888889,0.559714444444444
748,"SWZ","Eswatini",0.329437777777778,0.280588888888889,0.32737,0.358028888888889,0.390912222222222,0.458088888888889,0.504247777777778,0.467426666666667,0.511335555555556,0.606182222222222,0.590518888888889,0.572475555555556,0.536287777777778,0.677963333333333,0.656245555555556,0.682003333333333,0.704693333333333,0.657712222222222,0.617844444444444,0.792226666666667,1,1,1,1,1,1,1,1,0.980687777777778,1,1,0.972667777777778,0.938715555555556,0.962993333333333,0.927843333333333,1,1,1,1,0.996405555555556,0.988662222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,"ETH","Ethiopia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.13641,0.133975555555556,0.168201111111111,0.215733333333333,0.213144444444444,0.179246666666667,0.197531111111111,0.201406666666667,0.233293333333333,0.223004444444444,0.209943333333333,0.203746666666667,0.240812222222222,0.231653333333333,0.237094444444444,0.255837777777778,0.281397777777778,0.289755555555556,0.296357777777778,0.319697777777778,0.345383333333333,0.362107777777778,0.38445,0.385608888888889,0.398802222222222,0.384674444444444,0.393478888888889,0.402215555555556,0.39405
234,"FRO","Faeroe Islands",0.824773333333333,0.783938888888889,0.881277777777778,0.72601,0.678526666666667,0.76637,0.678052222222222,0.704167777777778,0.582612222222222,0.776815555555555,0.617748888888889,0.558395555555556,0.502366666666667,0.50569,0.477675555555556,0.64339,0.617274444444444,0.617274444444444,0.617274444444444,0.617274444444444,0.617274444444444,0.617274444444444,0.631518888888889,0.641015555555556,0.664756666666667,0.664756666666667,0.664756666666667,0.664756666666667,0.664756666666667,0.688497777777778,0.702248888888889,0.720586666666667,0.716242222222222,0.718393333333333,0.718944444444444,0.718094444444444,0.716052222222222,0.713037777777778,0.709305555555556,0.705045555555555,0.700312222222222,0.694163333333333,0.689338888888889,0.685051111111111,0.681247777777778,0.678127777777778,0.664756666666667,0.676128888888889,0.677824444444444,0.671665555555556,0.691674444444444,0.71224,0.759722222222222,0.804027777777778,0.660702222222222,0.719014444444444,0.700877777777778,0.703212222222222,0.709092222222222,0.670916666666667,0.673261111111111
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.713883333333333,0.889773333333333,1,1,0.942388888888889,0.904365555555556,0.905042222222222,1,1,1,1,0.940307777777778,0.993153333333333,0.901271111111111,0.850237777777778,0.875161111111111,0.973078888888889,0.954105555555556,1,1,1,1,0.729151111111111,1,0.845888888888889,1,0.764693333333333,0.760304444444445,0.905482222222222,0.895522222222222,0.71794,0.783155555555555,0.800648888888889,0.872206666666667,0.910384444444444,0.884661111111111,0.846143333333333,0.642146666666667,0.926546666666667,0.92389,0.845495555555556,0.901227777777778,0.81054,0.911294444444444,0.936827777777778,1,0.958264444444444,0.933913333333333,0.928463333333333,0.570162222222222,0.701644444444445,0.513827777777778,0.580726666666667,0.654857777777778,0.653076666666667,0.511507777777778,0.592131111111111,0.616714444444444,0.660668888888889,0.650562222222222,0.569656666666667
246,"FIN","Finland",0.18613,0.140073333333333,0.179676666666667,0.166295555555556,0.210286666666667,0.183581111111111,0.209172222222222,0.219223333333333,0.241596666666667,0.270402222222222,0.289926666666667,0.291098888888889,0.275207777777778,0.279475555555556,0.334455555555556,0.386226666666667,0.283042222222222,0.299672222222222,0.323485555555556,0.342193333333333,0.253546666666667,0.357991111111111,0.411993333333333,0.385403333333333,0.384398888888889,0.382504444444444,0.236838888888889,0.316092222222222,0.419766666666667,0.466798888888889,0.365866666666667,0.297121111111111,0.368696666666667,0.362893333333333,0.387337777777778,0.422314444444444,0.436135555555556,0.312348888888889,0.329023333333333,0.447726666666667,0.408536666666667,0.436246666666667,0.412823333333333,0.390061111111111,0.435677777777778,0.406986666666667,0.437633333333333,0.437464444444444,0.450543333333333,0.337208888888889,0.397712222222222,0.383172222222222,0.42879,0.433302222222222,0.39281,0.382382222222222,0.367134444444444,0.301006666666667,0.429214444444444,0.370006666666667,0.291411111111111
250,"FRA","France",0.285391111111111,0.344265555555556,0.334518888888889,0.356252222222222,0.392197777777778,0.357521111111111,0.429482222222222,0.453623333333333,0.446328888888889,0.4328,0.501325555555556,0.54,0.569127777777778,0.547006666666667,0.480304444444444,0.458448888888889,0.522438888888889,0.59175,0.584614444444444,0.648293333333333,0.630804444444444,0.669283333333333,0.630846666666667,0.781737777777778,0.756746666666667,0.694753333333333,0.775441111111111,0.828053333333333,0.848535555555556,0.862046666666667,0.884356666666667,0.870647777777778,0.800485555555556,0.7906,0.792454444444444,0.887412222222222,0.907665555555556,0.969844444444445,0.933557777777778,0.910254444444444,0.819882222222222,0.945251111111111,0.786986666666667,0.96567,0.904311111111111,0.862422222222222,0.833244444444444,0.94948,0.98079,0.929816666666667,0.913651111111111,0.946605555555556,0.919882222222222,0.999633333333333,1,0.796122222222222,0.982592222222222,0.901152222222222,0.97678,0.802188888888889,0.929721111111111
258,"PYF","French Polynesia",1,1,1,1,1,1,1,1,1,1,1,1,0.838065555555556,0.746566666666667,1,1,0.843051111111111,0.772137777777778,0.836436666666667,1,0.930667777777778,1,0.684928888888889,0.522848888888889,0.81245,0.817783333333333,0.891047777777778,0.72873,0.707652222222222,0.819264444444444,0.670145555555556,0.676098888888889,0.672013333333333,0.677463333333333,0.731507777777778,0.698332222222222,0.686808888888889,0.50619,0.549664444444444,0.640856666666667,0.602744444444444,0.634058888888889,0.62092,0.587623333333333,0.657282222222222,0.687046666666667,0.687342222222222,0.650766666666667,0.580473333333333,0.610434444444445,0.603263333333333,0.60396,0.591492222222222,0.597524444444444,0.570305555555556,0.597312222222222,0.57477,0.560216666666667,0.560353333333333,0.540745555555555,0.540181111111111
266,"GAB","Gabon",0.109775555555556,0.10109,0.0910655555555556,0.0840133333333333,0.0789855555555556,0.0745911111111111,0.0710833333333333,0.0704011111111111,0.0656388888888889,0.0645977777777778,0.0624488888888889,0.0603122222222222,0.0572411111111111,0.0568888888888889,0.0559044444444444,0.0523,0.05831,0.0616922222222222,0.0665244444444444,0.0725988888888889,0.0720555555555556,0.0727422222222222,0.0765133333333333,0.0765644444444444,0.0809022222222222,0.0883011111111111,0.0925522222222222,0.0971033333333333,0.09553,0.0972822222222222,0.104486666666667,0.09765,0.09702,0.0960666666666667,0.0967911111111111,0.0988677777777778,0.0978855555555555,0.103723333333333,0.100175555555556,0.10998,0.106346666666667,0.107616666666667,0.107243333333333,0.106412222222222,0.109333333333333,0.110431111111111,0.113714444444444,0.119824444444444,0.12096,0.12626,0.135326666666667,0.136725555555556,0.143788888888889,0.147118888888889,0.148736666666667,0.149274444444444,0.154624444444444,0.154517777777778,0.155728888888889,0.157332222222222,0.159443333333333
270,"GMB","Gambia",0.486704444444444,0.494301111111111,0.475525555555556,0.484382222222222,0.527374444444444,0.557934444444445,0.504723333333333,0.543422222222222,0.496513333333333,0.508423333333333,0.52981,0.452052222222222,0.522066666666667,0.396745555555556,0.39406,0.390367777777778,0.282313333333333,0.363404444444444,0.218258888888889,0.237403333333333,0.337731111111111,0.385887777777778,0.319805555555556,0.355793333333333,0.326416666666667,0.36599,0.3612,0.301941111111111,0.399335555555555,0.267044444444444,0.292446666666667,0.267076666666667,0.326676666666667,0.298845555555556,0.279888888888889,0.222935555555556,0.266201111111111,0.247031111111111,0.355032222222222,0.38713,0.41028,0.234935555555556,0.306727777777778,0.369953333333333,0.308547777777778,0.310524444444444,0.205904444444444,0.249434444444444,0.257617777777778,0.27817,0.159745555555556,0.209704444444444,0.182581111111111,0.15107,0.167648888888889,0.140728888888889,0.117955555555556,0.0652511111111111,0.0811033333333333,0.0874377777777778,0.0837977777777778
268,"GEO","Georgia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136185555555556,0.117895555555556,0.127435555555556,0.140487777777778,0.155231111111111,0.21252,0.1537,0.198075555555556,0.112256666666667,0.185173333333333,0.161371111111111,0.183267777777778,0.313257777777778,0.327053333333333,0.152807777777778,0.198927777777778,0.198857777777778,0.168827777777778,0.129807777777778,0.211434444444444,0.199726666666667,0.23132,0.198862222222222,0.208987777777778,0.240661111111111,0.185751111111111,0.234452222222222,0.234351111111111,0.255747777777778,0.268473333333333
276,"DEU","Germany",0.436305555555556,0.528604444444444,0.538607777777778,0.55543,0.506702222222222,0.51782,0.621197777777778,0.637915555555556,0.591666666666667,0.574215555555556,0.65058,0.658005555555556,0.673041111111111,0.727635555555556,0.665405555555556,0.602061111111111,0.679898888888889,0.734405555555556,0.699192222222222,0.706115555555556,0.703857777777778,0.760648888888889,0.706253333333333,0.824922222222222,0.829458888888889,0.829145555555555,0.80392,0.829614444444444,0.830854444444444,0.84349,0.909202222222222,0.829485555555556,0.84424,0.841177777777778,0.912296666666667,0.928464444444445,1,1,1,1,1,1,0.913693333333333,1,1,1,0.982251111111111,1,1,1,0.967666666666667,1,1,1,1,1,1,0.897872222222222,1,1,1
288,"GHA","Ghana",0.124003333333333,0.123845555555556,0.124641111111111,0.14027,0.125244444444444,0.136294444444444,0.145516666666667,0.138876666666667,0.143675555555556,0.170777777777778,0.175165555555556,0.16245,0.169705555555556,0.191286666666667,0.171371111111111,0.156133333333333,0.132925555555556,0.125308888888889,0.139805555555556,0.137506666666667,0.148821111111111,0.12597,0.116776666666667,0.151203333333333,0.137522222222222,0.147482222222222,0.150593333333333,0.159815555555556,0.169125555555556,0.129418888888889,0.184151111111111,0.183112222222222,0.204411111111111,0.194137777777778,0.210185555555556,0.213714444444444,0.190003333333333,0.206267777777778,0.207738888888889,0.207126666666667,0.21246,0.253206666666667,0.25531,0.255141111111111,0.260587777777778,0.267241111111111,0.237634444444444,0.284408888888889,0.309671111111111,0.315242222222222,0.326785555555556,0.340114444444444,0.333627777777778,0.342357777777778,0.336994444444444,0.336304444444444,0.357703333333333,0.375681111111111,0.383345555555556,0.390864444444444,0.398991111111111
300,"GRC","Greece",0.282613333333333,0.269485555555556,0.26037,0.29116,0.301146666666667,0.318761111111111,0.331815555555556,0.272064444444444,0.300714444444444,0.339788888888889,0.345113333333333,0.350401111111111,0.342923333333333,0.380883333333333,0.397856666666667,0.40232,0.354336666666667,0.429037777777778,0.395737777777778,0.467917777777778,0.475982222222222,0.474086666666667,0.427493333333333,0.471961111111111,0.451047777777778,0.508098888888889,0.493528888888889,0.53135,0.571034444444444,0.449593333333333,0.555741111111111,0.531882222222222,0.543681111111111,0.60858,0.612295555555556,0.597816666666667,0.610164444444444,0.606724444444445,0.604737777777778,0.630193333333333,0.631303333333333,0.616672222222222,0.550095555555556,0.611594444444444,0.617703333333333,0.552873333333333,0.537171111111111,0.56286,0.552031111111111,0.510434444444445,0.529352222222222,0.529043333333333,0.535366666666667,0.558487777777778,0.59315,0.552094444444444,0.570253333333333,0.519674444444444,0.535462222222222,0.557594444444445,0.524353333333333
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",0.189031111111111,0.196021111111111,0.210052222222222,0.199511111111111,0.223082222222222,0.227061111111111,0.248056666666667,0.246181111111111,0.247543333333333,0.229865555555556,0.219862222222222,0.218461111111111,0.20509,0.17931,0.194258888888889,0.216936666666667,0.219535555555556,0.252353333333333,0.256202222222222,0.264163333333333,0.279931111111111,0.25505,0.24196,0.264085555555556,0.281796666666667,0.277771111111111,0.33426,0.311897777777778,0.309362222222222,0.320251111111111,0.340778888888889,0.337504444444444,0.351355555555556,0.354965555555556,0.375428888888889,0.34568,0.34279,0.328091111111111,0.29881,0.303477777777778,0.261183333333333,0.278194444444444,0.285197777777778,0.288168888888889,0.303667777777778,0.318423333333333,0.342512222222222,0.343018888888889,0.297013333333333,0.370798888888889,0.381403333333333,0.467857777777778,0.467072222222222,0.506068888888889,0.512956666666667,0.496073333333333,0.465787777777778,0.458734444444444,0.418881111111111,0.400883333333333,0.425464444444444
320,"GTM","Guatemala",0.161726666666667,0.194518888888889,0.228588888888889,0.253757777777778,0.263036666666667,0.272662222222222,0.250718888888889,0.279023333333333,0.293015555555556,0.287635555555556,0.279424444444444,0.323478888888889,0.359962222222222,0.397476666666667,0.408773333333333,0.427887777777778,0.451058888888889,0.450935555555556,0.455195555555556,0.459915555555556,0.446238888888889,0.422927777777778,0.383058888888889,0.388421111111111,0.405512222222222,0.414963333333333,0.39601,0.429412222222222,0.433438888888889,0.503707777777778,0.5232,0.555281111111111,0.510411111111111,0.487792222222222,0.552383333333333,0.562711111111111,0.5657,0.56695,0.52665,0.502161111111111,0.512226666666667,0.510651111111111,0.495872222222222,0.587136666666667,0.595951111111111,0.573605555555555,0.608045555555556,0.614154444444444,0.649985555555556,0.672452222222222,0.659571111111111,0.739365555555556,0.801007777777778,0.89211,0.865824444444444,0.868605555555556,0.74505,0.77383,0.771744444444444,0.745046666666667,0.747046666666667
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",0.0506088888888889,0.05173,0.04804,0.0517233333333333,0.0502633333333333,0.0539455555555556,0.05697,0.0574111111111111,0.05779,0.0596488888888889,0.0622533333333333,0.0616777777777778,0.0622633333333333,0.06317,0.0645,0.0690066666666667,0.0699044444444444,0.0707977777777778,0.0742222222222222,0.0759844444444444,0.0772444444444444,0.07834,0.0792466666666667,0.0845122222222222,0.08621,0.0882077777777778,0.0889511111111111,0.0905533333333333,0.0970544444444444,0.102458888888889,0.110626666666667,0.117291111111111,0.121916666666667,0.125788888888889,0.130846666666667,0.134735555555556,0.141361111111111,0.147927777777778,0.155687777777778,0.166372222222222,0.162505555555556,0.168161111111111,0.177447777777778,0.187282222222222,0.19793,0.206833333333333,0.213865555555556,0.217361111111111,0.206644444444444,0.2189,0.227123333333333,0.23062,0.232965555555556,0.238807777777778,0.251395555555556,0.261315555555556,0.281384444444444,0.294216666666667,0.295362222222222,0.308387777777778,0.322521111111111
624,"GNB","Guinea-Bissau",0.188483333333333,0.190341111111111,0.178697777777778,0.173475555555556,0.150455555555556,0.145913333333333,0.137498888888889,0.134817777777778,0.134146666666667,0.13192,0.117861111111111,0.127615555555556,0.118705555555556,0.125697777777778,0.142403333333333,0.161892222222222,0.143154444444444,0.141324444444444,0.145442222222222,0.150583333333333,0.166332222222222,0.180315555555556,0.147666666666667,0.161701111111111,0.154112222222222,0.18225,0.173196666666667,0.172056666666667,0.158891111111111,0.162464444444444,0.158682222222222,0.158091111111111,0.158347777777778,0.157891111111111,0.163785555555556,0.155173333333333,0.14026,0.146538888888889,0.139703333333333,0.139788888888889,0.143762222222222,0.146577777777778,0.145617777777778,0.154124444444444,0.173122222222222,0.178236666666667,0.167131111111111,0.199414444444444,0.184204444444444,0.191651111111111,0.181726666666667,0.19771,0.206281111111111,0.189201111111111,0.208942222222222,0.217881111111111,0.222637777777778,0.23266,0.246918888888889,0.258904444444444,0.270255555555556
328,"GUY","Guyana",0.529158888888889,0.536916666666667,0.488843333333333,0.493875555555556,0.516442222222222,0.516835555555556,0.540435555555556,0.497698888888889,0.575951111111111,0.524117777777778,0.579891111111111,0.496761111111111,0.460737777777778,0.572657777777778,0.528013333333333,0.524717777777778,0.504094444444444,0.586385555555556,0.525861111111111,0.529124444444445,0.562401111111111,0.540408888888889,0.477091111111111,0.463506666666667,0.453856666666667,0.466326666666667,0.429837777777778,0.402897777777778,0.361602222222222,0.348323333333333,0.402516666666667,0.427132222222222,0.442053333333333,0.467487777777778,0.52455,0.540107777777778,0.539438888888889,0.485714444444444,0.52959,0.44931,0.498266666666667,0.522895555555556,0.523036666666667,0.53923,0.4444,0.469738888888889,0.466062222222222,0.451195555555556,0.467018888888889,0.468583333333333,0.527266666666667,0.491836666666667,0.525257777777778,0.499014444444444,0.638536666666667,0.512268888888889,0.552895555555555,0.499243333333333,0.507183333333333,0.522183333333333,0.499644444444445
332,"HTI","Haiti",0.242135555555556,0.23973,0.243798888888889,0.243483333333333,0.243731111111111,0.241643333333333,0.243076666666667,0.237404444444444,0.24382,0.249654444444444,0.256386666666667,0.29163,0.281841111111111,0.283718888888889,0.28346,0.28524,0.276781111111111,0.285675555555556,0.301263333333333,0.30123,0.300784444444444,0.300841111111111,0.303402222222222,0.295711111111111,0.291511111111111,0.283611111111111,0.273205555555556,0.268701111111111,0.263004444444444,0.243035555555556,0.243871111111111,0.246141111111111,0.232224444444444,0.220226666666667,0.206918888888889,0.21349,0.20578,0.184032222222222,0.194087777777778,0.182405555555556,0.182432222222222,0.171813333333333,0.177254444444444,0.196367777777778,0.191951111111111,0.194981111111111,0.229508888888889,0.214276666666667,0.237315555555556,0.235698888888889,0.239062222222222,0.230635555555556,0.256684444444444,0.243762222222222,0.212638888888889,0.196762222222222,0.205491111111111,0.200211111111111,0.214355555555556,0.205568888888889,0.208744444444444
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",0.0880033333333333,0.0935622222222222,0.0967688888888889,0.10762,0.109626666666667,0.117512222222222,0.120804444444444,0.123292222222222,0.127023333333333,0.122664444444444,0.124053333333333,0.125577777777778,0.122571111111111,0.121816666666667,0.117676666666667,0.118843333333333,0.131684444444444,0.149186666666667,0.149712222222222,0.160155555555556,0.16919,0.162646666666667,0.168242222222222,0.170843333333333,0.164532222222222,0.166198888888889,0.163866666666667,0.161353333333333,0.173457777777778,0.187608888888889,0.182115555555556,0.178033333333333,0.168817777777778,0.180436666666667,0.185216666666667,0.206556666666667,0.21908,0.21094,0.197653333333333,0.279844444444444,0.281418888888889,0.279781111111111,0.330075555555556,0.333771111111111,0.344933333333333,0.351433333333333,0.388688888888889,0.391571111111111,0.419197777777778,0.339835555555556,0.34468,0.365902222222222,0.367244444444444,0.361225555555556,0.376113333333333,0.39653,0.418861111111111,0.428561111111111,0.411253333333333,0.390328888888889,0.3744
344,"HKG","Hong Kong",0.75384,0.650322222222222,0.530948888888889,0.458904444444444,0.562936666666667,0.763096666666667,0.837706666666667,0.771742222222222,0.808872222222222,0.835694444444445,0.891343333333333,0.791891111111111,0.758106666666667,0.766463333333333,0.824693333333333,0.895068888888889,0.995521111111111,1,1,1,1,0.971865555555556,0.98493,0.949635555555556,0.871821111111111,0.910011111111111,0.837601111111111,0.791294444444444,0.930375555555556,0.838177777777778,0.820712222222222,0.760277777777778,0.726551111111111,0.747737777777778,0.75758,0.65761,0.727602222222222,0.615336666666667,0.522604444444444,0.409381111111111,0.315613333333333,0.307183333333333,0.307907777777778,0.312051111111111,0.311602222222222,0.382071111111111,0.378326666666667,0.380018888888889,0.376405555555556,0.419544444444444,0.424193333333333,0.495465555555556,0.487858888888889,0.477751111111111,0.464754444444444,0.487678888888889,0.478933333333333,0.485533333333333,0.478887777777778,0.639088888888889,0.638846666666667
348,"HUN","Hungary",0.257772222222222,0.281026666666667,0.272525555555556,0.285868888888889,0.304405555555556,0.31464,0.331476666666667,0.341351111111111,0.390844444444444,0.308968888888889,0.39272,0.419587777777778,0.453247777777778,0.494062222222222,0.473562222222222,0.474554444444444,0.513451111111111,0.553048888888889,0.483324444444444,0.595291111111111,0.549922222222222,0.629962222222222,0.596537777777778,0.690237777777778,0.647565555555556,0.634431111111111,0.62871,0.691737777777778,0.705002222222222,0.604962222222222,0.696428888888889,0.495268888888889,0.415321111111111,0.552036666666667,0.542668888888889,0.534631111111111,0.618576666666667,0.591965555555556,0.523494444444444,0.477065555555556,0.679454444444444,0.557574444444444,0.448111111111111,0.796731111111111,0.740901111111111,0.681515555555556,0.52868,0.813702222222222,0.665394444444444,0.611381111111111,0.694511111111111,0.577965555555556,0.734018888888889,0.861671111111111,0.78216,0.917798888888889,0.836241111111111,0.84511,0.858092222222222,0.905187777777778,0.82011
