"code","iso","country","OZD.raw.1990","OZD.raw.1991","OZD.raw.1992","OZD.raw.1993","OZD.raw.1994","OZD.raw.1995","OZD.raw.1996","OZD.raw.1997","OZD.raw.1998","OZD.raw.1999","OZD.raw.2000","OZD.raw.2001","OZD.raw.2002","OZD.raw.2003","OZD.raw.2004","OZD.raw.2005","OZD.raw.2006","OZD.raw.2007","OZD.raw.2008","OZD.raw.2009","OZD.raw.2010","OZD.raw.2011","OZD.raw.2012","OZD.raw.2013","OZD.raw.2014","OZD.raw.2015","OZD.raw.2016","OZD.raw.2017","OZD.raw.2018","OZD.raw.2019","OZD.raw.2020","OZD.raw.2021"
222,"SLV","El Salvador",33.4577255951,32.49804525235,34.77006893717,33.61647061045,37.01609543325,36.16405700102,34.68261710476,31.31844510908,33.18971129235,33.37808697998,27.8574132103,32.46165716874,30.27924706736,35.18302856772,25.64360811673,18.77943903184,19.55942646349,16.66938021757,15.58054214323,12.08136038143,13.25427988483,15.38841276669,20.22965457895,21.11339597598,20.22265231765,16.72681591062,15.05738895648,14.23866201176,17.79859138825,18.80212681675,19.5236825213,19.78106734455
226,"GNQ","Equatorial Guinea",19.32209175575,19.31111298973,17.79018398699,17.26078083958,15.9427726577,16.36423472834,14.0932242541,12.19002428227,11.47573002347,12.14156583886,7.23025413894,4.92141775492,3.62015213946,5.28572180502,7.18898943837,11.71182344979,17.02942800766,15.75958061268,9.93443509306,8.18125341769,10.8545501586,14.86260435077,15.86818130727,20.15638112073,22.4402003895,26.02136750566,20.70127922562,16.56140783526,30.49522184522,34.25540309864,38.15059693714,42.43254408732
232,"ERI","Eritrea",64.71774401364,62.96444263933,59.0405109416,57.21568301682,56.09033399145,57.19556929978,52.30629813085,53.31682316927,53.76047136143,60.36761850198,54.69155471025,49.49766391593,44.80678785876,46.10859185062,46.18526952003,49.10780699307,56.75465278304,65.08879622282,62.99239361123,53.29874539299,49.4251384328,49.91612921655,50.06727325038,50.47128354873,50.96267615899,56.22199434996,58.27503730507,57.95181266905,56.39781145214,56.78724227193,57.28164967646,58.58371931674
233,"EST","Estonia",6.9019194187,8.31953701585,8.8694826147,8.71830741458,7.79404079295,7.82170771345,7.50273840668,6.91773791172,6.63168172542,5.69932781418,6.85757269602,7.64502460996,8.60423860776,7.94455774103,7.28627354162,7.32821630767,7.18973313191,6.75811894642,4.95593810325,5.36398264033,5.71341316276,6.32717837356,5.86399243604,5.37352332052,5.25749860882,4.7882037216,4.02309423505,3.19559304509,4.07686124443,3.64336270985,3.55185575644,3.40849080494
748,"SWZ","Eswatini",28.66371075945,31.86996855903,29.77019272247,29.95784966292,26.89459270113,26.21061737186,25.10102391254,25.79259693172,28.29471467397,32.14190670729,25.52605402109,24.9288176039,20.67084221401,26.35634555617,50.59291951026,75.26758748695,107.93279341418,85.92531937084,68.58746713914,46.74728283305,34.40503120658,59.05373072512,83.3563452085,124.05144357322,73.88640784759,52.29921769751,42.94074505199,54.46838806291,66.76986568659,68.00219010109,68.63494018101,67.9385702049
231,"ETH","Ethiopia",48.45171230421,45.66828521203,44.30579652964,43.29711043624,42.3728108507,40.99870527176,34.4342010609,34.21355951644,33.28872408521,35.0056620155,25.6011014224,21.08489382118,17.23414273163,18.48165466542,20.5228744025,26.06074787018,34.95889239699,36.03185031412,28.68675225828,20.25284064229,20.35534455127,24.00792915117,26.48735804049,28.44531817008,28.89372480599,32.56549873649,32.66539429729,32.97406026666,37.83799995916,40.36241181232,43.20078858127,46.16664303979
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",4.66056842886,4.53886835944,5.12539337068,5.2741977186,5.24289690216,5.17216652629,5.10291820311,5.16206097848,4.73324060711,3.83549009567,2.27402905422,1.76429158699,2.12300054237,2.75575181103,3.57169375068,3.526564825,4.70111671292,4.69872289473,4.59762757673,4.36859133679,3.52766310047,3.43561403715,3.9798240075,4.95835416757,5.55186901059,5.01748051773,5.48259534184,1.9378896178,5.64336907531,5.98617078196,6.1319618913,6.47934653898
246,"FIN","Finland",5.35235862821,6.73195720465,7.91446223887,9.27896038356,8.00151553392,9.96344751183,10.84416295416,12.04726153637,12.3481049931,11.87925921323,11.409411228,11.26686612896,11.6581760044,11.6776640946,10.30527987178,11.17930924407,9.91931864368,9.17602516718,7.42530516529,7.87690430148,7.91496339791,7.88323552439,8.42583098983,8.03658867552,7.24857485698,5.88043190363,4.21414238612,2.96437335338,4.09580034044,3.726976846,3.35018770727,3.08924682194
250,"FRA","France",24.73523651527,22.43581692519,19.42747245622,20.05243846749,21.22899210567,23.88075796961,24.14033118073,23.25856469924,23.06720033178,19.06626258455,14.77984926083,12.72913159928,16.66967594627,16.84374743847,16.1993112908,14.30587038553,13.01150244063,12.2292799734,11.24886301651,11.67191604342,11.99854900362,11.6152933798,11.68160156554,12.05172053209,12.44213610464,12.28292220989,11.32483423037,10.09800022975,11.32322727667,11.11831663173,10.86969687886,10.46857987888
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",6.3246089601,6.75781784016,5.62943783919,6.07064979747,5.38646218961,5.44119446574,4.36057274931,4.08260557296,3.94628194039,4.52573372734,2.14380841432,1.49766008643,0.92215565758,1.76743020247,3.69182640994,6.82936752152,11.55586850528,11.00880459619,6.75154518324,5.4510617443,5.89313823924,8.08448857258,9.13685005361,12.04108128155,14.19778557138,14.85400697351,11.65457148427,8.17059879241,17.50075897995,19.68135494091,22.19496574786,24.29282150826
270,"GMB","Gambia",24.32294924383,24.26191105948,23.82401070373,22.15647759383,19.25635989873,18.89716488752,18.94674196724,21.8023962219,24.97006138198,26.48402975693,19.69812943674,15.60674896694,13.20958690887,15.38928773351,18.58955498834,23.27982412561,29.35300283068,29.55187814091,22.75571597906,22.01288171144,25.24685446555,26.9640191915,26.9689201437,33.96872386158,39.13693896832,39.54820345783,34.01770904875,31.5565275829,43.07108951314,46.12467585377,48.35674936252,50.78868185004
268,"GEO","Georgia",18.559694703,12.43115559252,9.24630201014,9.27704860398,9.69604552766,9.11421732477,10.35681607668,10.81219966591,11.07796745481,10.91341284183,12.11113227193,10.66086782978,12.58437469629,17.4472450365,19.58234871859,14.28491484495,14.92139581978,17.21408069869,20.00522950665,18.30042095974,17.40403588392,20.46922743724,22.47283711987,24.79558243556,23.15725393506,22.7393408134,23.15802142145,23.90689273327,22.62087362131,24.13226686438,25.10875936296,24.83358250615
276,"DEU","Germany",19.96068581328,20.98662960172,20.51864069553,23.68297196734,23.56961455402,23.59515989904,22.05742706689,19.95516954747,20.97452288976,19.93544241251,20.00895100659,18.60507378568,25.22802074093,25.94604887245,24.62230817745,21.0799360933,20.62592292036,21.51167497846,19.66620828191,20.89838041761,20.36717547471,20.44496496452,20.54519227114,21.50025106184,23.27887870048,24.73956572363,24.60664589523,22.45800915519,24.08035251277,23.50802425162,23.01135285608,22.67538079933
288,"GHA","Ghana",12.76910345981,13.09754776858,12.32496672111,11.90861199884,10.82201675435,10.10005625041,10.78301501427,11.692364988,12.11159300803,11.18668315608,7.9719473863,7.77415805066,5.87095249745,6.02001855648,7.63722874316,12.76237875559,21.13737921954,21.01331528323,16.11067049254,11.71475347209,14.69414848837,18.58418600743,22.1002751778,24.92281197009,26.31965359455,27.2883346167,23.0256673958,21.69451410526,29.36255750682,30.79301113289,32.4720293052,34.43523183989
300,"GRC","Greece",26.05463408041,25.33413683922,28.57780424309,29.88015009135,29.90434482802,28.05636664036,25.43442779929,28.95216816309,29.80479486632,32.90501013512,33.25315027475,35.28176521238,39.80220528434,35.52020236973,31.5492758061,26.81137927576,33.1140808835,43.81133253996,40.27954621689,46.25280690421,45.60459946347,43.79890533984,41.07202076631,37.22376039439,28.61975844556,26.80409889987,23.72745505806,22.99476822412,22.0291756995,21.60942481807,21.45336830266,21.10233827465
304,"GRL","Greenland",69.51400594519,66.03442428037,67.38846769964,74.01670082474,82.26606166773,88.96384572198,83.49939731433,79.6383800471,67.17649655204,56.69993662436,50.31197996008,53.41435262785,64.59639262377,70.46738702934,67.30488650797,64.75986904663,56.25600163592,57.26102109236,57.97644631063,65.105190453,65.5017927771,62.22077814257,60.72446227807,60.16552185962,55.92959637308,43.70848991757,35.34320829726,26.75193227263,35.47723279763,33.23801726132,32.28207887905,27.73953986513
308,"GRD","Grenada",5.77091772423,5.91019680246,6.93077792526,7.5177790909,7.31479811789,7.9376447301,8.08343639858,8.19668551692,8.41798669775,9.55153704841,7.83134489013,10.51007891326,10.88499901469,11.99903670205,7.2559404299,4.8321579414,5.007829124,5.19172756333,5.60824451189,4.49163286028,4.09461166684,3.60199976459,3.6093158893,4.05578443558,3.89138014104,3.67961963732,2.77896015949,1.30180709797,2.96440741684,2.87906742911,2.76654348572,2.59235370124
320,"GTM","Guatemala",20.45083528795,25.94858053247,32.13377153509,32.89560381454,29.02922470642,23.05417547038,18.25437050732,22.24366622508,24.2014235852,31.01845923986,19.78250397561,19.18805780392,14.24435802032,15.03279767134,14.22775645775,11.84244938752,14.14295277623,10.25601839044,9.84167514413,8.45796269064,10.17625095051,10.5512236053,15.76917823719,13.64362648329,12.05293585274,8.7122935155,9.01258466678,7.33494084093,10.32013751217,10.29055054673,9.24035257461,9.33224000517
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",22.4599465931,24.02987131739,22.41050207049,21.48811950094,18.47135754203,17.11606405771,19.01701827132,22.92074287989,27.48278633508,25.87790772212,16.62396026023,14.11428469897,11.35876950655,14.44005176675,17.37913811636,26.89606713805,36.9780361177,37.88782699406,28.83654237102,22.35325632567,26.51903553065,32.35632918416,36.44859454615,41.06790842589,42.63085262851,42.02254705272,38.04494862144,37.01268992243,47.0731140459,49.29827128543,51.76173196105,54.32627889888
624,"GNB","Guinea-Bissau",29.61683549772,30.19277907349,29.17658511351,27.19530640631,24.7282880372,23.21064905587,24.68138059947,28.51485689896,33.07589436824,31.91155177653,20.99557113461,16.2727039622,13.65331852107,17.00305294828,22.82940002703,34.99474499516,48.65601837468,49.31197161472,35.47879578742,29.17291444856,32.85356902999,38.31874836329,38.73191989385,46.65885976517,51.62357315442,53.78142667,46.62788258225,43.42057968437,56.54268938671,59.95018864794,62.73062402284,64.92130204172
328,"GUY","Guyana",0.57282148498,0.58551776235,0.56266767184,0.65298541666,0.68847123558,0.81707059289,0.85334379835,0.93423425144,0.94869733257,1.01538944748,0.78099275886,1.4832452554,1.61616717265,1.63400913267,1.0690387113,0.83405798887,0.94607150476,1.00598944592,0.87384414356,0.93091744496,0.97479527967,1.16769504041,1.47789868774,1.49765974396,1.39340400653,1.05770805494,0.96965180203,0.15454685786,1.0007027855,0.89096420661,0.89911370855,0.8896968382
332,"HTI","Haiti",52.669733755,52.94187692957,54.77622693718,52.23901798591,53.92371538461,58.55143203715,58.37233675438,56.93770277406,54.38432213633,59.52083889023,54.15172712849,66.89628538063,69.09389488144,75.16826570976,53.63358795865,41.65592138564,41.07929995947,42.02668352547,41.10391832523,35.20121852437,37.45593718869,43.59658826384,47.59228963805,44.8289893196,37.68340289761,32.9166750872,32.31390427192,30.75169280619,35.22764832785,35.09252126133,34.75990792358,34.34822890112
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",35.91949116103,33.83019176929,36.32367148711,32.20637517871,37.21184182535,43.47134551291,45.26237367692,38.52155897495,40.29531574017,47.38234248932,43.08268208924,50.62157270419,48.02799488185,52.738980018,39.26426802011,31.87719566126,33.23735130902,30.20446540522,27.79353412795,23.08033032586,26.80321850529,33.91401247088,55.03394679148,49.33819916698,43.25377048748,31.24499724875,32.69772172105,29.03137786256,38.89722605842,39.10028000736,39.52366882532,40.17873361367
344,"HKG","Hong Kong",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
348,"HUN","Hungary",69.74422746885,73.07213201269,72.47655813349,79.17342584846,71.97331314174,71.02416491148,61.86115141848,59.02875670721,56.60824913159,57.45191736828,46.11293211791,43.26210369289,49.61191367215,54.49707801748,53.3291493709,52.5139283187,60.03449212345,62.96782750245,63.22051585383,56.72600293328,54.50224943347,53.070586816,59.70350637574,59.84921932126,58.48851494326,54.29885534748,49.96398607277,48.38761504721,51.32816660038,49.81465948072,47.56134319668,45.69675975671
352,"ISL","Iceland",7.39129262441,7.71654770577,9.68392764153,8.99946581877,8.70944696802,8.75368556631,7.96836113445,7.80458639918,7.31897945193,8.48044699591,9.88809517196,11.09935234281,12.38290623436,12.28786508606,10.4101549287,9.77675415175,9.46393353799,11.43576134979,11.85644997928,13.7160355058,14.43111536361,13.68179040961,14.28457046206,14.26830070803,13.45290069872,10.91970673611,10.24503694509,7.98030654736,11.31896997482,10.51052158724,9.72227598794,9.72790056344
356,"IND","India",263.52454621986,264.09892588109,265.22506154675,267.50319457628,274.31130523494,293.53182130998,289.3274933416,295.23619111449,302.9684481072,308.37927295807,292.51951585275,289.31720730958,279.27856768302,301.55786122383,306.03700803811,303.89923806267,311.94206137554,345.74208915385,349.04622074971,324.00526631554,318.5006034485,336.50423079127,342.35619401148,367.3019098976,378.56442653411,389.12368327736,397.97283357466,407.96545311642,414.07391211379,418.6707777356,417.30555124596,417.47609027273
360,"IDN","Indonesia",12.15606139877,13.22040681694,13.5904603572,19.85287068042,18.35312314662,17.08595883018,21.23379822845,25.86149427117,27.53961678499,18.46058339832,15.06665052025,14.04597538143,12.06434626476,17.19995600355,18.33769437995,33.50228784038,38.09814503074,39.35341869812,33.79896304314,25.74650015191,31.76304337515,40.17413195628,46.19603955336,53.49688134917,53.46598681673,50.41944477457,37.27394941354,23.16712493089,45.28316791005,47.18354680576,49.36098231774,51.51969717708
364,"IRN","Iran",52.6166444468,50.66566587023,48.78135901006,47.03390669301,47.02851886444,47.48021732325,46.13298850274,45.62116648438,45.61249864205,47.66402357411,47.36107923962,44.45585910184,43.44512624622,44.67602318315,44.41419228606,43.97921050876,44.11700820151,48.80111627881,50.12796183499,45.8113362775,41.34029820547,41.19278260129,44.3579338134,46.98915970225,47.981302243,50.09663950112,52.61482923876,52.67646819161,51.10291568987,51.81257793065,49.1779728273,49.46465451849
368,"IRQ","Iraq",39.10291544133,38.59686437514,38.26022994758,39.10114617977,39.21618854028,40.07056181942,38.27982071505,37.9048250761,37.33702576809,38.34219868596,38.05085162985,36.20496789525,35.74059101075,36.8034415663,35.73197094094,34.42326992295,33.95991892299,37.53056932859,38.85099916923,36.4748205209,33.07100400327,31.90939215769,31.7724609197,31.78275026106,30.54902202694,30.54391054584,31.54061910284,32.13521652253,31.08456149386,32.3226533705,35.16319018956,34.72190237879
372,"IRL","Ireland",33.65029491125,32.80718241195,29.51413403301,29.82265253792,29.69867105106,29.79733122739,27.71795170316,24.09561426453,28.08731015445,29.18879003435,27.24318586378,23.48695952346,22.3348896084,20.7786881645,17.53848590151,15.83143779504,14.72223571753,15.78112164823,13.49815190717,13.32543048278,10.38911014319,11.17136824523,11.75336779003,11.42293322431,5.83138423989,4.85015070897,4.20459873459,4.85539581911,3.93944415549,3.37878598028,2.76626906257,2.24126700288
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",54.76345368287,54.74427398901,53.82199406216,52.15987779438,46.32263402289,41.18530736324,35.02123358613,35.28109294578,35.04191375592,39.75215377998,37.34622221161,37.92917714917,38.97384701134,41.21412616769,38.14616770447,37.10166478208,36.64768711521,37.44783864863,36.00697995508,34.91952388637,34.48750667254,35.25899222865,34.2015809868,33.03049219254,31.46127551289,30.87403370719,29.29111952716,29.67434463567,28.71643315919,27.92105529186,26.32644681189,25.18666951374
380,"ITA","Italy",55.36018963441,51.05353336084,45.99203013823,44.18783857768,43.5972703346,41.81543577884,38.1888183605,40.58601617295,39.51231566237,36.55505682909,29.6593369282,25.14993433366,28.41390625288,30.02635568668,29.35942149283,28.37111840887,27.04443820106,24.70900769098,22.6031866173,21.6323924512,22.43273861195,23.02181168179,24.31469478245,24.47759553975,24.7968832546,25.01615590923,25.46622177447,25.22112407843,28.12742915132,28.3789353335,29.21615372106,29.63558749992
388,"JAM","Jamaica",19.30005367463,18.19705231787,19.14352895551,18.94973928924,19.5351189872,23.44681076799,29.23572493137,31.3118079951,31.19188431061,35.71247160948,30.14331488205,37.0945578925,37.98651554299,39.71090999884,29.07344228748,24.19849494689,22.14988075027,22.41418858967,17.69455922228,21.9376721857,16.42372053384,22.53052175252,20.11083418453,19.47668710485,17.00598923483,15.24895804542,14.86284859497,14.65192899076,15.80030249557,15.50034881041,14.82117155587,15.03136236713
392,"JPN","Japan",9.83238685539,10.35181332575,10.53911895624,12.45261092588,11.79788625844,11.76334790165,10.19901734839,9.85806748724,10.1506251806,11.10001141841,11.60393158158,11.38725047574,10.9711909083,11.22575467445,11.35059483348,11.3127092894,10.97615032967,10.9549261074,11.13094244255,10.5734125119,9.53806238549,8.67779564827,8.37578591079,9.08399065093,9.17475045619,8.61385501304,7.9049203201,7.83788050009,8.00211677851,7.83194261805,7.61161356786,7.73912629204
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",59.05814038109,58.02825013347,57.22520304614,61.06778256381,60.00228219202,59.16707175376,56.57230015759,55.93935143036,54.19501885056,54.35065577185,51.9406295518,54.59496029921,54.21653812868,56.1018419638,52.00662231994,49.62251132234,46.94016462923,46.72427640096,45.55421042887,42.92801905116,39.18321522214,37.94675441986,36.86109087019,34.7570640071,32.34199944734,30.00850868551,29.38814663986,28.84230158696,26.51336671411,26.06189173653,26.12589762265,25.86308771122
398,"KAZ","Kazakhstan",94.79529963907,91.95698719892,93.92027309648,101.78870509492,110.78045827807,121.50648276049,114.90041501114,105.10007282012,92.14990209192,78.67107053227,89.96122296512,82.74677828235,78.25796075579,79.36727441516,71.36939805059,67.93645153408,58.32436926986,62.23911024052,58.5988748236,61.0062847983,58.13851066522,71.86941166314,80.54391702881,78.15397733303,67.67292770934,74.79420064353,83.79471231628,90.70140200374,77.24787339018,76.41691140265,73.18476415875,72.72232935259
404,"KEN","Kenya",6.70202084294,6.65143217652,6.07334314942,5.58018866667,5.42779399847,5.63691329141,5.43539974357,5.68636443453,5.50502446659,6.45403120032,4.22989299147,3.84353156059,2.46194889036,2.53771432282,4.20691026188,7.46707744979,14.09833885012,13.42286991868,9.57884999956,7.98302035037,9.81316907256,14.47659725467,15.84855655331,22.6264402991,24.1931343814,27.88265000429,21.20363286289,18.29489771127,32.63035417037,36.48317435919,40.70562274805,44.84008779328
296,"KIR","Kiribati",52.30057065049,54.26151664024,52.25895789297,54.70092352091,50.13273202573,50.00865311132,52.57686641901,57.01003940369,56.11325980707,49.7757973556,36.65485279009,35.46035141465,28.58981996884,33.25430026947,39.23808854476,60.56933575286,80.29563368379,75.71403544545,58.75429286238,46.91754891207,53.67351565775,67.3862460092,75.37207211321,85.54119531559,87.08544384903,86.52815834965,74.53883550799,65.64120445347,93.01945714402,98.74123945593,104.99743288254,111.90706829771
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",17.04971772305,15.56500427007,14.21821452723,15.58362221803,15.69107787589,14.82514736295,13.88701440576,14.98466933649,18.23435979019,17.80486789654,17.66695726609,12.19512108334,12.53988530957,12.45007213669,13.39123646227,14.68925574073,15.39301227407,16.54222864113,18.54905339939,15.2897695783,12.19315920536,10.95379262079,11.02881285349,10.18306898472,9.62432534182,9.51914151836,8.50588821872,8.30458122042,7.54630790239,7.80087175593,8.41284173139,7.97112376863
417,"KGZ","Kyrgyzstan",275.16686586791,267.10155938117,260.44350889995,268.0491112391,295.53335989302,304.2374728455,288.26071602701,271.28455397852,253.94460189796,248.72704552708,244.55825814866,210.56773555373,213.85309526075,227.31271212774,213.22329982043,198.17286587418,182.86208786328,200.66634076621,192.02293037863,158.56697333301,125.74052771398,113.84290904832,113.19661600121,105.98202712187,93.35730749166,94.41457284276,97.32620028682,105.14733799985,80.11682440087,76.97401561337,76.96004926323,76.46618245472
418,"LAO","Laos",45.6797698488,50.11296993844,52.51414456363,53.48771352753,51.89542962386,52.58596031949,56.55848716933,70.15634786594,69.84052694705,55.07644191026,33.56148801312,33.39023227491,42.96041481778,66.2365945352,70.22531373556,63.09644670309,52.9005242872,57.9515937659,61.39822629972,59.14847298949,70.44588960243,83.24593748644,91.29487962546,84.60324332557,73.59955235296,76.86706907102,64.78467598276,62.64285966922,71.86055950596,72.21078593078,72.8791333417,73.30382498799
428,"LVA","Latvia",9.60851094656,10.57200243302,10.57714669962,11.91011135657,11.62671328913,12.33370163963,10.35841274565,8.3072386191,7.19949804978,6.2773818833,7.14705760781,7.32246679698,7.25794587105,6.71979177315,5.89241423992,5.86610585645,5.40775258354,6.015267905,5.53897570133,5.32522889693,5.33792494681,6.79487304871,7.36006255881,7.55355916438,6.25429610495,6.23297407973,5.15662498424,4.3132483944,5.65724000503,5.2688698794,5.24870623479,5.08497498382
422,"LBN","Lebanon",80.5770718778,75.88062661623,73.86873619731,75.18548225847,70.43438060343,66.50611444056,61.73856236743,60.12106232313,56.09807789803,54.88292552205,53.15430994955,55.48694841668,56.55640023781,63.73022643512,61.08106223394,57.42904743666,52.54211575257,55.28507533599,61.44715693039,60.31878249777,57.41817130545,53.25560488961,51.58732493409,49.93312792798,47.05769034021,45.10112201734,43.07196421686,41.78400485107,38.13818464653,36.7657662785,35.87570543027,35.16135020985
426,"LSO","Lesotho",38.20305346741,40.40905345082,41.20516655398,43.40594088495,40.88876486568,38.27371339533,34.58720587067,34.99076520052,40.07360595802,47.2329543705,43.15991733071,41.72932664017,37.15005272713,48.4685778565,76.70657176543,107.91010856829,136.59495720338,119.23047013531,95.8356169666,77.45617350471,64.50311582175,83.40150264375,97.03154029068,121.75665313572,97.37701572,86.41801667463,89.16178904602,101.19366494171,104.27004057338,107.56176583189,109.22194638363,108.98384836955
430,"LBR","Liberia",7.45980292952,8.02132526789,7.13870678146,7.19851171868,6.6516059,5.69181446048,6.66316554698,7.80760510609,10.22147787088,8.98006604292,4.59571189714,3.61945678373,2.8049844744,3.31475140745,3.54847979074,5.86886527993,11.6050208538,13.44792825935,9.67902009189,6.18356107776,9.00209965992,16.72246046757,24.37206956785,29.53114598087,29.8489377954,29.14707954983,18.33782705375,11.6318279467,28.50079764884,31.63302174582,35.21407344986,38.78891862127
434,"LBY","Libya",41.70107723409,41.37271538592,41.05686535321,40.17604293255,37.16360170327,34.01798919312,31.07122280428,33.98372747817,35.37060992301,41.75839303704,40.66587960119,40.94069880282,40.26467519836,37.62288369279,37.53836166215,33.27415738678,35.44601769505,34.98546056805,34.56740189709,33.74102804595,38.18077041451,44.55240471594,44.92417906117,47.8743448696,47.7555229228,48.2989519504,43.63143587557,42.16170338848,50.95117052945,52.09115251003,53.42569190404,54.45232867669
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",26.20444217641,29.71870997069,27.11017557057,29.66605014172,26.20320910134,28.11631055708,24.92371745731,16.12026987277,13.80470142386,12.95898188967,16.35319322453,19.06925693278,20.33536076021,19.31158080292,15.96073146461,15.89857902054,14.09531476585,14.82516571275,10.69296470204,10.55283254931,9.99152334745,10.86870570811,10.71907086795,10.46781920966,8.67055398705,8.58138373853,6.11498780869,4.31435781229,5.41453733689,4.79428240232,4.58027480345,4.24218165913
442,"LUX","Luxembourg",24.24686701436,23.40746300146,19.83712725932,21.40673744158,24.54998178815,24.29095468551,23.71979866698,22.22326520514,24.75105767149,21.24899727632,22.45585864743,20.13604301318,31.21464872223,30.4775463374,30.1994586997,26.70973067038,22.79055889195,21.67691805341,18.61793805846,21.47350102321,23.03927906082,22.70784625868,21.93380008432,21.15681850393,22.37645068593,21.67099655736,21.18099502202,19.5845095882,22.64821285509,22.46477192014,20.96593945013,20.83077191401
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",4.83151579395,5.08871579087,4.62670546227,4.5004826471,4.07217062077,4.09137016017,3.87875502809,3.92721399689,4.0396416731,4.71402499519,3.10394156626,2.69080912561,1.59804382427,1.67420543154,2.86757702261,6.67605107592,16.14820351092,15.28766550694,9.10558864159,5.32575524365,7.33518687439,13.85088998489,20.06317059059,27.18995604951,24.31309813683,23.25640935204,15.90788146754,11.76714295797,30.39269118309,34.44646110331,39.10901567941,44.10213344352
454,"MWI","Malawi",10.79992624045,12.48376706647,11.35180358289,10.59878023812,9.12575907808,10.18836415965,10.34793963151,12.60936049694,13.08346452179,14.68973378858,10.41260231549,10.5099397097,7.84671552644,7.05099974879,12.55244353822,23.54510045133,44.23360893569,43.63895439553,34.09095627023,22.21785601126,20.69490156457,24.91088058304,27.29038592619,29.51936318511,25.15400470265,23.64404548518,25.58750441041,29.33356475451,30.08435376834,31.01509747064,31.9500023043,32.56923397126
458,"MYS","Malaysia",18.89237150495,16.08146761201,17.96294514268,20.49105791571,21.80021458308,20.26451116108,28.0651389403,34.21791731646,38.25887311985,26.28856884861,19.60064481387,18.99875590827,18.0944955354,26.6430421242,30.01217994851,36.06720309378,31.37340949253,25.62526095635,19.3594632529,14.82519327681,18.0389204652,22.78675045975,26.82926540245,29.94036892025,32.76867163932,32.27359960178,23.6690825011,14.58980529016,30.32515516433,32.03361877525,29.76986918231,36.03004536604
