"code","iso","country","HFX.raw.1990","HFX.raw.1991","HFX.raw.1992","HFX.raw.1993","HFX.raw.1994","HFX.raw.1995","HFX.raw.1996","HFX.raw.1997","HFX.raw.1998","HFX.raw.1999","HFX.raw.2000","HFX.raw.2001","HFX.raw.2002","HFX.raw.2003","HFX.raw.2004","HFX.raw.2005","HFX.raw.2006","HFX.raw.2007","HFX.raw.2008","HFX.raw.2009","HFX.raw.2010","HFX.raw.2011","HFX.raw.2012","HFX.raw.2013","HFX.raw.2014","HFX.raw.2015","HFX.raw.2016","HFX.raw.2017","HFX.raw.2018","HFX.raw.2019","HFX.raw.2020"
203,"CZE","Czech Republic",0.0311780110466267,0.030830207441477,0.0304184335551884,0.0298825340688794,0.0292096392811195,0.0284598820730148,0.0276941981201022,0.0269244419404053,0.0261084002437153,0.0252856883567831,0.0245236686574284,0.023801605948001,0.0230967692054064,0.0225693501364073,0.0220355832194791,0.0215364627542336,0.0210240829596226,0.0204452523524552,0.0198835540862235,0.0193020851257304,0.0187027468323401,0.0180901992317951,0.0174705874293136,0.0168744093512292,0.0162893212199398,0.0157501214308616,0.015237608730244,0.0147455503862534,0.0142721222483574,0.0138187326546052,0.013380766936037
180,"COD","Dem. Rep. Congo",0.989493994512248,0.988818102417561,0.988095925226803,0.986951230913975,0.985756473877624,0.984497947993299,0.983201684291692,0.981863754086122,0.980459077957395,0.978993646367101,0.97750011147946,0.976042014324736,0.974650424141011,0.973197519768325,0.971681816393287,0.970084763119971,0.968411484804597,0.966652487598257,0.96552132279776,0.964416486083811,0.963161564258801,0.961233062838424,0.959408177342518,0.957559980717844,0.955414599258568,0.951125414049246,0.946121513471181,0.94053139791219,0.934042572927317,0.925668805564118,0.915886657484786
208,"DNK","Denmark",0.00311316935949723,0.00300418262427493,0.00287984615768057,0.00275836911751254,0.00265332578733783,0.00255064043204636,0.00245024380225577,0.00235646042071214,0.00226855237414367,0.002185395587593,0.00210823870424151,0.00203763051906529,0.0019805611705371,0.00189558198153453,0.001818292886842,0.00174825862810459,0.00168319020445115,0.00162228107916819,0.00156617366088755,0.0015087896065858,0.00145339601046159,0.00147916244518092,0.0014371238688286,0.00139200118580735,0.00134468202290181,0.0012950650175696,0.00124793573733849,0.00120194601429522,0.00115553390812696,0.00111282155247704,0.00107156122784336
262,"DJI","Djibouti",0.524488115738236,0.50657676702062,0.485965947651741,0.461364794724965,0.436548449835509,0.410095925936326,0.383904774224308,0.357444737342914,0.331537807409209,0.306041516788109,0.281385714197848,0.255515027581406,0.232383907609025,0.209846247742459,0.189906769328634,0.171476803493989,0.155696553291814,0.158820683156395,0.163738767272562,0.169151480425844,0.176031536314858,0.181130986206117,0.186126181562358,0.18914741133472,0.192726750061819,0.193904787226373,0.194789519925279,0.191423981385496,0.187639977090931,0.183235333032203,0.178331503798615
212,"DMA","Dominica",0.441719762564645,0.406767749564794,0.373602967388226,0.342174693784907,0.312866147429455,0.285891677765053,0.261584936273294,0.239880002610217,0.220558772777776,0.20339186762619,0.188225067690621,0.175150604817808,0.165126688179618,0.155608950167509,0.146595279644188,0.138133814129448,0.130276879758097,0.123154887594752,0.116543419228682,0.110437262262409,0.104673901313763,0.0995568796144764,0.0949373878826829,0.0907982877651711,0.0870117254031217,0.0835039321707499,0.0801746460399149,0.0769891359239486,0.0739034442895007,0.0708949000761957,0.0679657695984522
214,"DOM","Dominican Republic",0.481079680090204,0.454253087930537,0.419742245548124,0.384602837797593,0.350141002605664,0.317206665477192,0.286590148203001,0.260005035249798,0.23630716388767,0.215789414174845,0.19953299589597,0.185512633221475,0.173509430097531,0.16402724257277,0.155919009364534,0.148839029364211,0.142603695957817,0.136567864458828,0.131376979272399,0.126357804811634,0.121534866859933,0.11693538300326,0.112591163472088,0.108076988832766,0.103419110487284,0.0992001591370532,0.0948671441730238,0.0906358960126537,0.0865413023785718,0.0825853059961816,0.0787790202966231
218,"ECU","Ecuador",0.276236396393545,0.256247783047253,0.237869480068884,0.221124150611082,0.206000807972893,0.192438614572626,0.182101199397829,0.172745429038252,0.164261265584575,0.155838094542567,0.147797336268347,0.139696632582238,0.132162474694618,0.124899305185468,0.117943219715582,0.111099152217499,0.104472823845158,0.0985862614854828,0.0929010287197112,0.0875250752451265,0.0823875283060267,0.0782759209934183,0.0743928388547593,0.0705983294197794,0.0670020856670028,0.0635336741728244,0.0601737592541673,0.0568669960486485,0.0537535494767064,0.0508654073845224,0.0481465154348419
818,"EGY","Egypt",0.0653437377581297,0.0604640598665359,0.0556474182564734,0.0507992590192582,0.0460478406722785,0.0413996563979269,0.0368626609135812,0.032489025089649,0.0281817718133794,0.0240289446121799,0.0201379241924976,0.0162985050452925,0.0130855277029139,0.0105151568239302,0.00861516286981439,0.00712712293739678,0.00601661624883024,0.0051208116119982,0.00440773647715074,0.00381102084140765,0.00332427145956473,0.00299386056470263,0.00271478283130976,0.00247432384276253,0.00225842714676401,0.0020326358041038,0.0018327742723305,0.00164603381597835,0.00147799419009154,0.00132818331381575,0.0011937023187424
222,"SLV","El Salvador",0.63576809319583,0.621342913394219,0.605905091606228,0.587850733390753,0.568957401340169,0.549504165903347,0.53017235912392,0.510547065728491,0.490867344428879,0.471713828548372,0.453416418881148,0.435960609381931,0.42023064066286,0.405905620392114,0.392418481542094,0.379954067521896,0.368052017832046,0.356450343742612,0.345482630408033,0.327480467422272,0.306444601964559,0.283047473410764,0.258916479697889,0.234244968998273,0.210532583428136,0.188625338604794,0.16861711293219,0.150984628301423,0.137670437688979,0.126640142040032,0.117475516362386
226,"GNQ","Equatorial Guinea",0.904005779049135,0.896121250326584,0.887340114198946,0.876483289760041,0.864521222523166,0.851476443365503,0.837727617426502,0.822785859894766,0.80668985261899,0.789525509343853,0.771002007364318,0.749486239522799,0.726644682662044,0.702240544752866,0.676252698458099,0.648742915549723,0.619745547378651,0.589275987905399,0.557746821459505,0.525496235886972,0.492660368298429,0.45957270179512,0.427420931557528,0.396036321592417,0.365649081327676,0.336211001351608,0.308034081394927,0.281397397592096,0.256223636549348,0.232437951572354,0.210380157086336
232,"ERI","Eritrea",0.854268013395304,0.845243786364924,0.834997371323651,0.823238188892341,0.810234938184681,0.79577789038331,0.78027947615697,0.767546484409583,0.754495162398338,0.741701985290241,0.729560810178448,0.718168706737559,0.709350860884133,0.710242830768713,0.71431830916272,0.720319946376766,0.727532239522736,0.735030372341361,0.742147351926977,0.747641285931465,0.751523021864924,0.75154833899582,0.749778204661155,0.745666167878953,0.740090101423088,0.732133856060268,0.722751166159609,0.710296062322926,0.696627627363244,0.681881899445929,0.666187496095738
233,"EST","Estonia",0.166794741311204,0.164111475238331,0.162078980953503,0.16022589195829,0.158393704440346,0.156474693578776,0.154701669536677,0.15316361990733,0.152019323115795,0.151182636759059,0.150213956289016,0.149025838449231,0.147921301243267,0.14696043691825,0.145603145345702,0.143982657060018,0.142221007327203,0.139657278719744,0.136370339884588,0.132287276010651,0.127845879062135,0.123485921011993,0.119237733727612,0.11505596407034,0.111238634407997,0.1077296040661,0.104440992223321,0.101253889960212,0.0984432556566912,0.0958587449791754,0.0932902951828849
748,"SWZ","Eswatini",0.808336022195923,0.79766991204986,0.787496615746207,0.777803299634764,0.769169684645648,0.763953037677694,0.759717225618013,0.756399843868674,0.753432936459627,0.75054944828778,0.747391912730966,0.743259652272382,0.739048597385461,0.734430076780348,0.729331120828455,0.723760178611268,0.717501829483809,0.709421063853642,0.701137677853684,0.692582401401416,0.683039633968017,0.670175391573978,0.656663526508648,0.64227280040871,0.627587970632086,0.611355582836567,0.594920141956006,0.578603601132665,0.562284077649309,0.546195158008489,0.530149516777361
231,"ETH","Ethiopia",0.983602475731217,0.982868706610646,0.981967605642724,0.980850649788262,0.979637348689091,0.978472222413003,0.977240853621581,0.976281212474849,0.975283041091172,0.974599748618723,0.974012544809619,0.973922169786859,0.973912341598226,0.973868764971364,0.974173936897562,0.9744943770822,0.974910077760911,0.975233877094297,0.975375940018276,0.975214797765973,0.974823289290099,0.974136533899405,0.973200069058019,0.971154309240175,0.968953934507306,0.966923939038657,0.964875672057322,0.963121253460081,0.961768995081175,0.960581195212351,0.959592377600556
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.595295817309332,0.576900473432856,0.558820314854074,0.541518891960455,0.525380344089214,0.510809831295334,0.497663790087336,0.487915185310769,0.48031813615343,0.473834257850406,0.467997746146874,0.463349415910246,0.459094955061944,0.454944799414119,0.450390454984331,0.445233813324843,0.439104949922067,0.432236263157927,0.420699414120944,0.408318049743172,0.395095392407548,0.381222650459029,0.367044060352579,0.35250629780131,0.33790140853656,0.32333132718065,0.309070526576986,0.295198220968067,0.281914154301069,0.269249105719492,0.25716121074303
246,"FIN","Finland",0.00477228906686,0.00453546765399884,0.00434293689247173,0.00415429307024306,0.00397324393579027,0.00378938798734322,0.00361641051619134,0.00346639408525463,0.00333299025484238,0.00320343549924868,0.00307765486355968,0.00295431615783375,0.00283261359140281,0.00267801904976535,0.00253887561359759,0.00241661122222348,0.00230686294679125,0.00220622039831391,0.00210777925548398,0.00201840334350674,0.00193313011071075,0.00196019512698806,0.00190149828800106,0.00184174556790909,0.00178479295388397,0.00173042802916359,0.00168036741991518,0.00163201910539467,0.00159018531529953,0.00155015072665153,0.00151401844954585
250,"FRA","France",0.00884635713044859,0.00833309257489609,0.00784831557463988,0.00739395316371244,0.00698145892288229,0.00660310201425691,0.00624794390436267,0.00590942927653684,0.00558623821601121,0.00527756749477369,0.00498753059396092,0.00471810806254884,0.00447221296363201,0.00417625516236458,0.00390351789077797,0.0036494903006353,0.00341542662692753,0.0031992812513031,0.00300046899197875,0.00281827607382964,0.00265119396603566,0.00264374479869084,0.00252700360822984,0.00241947281432529,0.00232092288498433,0.00222992240859721,0.00214620344682705,0.002068193222928,0.00199520320572136,0.00192536384875557,0.00185963529410782
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",0.508540413983739,0.489961582165273,0.47224224339366,0.454350166585131,0.436591375530871,0.419477320576352,0.404330423990814,0.389472441224347,0.37483547596724,0.361087936444923,0.347239315235918,0.329218891180061,0.311413990664414,0.293987904812686,0.276959040769414,0.260270769028492,0.243898389450072,0.227837419374642,0.212265219602695,0.197428807572915,0.183235889675554,0.169725966274738,0.156990073655563,0.146952216654951,0.137387391730053,0.128133365683916,0.119215505018117,0.110580520773961,0.102148726218446,0.0939266698718079,0.086028755672232
270,"GMB","Gambia",0.983906652625138,0.983406825925171,0.982847199044299,0.982317938548892,0.981763130681753,0.981201803453686,0.980588134685403,0.979937635703107,0.979192235862915,0.978374059717038,0.977463005087012,0.976579660181544,0.975606929390017,0.974672924011733,0.973848163636277,0.973033833641875,0.972162671497554,0.970905730173323,0.969705382416221,0.968336203794134,0.966883484130157,0.965290910164026,0.963623963608275,0.961865541596604,0.959299615248227,0.956660354186659,0.953834476525126,0.950729815728971,0.947435127948009,0.943203684134529,0.938492642112855
268,"GEO","Georgia",0.402259210970204,0.403403998292243,0.405930087122349,0.409221696421693,0.413044004158232,0.41747453468073,0.422572692795391,0.428403701401014,0.434656945258292,0.44136881122789,0.44856015356585,0.458247101073105,0.467033817204794,0.474773838504043,0.474470828076227,0.472080117704813,0.456985343703516,0.441889854476545,0.423612027916528,0.402720669144433,0.379729586493785,0.34823002526604,0.316696802445621,0.286068479138762,0.268660683416959,0.251159314187331,0.234399306616495,0.221083862195101,0.209006222054841,0.1979881453886,0.187846311882769
276,"DEU","Germany",0.00203217905649694,0.00195404190939892,0.00189603970661571,0.00184982917580772,0.001811902917228,0.00178444552909488,0.00175641193187929,0.00172985781143228,0.00170343895614938,0.00167694669920781,0.00164797535073016,0.00162071922126999,0.00159406043110587,0.001542875308145,0.00149184004274855,0.00144056823128667,0.00138520181359057,0.00132898796102067,0.0012726431761587,0.00121899749047347,0.00116726674289898,0.00118758809633835,0.00115719276355362,0.00112517713135364,0.00109344579756087,0.00106213349682184,0.00102906390237427,0.000994256235261749,0.000960385856232708,0.000928052154468882,0.000895919258881023
288,"GHA","Ghana",0.956126971320956,0.953927941461811,0.95157240190831,0.94904800015017,0.946357933548475,0.943502441548031,0.94034759859706,0.936934732558369,0.932967307977688,0.928640477267444,0.923980362817259,0.919464105975476,0.91444807520278,0.909005188239198,0.90333476808043,0.896960427316773,0.889611569900089,0.881699520507018,0.872979695247797,0.858505692423444,0.843172715512168,0.829176004107997,0.816811069595657,0.805775443462524,0.795887177479152,0.787952533165629,0.780428424959013,0.772578861384845,0.763683764526559,0.752283032238119,0.738598597654392
300,"GRC","Greece",0.0372527194295564,0.034418693783473,0.0318888788720778,0.0295623481999037,0.0273541213400455,0.0253048423361297,0.0234025297982877,0.0216308740397581,0.0200456934561964,0.0185944413290769,0.0172461951228352,0.0159805161517895,0.0148245544104008,0.0137770865605352,0.0128277673891129,0.0119624367287422,0.0111720058873576,0.0104556927780187,0.00979841035429754,0.00920018255125714,0.0086617875833387,0.00818510745048077,0.00776950622134657,0.00740242211399258,0.00707094349775147,0.00677040679350814,0.00648625845184264,0.00621162618239658,0.0059584308790002,0.0057242672720935,0.00550545633348516
304,"GRL","Greenland",0.00756132140714784,0.00734581266939487,0.00712555513618505,0.00697457557444877,0.00680517862016648,0.00668547741364351,0.00651969396998807,0.00641426679740232,0.00633477722293693,0.00613230782157461,0.00584598213654845,0.00562177023593422,0.00527454946449805,0.00489021148017504,0.0045759759460101,0.00421786082983623,0.00393305440932713,0.00372868528374564,0.00356803246032578,0.00339875962369151,0.00332585572879488,0.00326573316898741,0.00320808000904721,0.00313273002694478,0.00305555789941609,0.00298639865013501,0.00289597943168657,0.00282629778033894,0.00274238584778661,0.00265675048026676,0.00258089208563832
308,"GRD","Grenada",0.24699703461781,0.22018981982702,0.195694401057347,0.173565714820836,0.153619987825186,0.135728847887621,0.119875991941368,0.105843643641664,0.0935294869466598,0.0828227659795087,0.0736056800874908,0.0657647824893538,0.0588281471929182,0.0528061302050235,0.0475949123707782,0.0431327641486202,0.0404398730008986,0.0380850983475418,0.036034391395314,0.0342393992073036,0.0326375742601643,0.0311855596808314,0.0298581622396044,0.0285891870665424,0.0273484704135897,0.0261305167311171,0.024929367181728,0.0237384603572996,0.0225772481756012,0.0214428932958529,0.0203460493819589
320,"GTM","Guatemala",0.703287191137214,0.693241441905559,0.683255528174817,0.673624837324994,0.664762273939007,0.656938633915393,0.651005075230041,0.646961698201341,0.644937236648886,0.646977169671416,0.651522769758666,0.658188762248642,0.666994386152313,0.677350467653699,0.684683687856808,0.690666367133315,0.694668235480213,0.696865244680781,0.697604239690546,0.696210513069736,0.693172637839774,0.688232314423001,0.68185172166603,0.673239417554948,0.662612728145025,0.645652547813972,0.626106038250754,0.604469370650662,0.581451070539068,0.557505358193738,0.532581757512894
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",0.987563913241503,0.987269032461005,0.986983157722406,0.986701209371252,0.986448918250969,0.986249169227191,0.986093457619644,0.98624251997037,0.986421169218995,0.986637666413818,0.986848230173226,0.987116545423962,0.987352447288762,0.987415266644217,0.987490574100032,0.987559771525733,0.98720556640785,0.98686198012255,0.98651810924767,0.986090828707195,0.985595196862702,0.985097245173752,0.984544882594471,0.983686630190153,0.982697887941363,0.981663492650118,0.980515084469083,0.979118000862519,0.977577254817604,0.975831359816584,0.973899387291413
624,"GNB","Guinea-Bissau",0.980915605424875,0.980367831376033,0.979856232091982,0.979351247290422,0.979624302151962,0.979924344153055,0.980209193922392,0.98047514743928,0.980677208169429,0.980843642813264,0.980955160862866,0.981049614221238,0.981063122486887,0.981095540698223,0.981115698574887,0.981122936061001,0.981067439339233,0.980771188939542,0.980512210894976,0.98015476173434,0.979749516862072,0.978847330942748,0.977886493208016,0.976870507691653,0.975747932381876,0.974410493427371,0.972975343012418,0.97138567954373,0.969696407910759,0.967813990182642,0.965761068543183
328,"GUY","Guyana",0.187185207674967,0.18180201227711,0.175937999497885,0.170487272387182,0.165291233094088,0.160369779193689,0.155700501498876,0.151585167489073,0.147646080778013,0.14409308333988,0.140991860828076,0.139001874785972,0.13702254038665,0.134846000657689,0.13184699745408,0.127431908089151,0.122486038590264,0.116431343752109,0.110135550669131,0.103851083628239,0.0976508957021508,0.0917998642070475,0.086212339135329,0.0807661783615564,0.0755661853683373,0.0708104641538551,0.0661127236553618,0.0614444715437698,0.0573538768448153,0.0537993308290693,0.0505144673458122
332,"HTI","Haiti",0.969181319439884,0.969358483249563,0.969614560590488,0.969767300285532,0.969790902562254,0.969687500288351,0.969485584183174,0.969183669593911,0.968757578309633,0.9681625500383,0.967447970872213,0.966157985821721,0.965010573327679,0.963798865234198,0.96166545431204,0.959627477652208,0.957932154973024,0.95599020982372,0.954489544302495,0.953391538644654,0.952420016397539,0.951904022832235,0.95162849214771,0.949674179826011,0.947592219461328,0.945317960107951,0.94274128280886,0.938317363707893,0.933124069036518,0.927141908541821,0.92037063411685
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",0.723839700864686,0.714221986841671,0.704359004142593,0.694326720416695,0.684241445721681,0.673777852477668,0.663542549998716,0.653194298445645,0.642924735824255,0.632742391546082,0.623218861826249,0.613928866068814,0.606698526822791,0.600208711331846,0.59441581721265,0.589311944023262,0.584749296110473,0.58073207649333,0.577217625072646,0.573794783828799,0.570055837315623,0.565715176739013,0.560395244801881,0.551133641311525,0.540529577632315,0.528674871760956,0.515628110345206,0.501613905290351,0.486718311987562,0.471145296442902,0.454922820599077
344,"HKG","Hong Kong",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
348,"HUN","Hungary",0.327329329755007,0.321444830843465,0.315539452992527,0.309520615450997,0.302907948609757,0.295619883077542,0.288289426584879,0.280850214038185,0.273396241893716,0.266065802120351,0.25903048719714,0.252294798056289,0.245860944651711,0.244194352288305,0.248102348233514,0.251827572527681,0.253383284390546,0.249884887678061,0.246517080109019,0.243747397516119,0.240936702528099,0.235595648551398,0.2305442349749,0.22556656909947,0.218906011157063,0.212338262995865,0.205801201662025,0.199241968209109,0.192623320534143,0.186969678389706,0.181588686751025
352,"ISL","Iceland",0.00387890132148411,0.00369713885511056,0.00350975588592934,0.00331448176287484,0.00315175317902437,0.00302055172780826,0.0029024215193574,0.00278861113547805,0.00267538224265748,0.00256837555120467,0.00245879563213541,0.00235047257090213,0.00225331362638846,0.00213599135039017,0.0020383274362628,0.00194917893193253,0.00187042635001436,0.00179417947405423,0.00172489511431645,0.00165698894607538,0.00159631754610944,0.00162367683628759,0.0015926609944089,0.00155622567477152,0.0015128968376513,0.0014751405318094,0.00143988537035374,0.00140157598646144,0.00136481007966999,0.00132855170978419,0.00129561851430123
356,"IND","India",0.855942956304364,0.850695926010444,0.845291557930118,0.840093001401099,0.834672806351895,0.829153053772592,0.823701218326565,0.818172637516016,0.812601117065994,0.807083595209571,0.802357435031383,0.797472457929218,0.792546949783023,0.787525157065013,0.782441069740437,0.776716152248345,0.770250160452384,0.762468993303763,0.753529753715801,0.742210681010819,0.729759397265536,0.716680783230784,0.702386470650412,0.687429148118686,0.672490044636879,0.657821802372233,0.643160290839272,0.630444951584184,0.618355019451746,0.60679906445034,0.595327590997749
360,"IDN","Indonesia",0.673226153802979,0.658724020382991,0.642339073733457,0.623833413816802,0.604107545055511,0.583835056150644,0.564815714497941,0.546425557237147,0.529251501807294,0.513134930036615,0.498661412742851,0.486494038142624,0.476529796804627,0.470924931503911,0.467645232746848,0.465792273235775,0.465130059905764,0.463059027571732,0.457739818787282,0.448701301620683,0.436653879753777,0.420815687369949,0.401448654408567,0.376742542770021,0.350727659165432,0.325501264557248,0.301727109799955,0.280587865788678,0.262319135259215,0.246381247889634,0.232527947576491
364,"IRN","Iran",0.0704010065395935,0.0638272742274558,0.057845940251581,0.0520972716905617,0.0468135749111556,0.0419770028624187,0.0375035143358963,0.0333904784087368,0.0296182204375306,0.0261960545384412,0.0231614304019107,0.0204467696093209,0.0180295990022117,0.0159017192900294,0.0140639663368734,0.0124627083639832,0.0110344139498052,0.00985504331450214,0.00883216842089347,0.00794184362859804,0.00717209486520719,0.006479534558927,0.00587255765293986,0.00532896348627398,0.00483055000200374,0.00436548137161319,0.00392763108012684,0.00349968549326948,0.00313527851741413,0.00281781579941684,0.00254046955096477
368,"IRQ","Iraq",0.084795777825803,0.0801300200113623,0.0757471291995782,0.0720047748454607,0.0687713004566168,0.065808535145414,0.0630478130032666,0.0603805635138067,0.057851119238445,0.0553230116292851,0.0529020864140966,0.050142238002617,0.0473823941239055,0.044498847261146,0.0415030356048298,0.0411485276733409,0.0399069231888531,0.0363188837544053,0.0326246037866015,0.0289320660757178,0.0254185502753291,0.0219850123897833,0.0189427481450495,0.0165181102168581,0.0143716609217676,0.0123695824073086,0.0106264927151384,0.00908651628664738,0.00775421378793773,0.00664744595567888,0.00569461970045555
372,"IRL","Ireland",0.00907085563106847,0.00862954937408129,0.00818670553375866,0.00774990745372393,0.00734036208118099,0.00695446575337109,0.00657782746360676,0.00620693831619603,0.00584931080521748,0.00549431712656608,0.00515508261154885,0.00483980145216516,0.0045471138505391,0.00420095835818697,0.00388418289449958,0.00359678840314957,0.00333860003630668,0.00310783903539322,0.00290170387641665,0.00271930087308368,0.00255794189187324,0.00255224220838744,0.00244661309244035,0.00235485277363161,0.00227110995898929,0.00219557559942024,0.00212427360943928,0.00205504913800712,0.00198714660694297,0.00192153306061346,0.00185815728773546
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",0.00640137194780017,0.00621833629826893,0.00604003061971175,0.005849270452591,0.0056613143212084,0.00547144862583632,0.00528162776455402,0.00510810401344843,0.00494688246938916,0.00478658851489644,0.00462797685224981,0.00447403954041981,0.00432386367224232,0.00410738288684642,0.00390018757377968,0.00370498363411499,0.00352408559578172,0.00335105918446285,0.00318800139639323,0.00303448568975863,0.0028895343824471,0.00291498326180849,0.00281476607771779,0.00271999393854618,0.00262932084807405,0.00254398457812318,0.00246108801823263,0.00237890135248367,0.00229854528929376,0.00221984327215645,0.00214265679059738
380,"ITA","Italy",0.020628327256417,0.0191033418913366,0.0177369379191023,0.0164761674545614,0.0153081026413418,0.0142578368195916,0.0132935566684079,0.0123735791330442,0.0115506597040332,0.0108117722824036,0.0101543209887925,0.00953826555595116,0.00897641856841022,0.0083292407139015,0.00775794528640192,0.0072390964414775,0.00677334938624555,0.00635306567998078,0.00596981696694312,0.00561159697215146,0.00528666095990016,0.00527497971771049,0.00504647563987514,0.00483130287599018,0.00463112663077202,0.0044410074616323,0.00426199283112314,0.00408590870899706,0.00392161272727702,0.00376500214951035,0.00361768327453898
388,"JAM","Jamaica",0.493890760521791,0.476633843786899,0.443539428100929,0.404868103327641,0.362990147617014,0.320469081661759,0.280021486860096,0.243440124642514,0.211825361325225,0.185638344500088,0.165297716905355,0.151546746125996,0.14201792603344,0.136304698088242,0.13321847851133,0.132362916803205,0.133453349524806,0.136092913648504,0.139539311109668,0.143263238831124,0.146224163222038,0.148861114429876,0.146373922731083,0.142508748528131,0.137352318600594,0.131250856229446,0.124400011331425,0.116807962470568,0.109000714910731,0.10124534396031,0.093770351792456
392,"JPN","Japan",0.012747546367477,0.0120546372132106,0.0113315713056984,0.0104895277909499,0.00972187814191957,0.00904312833858779,0.00842159974875168,0.00783481753463973,0.00731299613706353,0.00683789633848975,0.00641071669515215,0.00600266837324926,0.00561392474304706,0.00518859922978408,0.00478577137570261,0.00440407137638175,0.00410136105276567,0.00384789828131752,0.00365177047815774,0.00349322929333932,0.00337602665694021,0.00330506150508181,0.00323230601490391,0.0031573576971394,0.00307841565622861,0.00299489549487119,0.00291223954629995,0.0028178377981336,0.00272122767991071,0.00262173675375385,0.00252078597179931
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",0.00574086373913347,0.00514769129233326,0.00463839975012167,0.00418823149283028,0.0038072484836418,0.00346454966916242,0.0031698610400619,0.00290727304711502,0.00267225130046881,0.00245557198758139,0.00227638953849025,0.00209524174952077,0.00193429350480472,0.00182048340156071,0.00170636513604407,0.00159366364941044,0.00148578870497307,0.00138883803216957,0.00130760959970095,0.00122489903031284,0.00116031645507532,0.00108613102072439,0.00101061789581744,0.000953194596641135,0.000899370729756998,0.000836702802681289,0.000775966805873865,0.000714907083237244,0.000656672390606468,0.000601595806090947,0.000549533869074471
398,"KAZ","Kazakhstan",0.302308419240307,0.298296688949261,0.29548056090546,0.293434196198506,0.291941969804853,0.290364488807188,0.287933806036618,0.284891016090372,0.28150796688424,0.277827485256837,0.269437971503937,0.261274532676118,0.252826220389122,0.243881235073472,0.233829211098384,0.223096712053657,0.210956398517737,0.195817004046546,0.180577382614956,0.165716157484442,0.151525956609797,0.138530387091977,0.126211657984499,0.114335294103733,0.103748180307845,0.0937883126146491,0.0884422797139568,0.0845201829820674,0.0810742537380414,0.0778230614805858,0.0749098912480724
404,"KEN","Kenya",0.912609561618848,0.91063008383184,0.908491693246312,0.906285735896584,0.904025107109618,0.901821045011762,0.899621003495105,0.897427678678042,0.895352602670931,0.893443946631728,0.893025651836281,0.891936467280291,0.890964610623145,0.890016076997225,0.888544879318675,0.886914593173644,0.885318485931595,0.883890845900233,0.882135110439565,0.880170223446678,0.878285857906962,0.876611929339033,0.875216421936575,0.873718365685321,0.871641285456241,0.870889298864836,0.869363019606261,0.867551163886242,0.865381977670538,0.862779040088906,0.859769059481704
296,"KIR","Kiribati",0.905850254736936,0.9001226632024,0.894053193659187,0.887636569153744,0.880887044658738,0.873861457413021,0.866720670704038,0.859502971697584,0.852308511350138,0.844585329254387,0.836048333052207,0.826314719425847,0.815697887408192,0.804141778416595,0.791602810442889,0.778047257668272,0.763612598882161,0.748560717647027,0.732101640251246,0.713548430174733,0.692726232187988,0.665958699086777,0.637043042444152,0.606298332329064,0.574383386916975,0.542115955368146,0.510520424969935,0.480358382382648,0.452352558908142,0.430897467857551,0.411899745560578
