"code","iso","country","UWD.raw.1990","UWD.raw.1991","UWD.raw.1992","UWD.raw.1993","UWD.raw.1994","UWD.raw.1995","UWD.raw.1996","UWD.raw.1997","UWD.raw.1998","UWD.raw.1999","UWD.raw.2000","UWD.raw.2001","UWD.raw.2002","UWD.raw.2003","UWD.raw.2004","UWD.raw.2005","UWD.raw.2006","UWD.raw.2007","UWD.raw.2008","UWD.raw.2009","UWD.raw.2010","UWD.raw.2011","UWD.raw.2012","UWD.raw.2013","UWD.raw.2014","UWD.raw.2015","UWD.raw.2016","UWD.raw.2017","UWD.raw.2018","UWD.raw.2019","UWD.raw.2020","UWD.raw.2021"
64,"BTN","Bhutan",6049.80412678963,5757.49665265375,5454.4592539784,5294.52101024441,4872.79902391851,4507.06713053396,4041.57481635561,3771.89990965038,3230.18371867651,2596.44287039473,2586.47605131371,2282.54761174974,2037.61690996095,1870.45650332794,1688.88897754142,1507.11890257153,1333.80550007633,1171.99060323972,1017.43870725975,872.45756256158,761.65106741932,687.70588878367,618.9337565105,555.10901763401,502.46610637676,455.78339678537,410.8746270188,370.83012391952,350.59588161862,331.9411492636,314.76970805798,298.85273219585
68,"BOL","Bolivia",1365.63423484107,1430.01418653401,1375.0266083542,1238.11190710391,1069.29993314615,1011.85872425119,963.83510766746,869.24056924137,807.23809574941,751.59150072455,697.32755597442,651.73196767218,606.84542754398,562.01249293299,521.06741204438,487.71328394553,450.08330662705,417.42883108857,371.37147880033,331.95792449319,308.43299448034,287.14375694109,268.26502798893,252.91658487561,237.99485214187,222.04156637588,205.94943891263,192.26088617023,179.96876869823,170.1373998681,161.76414377345,154.32336815922
70,"BIH","Bosnia and Herzegovina",32.34346206777,31.36232460648,31.58566030189,31.71192065722,32.16126929495,31.90356927118,28.67586272505,26.15046727586,24.01099246734,20.96687631902,19.47981581241,17.8475939173,18.74471371956,18.79886798655,18.29073784928,17.93723219432,18.16960555413,18.07873983467,17.57175223135,17.1012397947,16.97484065139,16.27117044137,16.0576989974,16.20077589957,15.34231983072,15.63071709528,15.25350907133,14.6533634576,13.88312858799,13.44598791546,12.41704457964,11.53186136556
72,"BWA","Botswana",3797.91112952647,3619.79496646695,3461.6537636134,3311.33888095191,3222.54364853595,3129.76606651245,3022.74462565242,2917.10445745072,2896.76845297862,2841.27461427833,2783.31254203408,2718.67290629752,2628.06683610922,2497.57899334201,2344.75866656189,2241.85361365202,3467.59406895898,2166.86775819309,2124.69832456565,2082.75245720996,2058.93416330217,1999.69994541686,1853.81569994679,1778.54260317831,1724.71351531294,1666.17561914184,1601.84172828085,1554.11698961325,1504.54187864416,1466.7087998596,1441.19818676259,1410.57423396906
76,"BRA","Brazil",1363.44228364497,1267.053766565,1160.4237482047,1077.66812356377,960.02648631973,838.46151635952,723.42536204941,627.98034332899,580.82673027247,508.62231547512,435.84665519762,392.81531292007,366.10507990031,341.35017008563,313.5553122611,292.2496526496,268.43276510636,233.16436489762,204.85826513128,177.06562469803,152.28100220833,129.17273041553,119.00181433094,110.97043341353,96.82651157562,88.14786212579,84.32478570821,77.45463626832,70.00414771555,64.15660556195,58.23072723715,54.67190227399
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",11.19941886546,10.98261219635,10.75480198494,10.46792077335,10.14780834552,9.76789287292,9.38767343874,9.0313946726,8.7221945797,8.38466185939,8.10128880788,7.69914983262,7.67878391546,7.79746921935,7.86541463583,7.86485537591,7.88589491466,7.89164562016,7.83793129218,7.70900167724,7.57905993108,7.48934959036,7.50971941819,7.51948804759,7.44885228147,7.36912958732,7.26821470165,7.06679155481,6.76564748976,6.52770294829,6.04246491838,5.735291192
100,"BGR","Bulgaria",22.82961244769,26.23554823519,26.76510105429,23.78215661284,26.78546341497,21.47718024223,20.01625092937,21.5626559726,17.76614565705,14.55850473914,15.086505281,13.06465577806,13.21308937317,11.90532913058,11.05884248136,9.9936073329,9.53144491995,9.21009553601,10.14606480931,10.40683060556,12.25775398031,15.14927919321,18.33007746137,20.48765579396,22.6901711517,21.43723238916,20.50373797147,21.75503345913,21.28099534397,20.01768399141,18.22807940744,18.25333287356
854,"BFA","Burkina Faso",7636.54158602741,7369.91573133025,7130.73414344688,6935.00685110191,6761.41090155715,6618.28082764612,6417.80111516707,6199.14038652228,5988.2135620001,5818.44923989182,5840.14700489634,5540.12090779214,5388.84270751259,5091.93101833886,4867.38917135952,4677.1850216118,4492.79977377838,4155.6786958122,3963.01174452013,3744.10378416789,3612.62427394993,3481.29439016431,3381.04324532941,3026.99033844525,2857.07787980024,2815.41867751785,2787.41970090964,2675.37713751248,2498.80897388449,2367.00518188962,2231.93359859454,2133.55498277814
108,"BDI","Burundi",4978.73099836573,4779.13726792657,4747.80132594517,4627.16630604642,4523.71031350199,4257.38425722163,4084.4772980587,4067.96940816348,3933.33862545156,3765.02976911262,3639.51139712127,3587.00884397098,3617.40567509773,3586.33738096959,3618.44043826165,3575.88137243097,3497.5689267944,3457.47040917203,3356.41498827168,3237.84517093998,3101.77657144184,3017.06356049393,2890.70494243057,2651.91218872332,2558.85171213655,2433.73681428108,2312.22460438744,2212.61368317793,2107.88975055192,2036.97171307427,1977.277759017,1931.2164804513
132,"CPV","Cabo Verde",2686.82094079171,2519.80466550724,2396.23266447962,2286.26131057421,2534.94195098692,4163.1407103943,1858.81721716941,1642.72838170259,1475.08041166958,1351.88168270822,1224.66783423881,1137.12481625226,1053.02462092683,955.79486582741,871.23990716296,799.28220331272,773.3734225048,719.98937242973,671.10144795509,625.26425377315,610.18409424768,566.9438832359,542.78819370813,514.27801422752,502.34538235675,474.57896007691,453.13336643108,426.48010227704,411.21430014811,387.65642347035,370.80214664995,358.7105321918
116,"KHM","Cambodia",2897.71235902294,2817.61652811053,2691.44383889063,2610.41162915192,2570.58748385555,2454.83415750775,2324.29613693463,2221.74862400814,2129.27544507682,2011.36154429895,1833.00887819015,1670.83472581031,1504.57929349884,1342.17122872953,1207.89450479068,1078.35951905092,953.20438933232,854.75648678296,764.87105195619,685.18232020854,622.04428828781,566.2389641414,512.19906568063,455.08172748132,417.98813821281,388.74998166344,363.39186474362,340.4261972402,320.65712125305,301.49081696163,288.08120961985,276.20067275754
120,"CMR","Cameroon",3961.05293204241,3974.30045315887,3857.83898657302,3808.50327073012,3770.86893774224,3687.71024412208,3730.017016627,3610.59179951416,3518.85987358044,3438.61143880732,3437.00251809327,3342.62838175467,3463.2696595598,3378.11540492916,3265.16230746773,3174.44652938964,3101.84053362507,2942.10291254856,2827.59873268759,2759.3142397839,2748.64958193913,2602.37046896015,2323.14055546859,2180.55211159992,1945.35327973068,1755.97123304071,1679.90139593128,1552.09730490508,1452.6318834847,1329.15212956448,1242.56436947911,1144.94299863995
124,"CAN","Canada",6.05055203674,6.00168275655,5.93451866327,6.02542146003,5.99391993492,5.97415916826,5.93364561767,6.01773851164,6.19347023498,6.48169963416,7.13236920173,6.89802026552,6.74556993727,6.69234712597,6.75633009315,6.53702851808,6.2844897352,5.99401438073,5.50720996256,5.12359403666,4.83543032216,4.65868485947,4.36445758234,3.93042696107,3.61763818516,3.35519458172,3.07502752916,2.81072541706,2.58973943186,2.34411533939,2.17185393966,1.97667071172
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",7253.01559855636,7158.77072726569,7037.95819113319,6945.34527064692,6767.52068951433,6619.29411149546,6581.83862699854,6536.58017044052,6349.51348946443,6253.9234966488,6129.18036532576,6116.33842179192,6032.15694957798,5916.89666566525,5858.66467144812,5732.31999961412,5793.73508758128,5820.68564869804,5774.51343037324,5717.33144445299,5605.01718221388,5411.16598434558,5122.97355081381,5034.15834910912,4977.88459258987,4915.55856300917,4786.61217803078,4653.83699198951,4491.61597250355,4316.79144125465,4026.32462673712,3870.85915167727
148,"TCD","Chad",11752.0326045085,12098.9003024382,11302.3209219093,11195.6009355292,10975.0159043724,10759.0352530488,10715.0940254691,10700.2057536764,10469.1498295882,10329.6334666708,10282.172954571,10209.9757376213,10099.260582946,9903.43539111501,9627.87145865997,9242.80858782083,9159.54348499545,9104.24266400678,8851.90782313001,8638.18443621932,8393.04201879867,8106.91781444614,7637.54023145863,7519.11042218734,7190.33805200757,7016.04159539116,6815.34681317877,6656.25000238473,6391.30877333546,6192.66621445434,5910.81285654564,5700.44126331796
152,"CHL","Chile",85.78977142922,75.60365430562,66.31927157348,57.45036990747,53.48966252279,52.38078590813,49.73787898855,46.70556229121,42.67387243129,38.82440780966,34.97804801864,31.80555228203,29.39633680055,27.98209932714,26.19333973652,24.25005497999,22.45168415958,20.42679334894,19.42738266652,18.13731938581,16.66055125152,15.45003814068,14.53043157375,14.1562451504,14.37056851449,12.97578160999,11.52093036463,11.02717058191,10.36846848106,9.90975019245,8.81396916151,8.47383683137
156,"CHN","China",507.19367438066,478.04294135969,433.20355759522,393.70516022952,358.43740356965,323.40963867826,290.56588476865,261.47662412191,235.27234411448,211.40116554038,188.94272284986,160.4692163546,134.74586339771,118.02220719506,103.29645258722,88.15362931682,73.83350852717,60.16009943748,49.07527388318,40.57145845086,34.26961293645,30.05825467294,26.98339524667,24.17899626291,21.86805049443,20.65098948877,19.68174120967,17.840393423,16.4462991341,15.28068203118,15.80744327651,14.81262242986
170,"COL","Colombia",535.25495094179,506.1528044406,489.82555290094,434.16253711945,395.48065602148,360.78727534448,331.75442444484,302.21178259622,278.78417957718,236.39558934192,212.00027736222,189.45944063586,200.32231373592,198.0871271741,177.28987569171,157.63977114881,143.59680465654,132.27228572132,115.70446501258,104.64161973896,87.66490904119,73.90597530709,67.78827988289,64.57826663839,62.0611116099,61.84934293459,59.87329470531,58.24297387088,61.7094778482,70.89963639564,63.40078842221,60.28685778899
174,"COM","Comoros",2915.09116673141,2795.73530696295,2644.45636500574,2494.03234028773,2369.90277688439,2214.77486195135,2098.28936731208,2043.18629296013,2278.108435417,2007.42068513819,2512.56895238923,1827.21548947451,2092.16776675813,1713.39932846275,1629.88360606622,1618.1646189849,1542.9457979212,1816.61746719301,1581.11267228895,1448.06597686329,1301.36674279576,1260.84653088912,1157.41225835933,1089.16844268325,1155.17453106246,1100.79914067853,1046.59322594457,1008.42944543741,949.11712501512,917.6583661911,913.81749388307,887.35420314032
184,"COK","Cook Islands",101.10093519678,99.49819593786,97.95873423292,96.57961220566,95.50020404605,94.66966877477,93.93207718499,92.34821003316,92.11051600048,92.33264782139,91.84160687653,91.49910694587,91.09275642046,90.66365783437,90.29159622094,90.41245299982,90.70901260169,91.34377306707,90.99837736129,92.4835615392,94.26242933348,95.83756412261,97.22417699723,98.62560608083,100.28055175139,102.27486825325,104.58262926731,105.50593415697,106.54568682618,107.49861868394,115.07092914515,117.59429911888
188,"CRI","Costa Rica",181.59527743852,157.40492129868,137.1350299803,125.8407401046,121.30027514557,115.24758637308,107.83866873688,104.69497925333,96.15784378418,84.75708199191,75.40805941293,73.41399875211,69.75085278691,67.56075177991,62.79143071548,58.43764410944,55.41268262261,55.87924430776,55.78913048456,57.46492193531,58.62248091122,56.56035392056,55.15752774463,52.80387218865,52.53347006914,50.46731037601,49.92153062351,48.73765102877,47.49365092841,48.19440782779,44.69935559407,43.77774586693
384,"CIV","Cote d'Ivoire",3633.74718621068,3554.57499954304,3472.30233580536,3424.51743730045,3367.94543210343,3318.27235024136,3173.38606759492,3041.60453120845,2927.96177939135,2805.73655260033,2692.62338189295,2614.20851584503,2466.74412806806,2365.58693307665,2352.66269686147,2358.19022404475,2405.55565902782,2338.26516797223,2233.84265290875,2142.71174488604,2041.82546178032,1912.57079227305,1912.36081851304,1908.4728010799,1828.21034429479,1760.06459213082,1638.97128639231,1436.47146112744,1295.26351295657,1178.62477119449,1088.18296170633,1018.16787350147
191,"HRV","Croatia",9.7522001725,9.42758086655,9.78623744603,9.08930686074,8.70870838935,7.13846829547,6.57117299073,6.47199507532,5.80594038219,4.83783870851,4.77568831856,4.4413437335,4.1354811071,3.62442276376,3.4154360575,3.30998079755,3.15571794753,3.25897592816,3.51478926372,4.10421460048,5.01033767325,6.62149321497,7.82228949637,9.19282837541,10.28871261655,11.50173296583,11.79752413074,12.44370265266,11.99208972427,10.71988322727,10.03888546251,9.63122094513
192,"CUB","Cuba",183.22701547088,177.25635139026,172.76087535592,189.94393332552,190.76552192664,182.10290531136,159.41011477456,144.99740246498,133.75908714055,118.30321360808,104.22432111952,92.50522570829,86.49181331031,86.09899059014,85.22929934842,90.65144700576,85.21418209635,82.37814326769,82.17620573552,79.89106309421,78.58408022925,78.27582054475,79.84871244187,79.78580770505,79.94580732892,75.05647322573,72.41890180627,73.19530670009,73.4681396275,75.65729693007,72.08895883034,70.54697937149
531,"CUW","Curacao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
196,"CYP","Cyprus",17.8863371851,17.43288598127,16.32333340989,15.00174661902,13.6498422497,12.52514497234,11.59590992818,10.8523444849,10.14082622876,9.46443858761,8.88217964248,8.40463143329,8.21298035137,8.0947321373,7.97183343319,7.88516999051,7.82088554494,7.73832365019,7.65863126455,7.58603261668,7.4942298287,7.34015218643,7.2395382837,7.18203549331,7.10912527063,7.00593167362,6.72035100208,6.25626046831,5.7787570729,5.4426416325,5.14163025009,4.94083165992
203,"CZE","Czech Republic",17.85468457963,17.61381814329,17.34645614295,15.01746706258,13.69060608927,10.63550099689,8.79958163362,8.66042215427,7.48138905345,5.98205041991,5.83218566602,5.35134557228,5.30850886166,4.98809555714,4.73799577578,4.49323315568,4.47243127212,4.72263508337,5.16447125272,6.25541464789,8.25208107493,11.0262936774,13.28835874391,14.36024837765,15.65552921133,17.39600964676,18.48743892868,19.08844888899,20.05195183604,21.71690629651,19.33058860761,18.75233408409
180,"COD","Dem. Rep. Congo",4296.80165933454,4265.40786021799,4172.68998099995,4156.01988670633,4490.30330531111,4196.23883142429,4284.11202207127,4339.10678235021,4498.20094907374,4550.84620739972,4677.70263876024,4688.55417025749,4644.78851265452,4607.6842804305,4400.54839117269,4240.55969275491,4077.97700346827,3897.73379703301,3650.51709095597,3421.71864546241,3168.4268063797,2857.62117228479,2532.23561625453,2217.45041532058,1932.76642188374,1651.98045462101,1425.76434252309,1262.30617101027,1163.23262206445,1049.14876020514,965.09926033616,902.6335118074
208,"DNK","Denmark",4.48178075018,4.53464961345,4.46876474079,4.27131264886,4.14770480407,4.05330284274,3.90160281827,3.72231864373,3.61049556149,3.59055920518,3.65070478725,3.69657211684,3.92344545672,4.1175587449,4.25721426468,4.46086286667,4.70928306855,4.94693326424,4.9513170657,4.9466717659,4.87550390771,4.60146145605,4.49652969157,4.49840030224,4.44758907762,4.33219956735,4.15681840898,3.99134159882,3.75261421193,3.51027486693,3.41268627792,3.347746352
262,"DJI","Djibouti",4530.16933952356,4132.01017018213,4138.37553822519,5200.26787816334,4265.62367804613,4066.1467804167,3856.28898421338,3818.48864315803,3430.68719246856,3178.08267620441,3033.81172603233,2845.91229184243,2651.4307646212,2494.77981471986,2415.76948942347,2228.51502688345,2123.28722449067,2067.98231522915,1962.53182821629,1885.35998525883,1924.91354019831,1728.22320006879,1640.97220893241,1574.4074075526,1414.41122357449,1344.39166302298,1280.66908598618,1196.59010851562,1094.87168604134,1025.66987553608,960.54630655699,898.47820113775
212,"DMA","Dominica",184.689417757,181.47444676873,176.37641864998,170.81202557286,166.89117420908,161.54602970956,157.00114424988,151.85148342091,145.74531514028,141.53562206128,133.98632019254,130.7242320113,126.13717431464,124.94703388679,122.19965779138,121.03564058607,119.16042729728,120.59325229467,118.66477115721,122.47903183653,124.34401832715,128.56676814781,130.29515569008,133.84782438831,134.54872747148,134.39382189064,133.23186970799,132.91391607748,132.55465129273,132.17136660418,132.14823405865,131.92703347609
214,"DOM","Dominican Republic",1482.61516498878,1399.84226222049,1305.44324999512,1220.51329779326,1120.44676815118,1033.15963756176,942.31203689857,856.77879418159,770.02713788198,696.12732432544,643.22743853006,610.4402806105,567.32086735984,538.82346487145,529.59781009073,517.41355737774,484.92900318669,452.12604358187,419.08469808512,395.44202414214,385.78352987907,433.376306768,439.60936678283,361.94955078741,333.24341524586,306.71956816614,295.82949031988,277.12066304566,266.39151537933,256.529980401,250.43669199684,245.55307062603
218,"ECU","Ecuador",916.92570442454,1131.5549352039,960.40827343595,719.09596998433,547.09634323831,524.12428684336,519.0533930592,468.912586882,448.58387715331,397.32325505281,377.82146475272,356.89857736712,328.02364402099,304.56912723592,270.44928505722,242.16223477707,219.59989733179,195.02521265168,164.21149147759,144.48124251804,116.22138603372,98.8424891567,84.86680767108,70.42195512259,64.35003752858,66.65234854642,56.17495293601,48.77203156474,44.29068995829,43.93114785371,38.84733705333,37.63288206804
818,"EGY","Egypt",1683.6402485056,1520.32128677856,1372.8058769605,1214.67844788811,1070.02441908688,950.12397184861,804.28621404306,710.89008822882,635.33855929537,578.84395767934,523.08824951648,462.98032101059,403.72677430048,355.15218637034,313.62057103449,278.7466868896,255.219674648,239.53897429689,222.61933119528,211.54569780522,196.94527792191,180.39568734165,166.45954529128,157.85611452587,142.92378986634,134.28469816014,126.13524941009,118.45773040113,111.56599643588,105.75396894196,93.37406898095,88.60008199786
222,"SLV","El Salvador",1738.68209157901,1695.2383086326,1480.78265589373,1310.72313652949,1206.14216130963,1058.85124818792,947.71518778237,840.40102123574,739.95337651689,639.8351809521,558.87324760632,487.02392405312,427.65305530485,377.1497276101,340.49127631754,307.40410670067,263.88014077869,236.19944641787,215.4414961428,209.63240606579,194.55121895504,184.38597967214,173.4286425771,166.06864544384,159.13743247726,150.60038694367,143.54927241117,138.03082071698,132.59239047782,127.58082545818,121.40268297315,118.0253756249
226,"GNQ","Equatorial Guinea",8481.7513659553,8255.64192931038,7936.8943100594,7626.44965674327,7301.66067358426,7059.54464888228,6602.25469213794,5644.15275224022,4941.97053099295,4337.64895262051,3785.33953390058,3127.90853866177,2634.84939506046,2260.3830444108,1963.57030018606,1864.25089246818,1516.29720710882,1325.42950958693,1171.17354110849,1069.89750701996,968.38547065983,876.25135027616,762.03273960632,664.61891227111,602.69304177835,556.00923235388,534.54840926488,521.51068316961,507.20128208893,496.17553790052,481.04805982171,470.06514707708
232,"ERI","Eritrea",8488.84799872856,8306.27186125176,8247.7221344711,7811.06901532289,7146.09250967051,6654.6013087893,6145.63312355733,5777.17133641865,5472.0401244135,5235.07704810837,5027.01005262854,4887.04248246713,4737.67791465783,4470.26587745878,4339.6231942182,4150.47091438011,3984.03514185657,3844.16047149466,3732.30057726663,3523.92711032363,3359.0752458637,3163.09744824471,2998.80177319831,2909.58386505068,2637.77276320707,2546.16818594714,2474.94110272643,2387.850547594,2297.90553917748,2219.51911360154,2147.31480872565,2075.95699351531
233,"EST","Estonia",30.65538392339,29.19440677541,29.68323994071,30.45997748825,30.77378203157,28.87101284053,23.82374553334,21.5193133931,20.64842696562,20.47636246663,18.03270500517,16.2998446257,14.65294253632,14.13173063928,13.46108529534,13.07252887438,12.74436524234,12.76611979929,12.66370160882,12.51720528665,12.43968410542,12.01317903461,11.76335925026,11.30054504128,11.01053388648,10.82552690135,10.41066694538,9.87964111494,9.55754444173,9.37643360709,9.34306742738,9.32148473772
748,"SWZ","Eswatini",5544.82426020537,5369.01208488645,5351.23374375009,5061.06899372186,4943.80585581975,4826.08240163913,4714.96892134677,4615.38233937735,4554.10109086798,4577.26937478089,4724.54488403966,5043.50245747428,4599.76105254739,4605.63696287273,4554.85746484722,4325.05864430508,4144.94050104839,4012.20083202953,3843.00964835634,3645.25226388347,3361.60276397078,3123.28542709356,2945.36584092967,2770.31337593512,2589.3449936426,2311.14871564846,2218.48488913569,2118.29460618033,1989.33571518414,1911.44461676527,1835.4776078289,1740.30506044934
231,"ETH","Ethiopia",7493.64153397466,7351.58498913027,7258.51414453566,7152.81097003919,7049.17314908849,6804.12480945356,6507.93799065961,6222.19543865898,5946.0773055555,5649.20836432381,5382.83608493989,5081.395250267,4790.44556682761,4490.80913599052,4212.39929590296,4007.68450741045,3809.05279163918,3616.45719879841,3402.95473993741,3204.26054155349,2962.05961841876,2798.88034937616,2629.82953569751,2467.33787707441,2361.55298811359,2239.43580355221,2124.02881933254,2044.41456233739,1958.77008559936,1861.95091323411,1757.32632866364,1673.12165943617
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",801.31495580753,783.7588385391,756.41226863131,742.48229069958,720.90365410912,698.72096612213,677.88556617909,649.02592234866,638.14952290435,623.55950757641,608.64605041171,590.2927465879,575.36481610265,568.00222206207,560.97611725407,553.79438154261,553.78504637321,553.30739646393,543.88613231099,546.60095602426,552.92280413548,553.46526928921,550.01914278898,527.05322906414,517.19380416666,509.97088313786,507.48334183872,493.93291399046,481.09443037136,463.83759283261,453.99646742545,441.63040230298
246,"FIN","Finland",4.26305879579,4.35740720681,4.28888130458,4.15173613153,4.0161064955,3.86024483085,3.75727962246,3.58839186637,3.51405176256,3.42827448509,3.34295719426,3.2679431142,3.32748471773,3.40255945447,3.41804507447,3.44002057185,3.44755020433,3.43966103686,3.33356925042,3.16950137282,2.96817132323,2.68904870686,2.46444930031,2.23116900025,2.02470358029,1.8324470991,1.68013379961,1.58050747788,1.46661747856,1.3879442761,1.33691235271,1.29991149459
250,"FRA","France",8.16436647592,8.4964151318,8.62348129471,8.54273561109,8.30787429495,8.13100758736,8.06197330234,7.916221502,7.93896569595,7.87403846137,7.90870439855,7.66938746272,7.6310909724,7.83801367644,7.86583578777,7.94754176096,8.10363515675,8.27224053241,8.44930092713,8.45251776745,8.19544116245,7.5304376481,7.60579103681,7.72771146259,7.75710826858,7.73431692859,7.31678230094,6.79061106332,6.25125303832,5.86271946456,5.63248046458,5.45876100228
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",2671.0569304616,2525.7691326654,2395.67412340078,2252.91121208355,2141.28601936687,2036.70435979906,1919.06031067415,1818.17530729693,1730.46744816968,1647.19171604127,1593.96216256844,1521.78994826659,1449.08788667634,1381.40419368062,1318.81033117798,1279.518605733,1201.98290013176,1131.35730165313,1047.39282132308,970.76114385008,882.96711544827,804.34516132504,729.36204394331,690.83185439669,657.3991215905,622.75264532775,583.0163015749,553.40508506486,521.24559615087,490.34457359337,459.26050903809,435.84877169351
270,"GMB","Gambia",4112.4189128598,4000.64149044767,3916.85810770669,3707.339170132,3507.77560914863,3537.00211419285,3262.21187984098,3067.687447893,2997.70538038612,2921.42683089322,2624.55803492585,2438.77287111381,2308.76413319055,2233.38114074312,2394.15078246556,2321.75629029579,2191.47909419095,2122.85040305486,1937.97743285152,1800.21636237993,1665.68562870878,1435.26496757992,1375.20941762739,1241.18468027313,1265.9190875665,1164.55451642709,1171.5145528674,1205.86559603584,1139.18279885118,1108.10463481311,1027.99642161427,967.53734427127
268,"GEO","Georgia",259.35087417234,226.44115839469,233.24708869183,275.20318292096,320.16953551494,296.51368746202,258.05525320927,248.18481166019,205.79526928053,167.81333932821,127.11091961853,114.98172736781,101.28250871767,84.73859778398,74.98654449899,59.68335750609,50.46797682645,49.86045744266,49.6836194443,48.24038861008,46.72494014881,43.02941447541,40.17524465211,37.10715085048,32.32711672544,29.32071698403,27.15289721791,21.7048191336,18.68464949535,16.06819329699,15.07538691458,14.33522614223
276,"DEU","Germany",4.0319390721,4.13818110046,4.21286530429,4.13882057836,4.01573451584,3.88746319243,3.76010970957,3.67973829842,3.60946615373,3.5467756032,3.51069285596,3.42358924726,3.49121573577,3.63612204827,3.74183535215,3.85934780328,4.01167092929,4.22510664411,4.3116455882,4.3149534102,4.19759726163,3.8955129401,3.66418868017,3.44962430519,3.15209346454,2.93467832689,2.63872305848,2.31629835363,2.03108717535,1.72835682898,1.60635122371,1.50927013854
288,"GHA","Ghana",3634.21501084343,3428.29448630469,3269.45682919886,3132.01247907245,3011.66486146594,2902.43599627881,2778.18608552421,2639.52154420108,2525.19341912414,2402.7736577114,2313.10735020625,2222.41519841214,2145.09477877309,2130.95304465754,2052.72955807223,1985.88251295637,1914.09318720719,1823.27636619918,1644.65611529374,1546.5283512882,1447.34634776308,1389.86382278754,1235.41802437861,1166.14925852168,1141.52903390198,1100.80922607302,1052.15724140292,1021.47736667584,959.67960219531,903.25340935981,857.5483794177,812.69774107792
300,"GRC","Greece",2.4922550767,2.5020041878,2.50611353469,2.52332758553,2.55316332717,2.56899618225,2.61349244839,2.65327495918,2.68951401748,2.72563986488,2.76837611633,2.82415659978,2.82882301901,2.83006406437,2.8369112737,2.85912063225,2.88876378981,2.9222249973,2.9345774079,2.93028236783,2.90361295141,2.83886046304,2.76251280457,2.72062945148,2.66375816483,2.60175924855,2.45456188958,2.20687753939,1.94595267688,1.76338977605,1.65886935949,1.55563430075
304,"GRL","Greenland",11.60882340611,11.46238935401,11.26086680296,10.98958875252,10.58248369805,10.39316000096,10.20612309168,9.87573961749,9.31133923419,9.15338716236,9.06527169029,8.29280243455,7.51930318935,6.79263029785,6.19144156993,5.64670053175,5.27276638769,4.97568622679,4.64795336893,4.28739576718,3.89555736972,3.74873995564,3.71903879934,3.65529477545,3.48698282372,3.34319219797,3.16016559606,3.01836747187,2.92268843925,2.82546848975,2.89097085246,2.60604414733
308,"GRD","Grenada",189.13596201606,167.17159209305,169.44866522563,172.91485408488,161.60093059429,156.0182857946,153.48574823063,147.45642063468,134.08963385974,111.94270598127,105.24863903931,104.9173955319,104.09707837028,106.53857360291,108.60743605706,111.84741264741,112.26137336617,111.43508625988,110.59945988413,109.26917983501,107.00622281553,106.091439786,103.55469852866,102.58684223789,104.57998817727,101.7964676845,99.53727126899,98.42184358518,98.19836443806,97.52403574812,98.65311448996,98.79338477001
320,"GTM","Guatemala",4341.29400760144,4123.49047756044,3519.21336072749,3197.76230104437,2981.13869125039,2550.21068416293,2323.9263419941,2204.18612695125,2138.18120963379,1881.34015103015,1922.92379067121,1868.49450698512,1769.62396664425,1656.00198302832,1522.26251678608,1415.61699216356,1293.12700235962,1221.60288045748,1157.89874537071,1055.21309100323,1013.15838965556,963.33551895365,917.62736628765,875.51761239709,860.23831159891,833.6025427855,842.60765564543,769.05920374847,737.7602061869,760.90715088686,660.29580951434,625.73334920016
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
