"code","iso","country","VOA.raw.1960","VOA.raw.1961","VOA.raw.1962","VOA.raw.1963","VOA.raw.1964","VOA.raw.1965","VOA.raw.1966","VOA.raw.1967","VOA.raw.1968","VOA.raw.1969","VOA.raw.1970","VOA.raw.1971","VOA.raw.1972","VOA.raw.1973","VOA.raw.1974","VOA.raw.1975","VOA.raw.1976","VOA.raw.1977","VOA.raw.1978","VOA.raw.1979","VOA.raw.1980","VOA.raw.1981","VOA.raw.1982","VOA.raw.1983","VOA.raw.1984","VOA.raw.1985","VOA.raw.1986","VOA.raw.1987","VOA.raw.1988","VOA.raw.1989","VOA.raw.1990","VOA.raw.1991","VOA.raw.1992","VOA.raw.1993","VOA.raw.1994","VOA.raw.1995","VOA.raw.1996","VOA.raw.1997","VOA.raw.1998","VOA.raw.1999","VOA.raw.2000","VOA.raw.2001","VOA.raw.2002","VOA.raw.2003","VOA.raw.2004","VOA.raw.2005","VOA.raw.2006","VOA.raw.2007","VOA.raw.2008","VOA.raw.2009","VOA.raw.2010","VOA.raw.2011","VOA.raw.2012","VOA.raw.2013","VOA.raw.2014","VOA.raw.2015","VOA.raw.2016","VOA.raw.2017","VOA.raw.2018","VOA.raw.2019","VOA.raw.2020","VOA.raw.2021","VOA.raw.2022","VOA.raw.2023"
242,"FJI","Fiji",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.152574241161346,-9999,0.226074695587158,-9999,-0.346214205026627,-9999,0.0286506414413452,0.0666418224573135,-0.0370266474783421,0.0493086352944374,-0.325200825929642,-0.650255858898163,-0.70470142364502,-0.910686910152435,-1.1063551902771,-1.09306156635284,-0.978677988052368,-0.909593224525452,-0.176620543003082,0.0277928430587053,0.0285748485475779,0.122923940420151,0.147889748215675,0.0224821381270885,0.0570730641484261,-0.16624815762043,-0.149171754717827,-9999
246,"FIN","Finland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.517697930336,-9999,1.46729826927185,-9999,1.59303331375122,-9999,1.55290365219116,1.57245707511902,1.78360843658447,1.68709695339203,1.4940721988678,1.4602267742157,1.46308124065399,1.46526706218719,1.48671269416809,1.50755143165588,1.60069715976715,1.57370555400848,1.54194664955139,1.54360699653625,1.53178548812866,1.55936217308044,1.58888149261475,1.56277894973755,1.60945093631744,1.60982477664948,1.60161948204041,-9999
250,"FRA","France",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3111584186554,-9999,1.17178165912628,-9999,1.18298661708832,-9999,1.15434229373932,1.12266278266907,1.45645833015442,1.476771235466,1.29872286319733,1.2597668170929,1.30479431152344,1.24453508853912,1.20285654067993,1.17066836357117,1.23810577392578,1.21924662590027,1.21818602085114,1.2066593170166,1.13647246360779,1.15242505073547,1.15723478794098,1.11471974849701,1.06564605236053,1.10469245910645,1.10586476325989,-9999
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.321172207593918,-9999,-0.391127526760101,-9999,-0.470682233572006,-9999,-0.526887536048889,-0.662809371948242,-0.780080676078796,-0.827001750469208,-0.950213253498077,-0.86647754907608,-0.845180630683899,-0.971218228340149,-0.865145206451416,-0.905199348926544,-0.863606691360474,-0.863369941711426,-0.866108179092407,-0.894542098045349,-0.968354880809784,-1.06027472019196,-0.961687982082367,-1.04343354701996,-0.980097234249115,-0.893327057361603,-0.879000067710876,-9999
270,"GMB","Gambia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.2748167514801,-9999,-0.91581529378891,-9999,-1.06467461585999,-9999,-0.670977175235748,-0.489668667316437,-0.67443460226059,-1.01584625244141,-0.896951019763947,-0.891591012477875,-0.865504682064056,-1.01221060752869,-1.07546448707581,-1.21547913551331,-1.28747808933258,-1.25735402107239,-1.26760983467102,-1.45967710018158,-1.26049017906189,-0.622010767459869,-0.21528185904026,-0.249232843518257,-0.199700385332108,-0.105402499437332,-0.0414298065006733,-9999
268,"GEO","Georgia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.331750810146332,-9999,-0.385090172290802,-9999,-0.283675938844681,-9999,-0.505115449428558,-0.177865669131279,-0.0782668963074684,-0.0903711244463921,-0.0927100256085396,-0.230410188436508,-0.256853848695755,-0.188876047730446,-0.160913214087486,-0.172698855400085,0.0215807761996984,0.138814523816109,0.2846839427948,0.274601668119431,0.295233637094498,0.264818489551544,0.228967398405075,0.167866066098213,0.0556677877902985,0.0104059325531125,0.0137373208999634,-9999
276,"DEU","Germany",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.32889533042908,-9999,1.29188847541809,-9999,1.31480205059052,-9999,1.41403138637543,1.41355431079865,1.4960401058197,1.48583388328552,1.3652309179306,1.33647847175598,1.33677780628204,1.33496069908142,1.29778325557709,1.34921073913574,1.39373803138733,1.40618407726288,1.43635880947113,1.42201721668243,1.36436975002289,1.43226766586304,1.44279527664185,1.35365509986877,1.37361109256744,1.42001807689667,1.4095424413681,-9999
288,"GHA","Ghana",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.207235246896744,-9999,-0.187200337648392,-9999,0.0706235095858574,-9999,0.0284165181219578,0.271764487028122,0.117705419659615,0.197485223412514,0.40759339928627,0.497320413589478,0.431884378194809,0.498016387224197,0.514764845371246,0.484657794237137,0.431352198123932,0.438854575157166,0.4616459608078,0.488428711891174,0.583630621433258,0.596760809421539,0.558498740196228,0.550957500934601,0.553479671478271,0.462129205465317,0.394973695278168,-9999
300,"GRC","Greece",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00316429138184,-9999,1.10321736335754,-9999,1.01306200027466,-9999,1.0480192899704,1.15667390823364,1.19141495227814,1.09756934642792,0.965482771396637,0.983873903751373,0.928211510181427,0.891443252563477,0.897718012332916,0.820455014705658,0.700790524482727,0.687237501144409,0.618778228759766,0.651559412479401,0.66856586933136,0.658502697944641,0.74184650182724,0.810959219932556,0.963265836238861,0.945831060409546,0.953022003173828,-9999
304,"GRL","Greenland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.24529051780701,1.28247225284576,1.2762987613678,1.29053568840027,1.27861511707306,1.27684950828552,1.27396094799042,1.27936410903931,1.29554915428162,1.28269290924072,1.26255750656128,1.28214299678802,1.27742886543274,1.26603055000305,-9999
308,"GRD","Grenada",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.614710569381714,-9999,0.72468513250351,-9999,0.715227901935577,-9999,0.785680055618286,0.764794170856476,0.569066882133484,0.525194108486176,0.720976889133453,0.79478645324707,0.820473313331604,0.823060750961304,0.791172504425049,0.7851921916008,0.74750292301178,0.770249128341675,0.906164586544037,0.806074976921082,0.817103922367096,0.744323074817657,0.502225816249847,0.679247379302979,0.687310874462128,0.725593209266663,0.703290700912476,-9999
320,"GTM","Guatemala",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.235270127654076,-9999,-0.195095881819725,-9999,-0.285944521427155,-9999,-0.358615815639496,-0.483628332614899,-0.324404269456863,-0.359379410743713,-0.168789565563202,-0.1712756305933,-0.201825633645058,-0.250002413988113,-0.30328357219696,-0.311964631080627,-0.356138646602631,-0.366542726755142,-0.337586849927902,-0.346393048763275,-0.290310233831406,-0.27957671880722,-0.353329956531525,-0.333213925361633,-0.377719432115555,-0.464397668838501,-0.523062348365784,-9999
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.22957599163055,-9999,-1.11045014858246,-9999,-1.10104322433472,-9999,-1.26344680786133,-1.19539868831635,-1.27017319202423,-1.17200481891632,-1.22781145572662,-1.36868393421173,-1.42630350589752,-1.30284023284912,-0.917964994907379,-0.887738704681396,-1.01388883590698,-1.0223114490509,-0.857567131519318,-0.857851386070251,-0.760865032672882,-0.739428520202637,-0.768330097198486,-0.768409550189972,-0.919305801391602,-0.988577723503113,-1.07498741149902,-9999
624,"GNB","Guinea-Bissau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.972923278808594,-9999,-0.943927407264709,-9999,-0.638303697109222,-9999,-0.658738374710083,-1.06557416915894,-0.842662632465363,-0.484425157308578,-0.628867745399475,-0.712383568286896,-0.715373158454895,-0.759196937084198,-0.822992086410522,-0.853439450263977,-1.32570588588715,-1.34343707561493,-0.849528133869171,-0.749232172966003,-0.733713030815125,-0.797392129898071,-0.682131171226501,-0.481393307447433,-0.452649712562561,-0.239976644515991,-0.39475405216217,-9999
328,"GUY","Guyana",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.254009693861008,-9999,0.390771746635437,-9999,0.464220553636551,-9999,0.542352378368378,0.42819881439209,0.0669328719377518,-0.228859812021255,0.0918237343430519,0.100955948233604,0.112154990434647,0.0926980152726173,0.0661983788013458,0.0294742900878191,-0.00228818249888718,0.0212311018258333,0.156046494841576,0.184091210365295,0.253616988658905,0.277819812297821,0.223729163408279,0.25423064827919,0.214108690619469,0.240642249584198,0.191786617040634,-9999
332,"HTI","Haiti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.68902987241745,-9999,-0.614243030548096,-9999,-0.733862698078156,-9999,-1.18077600002289,-1.20058274269104,-1.33551788330078,-1.2315981388092,-0.712554454803467,-0.612985610961914,-0.587012767791748,-0.657142221927643,-0.711512327194214,-0.749023735523224,-0.762743711471558,-0.749445259571075,-0.791099786758423,-0.79869145154953,-0.759351909160614,-0.73696905374527,-0.752232193946838,-0.7463658452034,-0.840826332569122,-0.952238917350769,-1.19199299812317,-9999
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.222767293453217,-9999,-0.0224337596446276,-9999,-0.0986045747995377,-9999,-0.162654772400856,-0.177857652306557,-0.340818166732788,-0.345806866884232,-0.139432832598686,-0.192796736955643,-0.294657081365585,-0.532957136631012,-0.503610491752625,-0.468656331300735,-0.469777703285217,-0.474935978651047,-0.409179151058197,-0.421742618083954,-0.438134640455246,-0.440145790576935,-0.523381531238556,-0.571924388408661,-0.618731498718262,-0.589030981063843,-0.491803079843521,-9999
344,"HKG","Hong Kong",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.33362603187561,-9999,-0.106265157461166,-9999,-0.0119737386703491,-9999,0.190888628363609,0.449889957904816,0.562140464782715,0.620391666889191,0.508110165596008,0.476365208625793,0.447788029909134,0.479499638080597,0.51484227180481,0.574967980384827,0.63970947265625,0.725162982940674,0.535718739032745,0.514824509620667,0.377285003662109,0.428280264139175,0.448780059814453,0.128072425723076,0.0211426503956318,-0.255466371774673,-0.406677544116974,-9999
348,"HUN","Hungary",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0152370929718,-9999,1.0704607963562,-9999,1.13526666164398,-9999,1.15602231025696,1.16738212108612,1.1494140625,1.17518937587738,1.01504075527191,1.04105567932129,0.965708434581757,0.909724354743958,0.894237220287323,0.836973130702972,0.749367654323578,0.737192869186401,0.553286671638489,0.559989511966705,0.40205392241478,0.536955773830414,0.487242519855499,0.342962503433228,0.389346241950989,0.397210419178009,0.422079831361771,-9999
352,"ISL","Iceland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.46238899230957,-9999,1.42910289764404,-9999,1.49271559715271,-9999,1.47299218177795,1.55566942691803,1.62832796573639,1.568608045578,1.44533681869507,1.43100023269653,1.4256500005722,1.41521406173706,1.44575238227844,1.41072964668274,1.44295036792755,1.43956887722015,1.35735297203064,1.37652158737183,1.35611021518707,1.37918603420258,1.38901424407959,1.30208480358124,1.3812929391861,1.36291229724884,1.42238974571228,-9999
356,"IND","India",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.476563721895218,-9999,0.391242563724518,-9999,0.35206338763237,-9999,0.426245898008347,0.454564899206162,0.39996737241745,0.413685649633408,0.437193721532822,0.453963935375214,0.462193101644516,0.460749089717865,0.443312972784042,0.435818582773209,0.399454206228256,0.432780146598816,0.413313180208206,0.427884757518768,0.440999388694763,0.387068420648575,0.36043393611908,0.268094271421433,0.126321062445641,0.0909888669848442,0.0509058088064194,-9999
360,"IDN","Indonesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.923689842224121,-9999,-1.02446973323822,-9999,-0.270175904035568,-9999,-0.271903306245804,-0.29938605427742,-0.255447417497635,-0.121925517916679,-0.0842525288462639,-0.0198048055171967,-0.0112615153193474,-0.000997999450191855,-0.0377484634518623,-0.00853101350367069,0.0676126480102539,0.0361213013529778,0.153921663761139,0.18487124145031,0.167968854308128,0.131625056266785,0.162236914038658,0.131288319826126,0.0991333574056625,0.149607941508293,0.141518741846085,-9999
364,"IRN","Iran",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.951336085796356,-9999,-0.857599556446075,-9999,-0.932390332221985,-9999,-1.07524108886719,-1.25318002700806,-1.23303318023682,-1.28215098381042,-1.50055873394012,-1.55446839332581,-1.56973898410797,-1.58175098896027,-1.60616195201874,-1.5831161737442,-1.60021269321442,-1.60837185382843,-1.58074295520782,-1.5135885477066,-1.34296941757202,-1.2998480796814,-1.33044922351837,-1.38640606403351,-1.4760000705719,-1.46777892112732,-1.45943284034729,-9999
368,"IRQ","Iraq",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.95664024353027,-9999,-1.94254302978516,-9999,-2.01298880577087,-9999,-2.05034351348877,-1.50118041038513,-1.64300525188446,-1.30099940299988,-1.28219759464264,-1.12617206573486,-1.10468685626984,-1.02345550060272,-0.991843640804291,-1.06950151920319,-1.07618057727814,-1.05719232559204,-1.14425325393677,-1.1279354095459,-1.01554954051971,-1.04724383354187,-0.999588847160339,-0.964265942573547,-1.007279753685,-0.963002920150757,-0.948201417922974,-9999
372,"IRL","Ireland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.38243699073792,-9999,1.3557049036026,-9999,1.4082487821579,-9999,1.27081513404846,1.27646601200104,1.47755229473114,1.62385451793671,1.39654088020325,1.39714181423187,1.42259049415588,1.35357344150543,1.32443165779114,1.3053605556488,1.32252132892609,1.31173515319824,1.31752860546112,1.33469295501709,1.29103517532349,1.29456353187561,1.29546582698822,1.30319917201996,1.38950836658478,1.41824901103973,1.44950783252716,-9999
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.704071819782257,-9999,0.619312763214111,-9999,0.694345474243164,-9999,0.589134454727173,0.644292593002319,0.662250339984894,0.646124362945557,0.774156391620636,0.740543842315674,0.723265171051025,0.570473194122314,0.583845376968384,0.653309524059296,0.644344866275787,0.64940619468689,0.727600991725922,0.744936585426331,0.786671698093414,0.697240054607391,0.630631923675537,0.658837497234344,0.651559114456177,0.674378514289856,0.674335539340973,-9999
380,"ITA","Italy",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.12929081916809,-9999,1.06397449970245,-9999,1.04071915149689,-9999,1.03865301609039,0.985716998577118,1.17716777324677,1.05702924728394,1.06452357769012,1.11190748214722,1.03202378749847,1.03421604633331,0.962826371192932,0.911823928356171,0.916809260845184,0.954217374324799,0.999287128448486,1.03478991985321,1.03497838973999,0.990614295005798,0.963564574718475,0.905116975307465,1.05466663837433,1.08490908145905,1.07030594348907,-9999
388,"JAM","Jamaica",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.586983859539032,-9999,0.727634012699127,-9999,0.677775979042053,-9999,0.597427487373352,0.51918625831604,0.396904200315475,0.4180528819561,0.620725512504578,0.63701593875885,0.579975128173828,0.577551782131195,0.462827682495117,0.479151219129562,0.486024707555771,0.543406128883362,0.562593400478363,0.608786046504974,0.68133145570755,0.691166758537292,0.593458533287048,0.613028824329376,0.625461518764496,0.620010316371918,0.588516116142273,-9999
392,"JPN","Japan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.07292950153351,-9999,0.946786463260651,-9999,0.958087980747223,-9999,1.01447093486786,1.08260369300842,1.04349458217621,1.0062769651413,0.954123318195343,0.969946265220642,0.948859214782715,1.02105367183685,1.04070508480072,1.07113337516785,1.10129523277283,1.10964703559875,1.03611397743225,0.988072454929352,0.983630776405334,1.00370442867279,0.99475222826004,0.929792582988739,0.983319520950317,1.06673097610474,1.01706731319427,-9999
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.238322094082832,-9999,-0.420019745826721,-9999,-0.284868985414505,-9999,-0.796563565731049,-0.634042143821716,-0.549854576587677,-0.514288365840912,-0.717004716396332,-0.676780760288239,-0.737368822097778,-0.784575819969177,-0.799314975738525,-0.796205163002014,-0.734492719173431,-0.806754469871521,-0.753637075424194,-0.769376814365387,-0.71107143163681,-0.712925434112549,-0.717258751392365,-0.695054590702057,-0.747199892997742,-0.790810167789459,-0.794852614402771,-9999
398,"KAZ","Kazakhstan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.964694976806641,-9999,-0.76375538110733,-9999,-0.965679228305817,-9999,-1.0726033449173,-1.0917055606842,-1.12852549552917,-1.03166806697845,-1.18962633609772,-1.16357934474945,-1.09226036071777,-1.07559907436371,-1.13225626945496,-1.12136948108673,-1.17672073841095,-1.24259889125824,-1.18391644954681,-1.16378211975098,-1.20552575588226,-1.24300539493561,-1.20001685619354,-1.23016166687012,-1.18103766441345,-1.13098561763763,-1.06673884391785,-9999
404,"KEN","Kenya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.652150869369507,-9999,-0.866834044456482,-9999,-0.810647130012512,-9999,-0.679399788379669,-0.257107317447662,-0.211594954133034,-0.244842007756233,-0.13034650683403,-0.249015316367149,-0.282543808221817,-0.331883877515793,-0.218933016061783,-0.269520193338394,-0.287803679704666,-0.21225693821907,-0.145544812083244,-0.146352022886276,-0.114290170371532,-0.200866714119911,-0.374979466199875,-0.307872742414474,-0.342688381671906,-0.363395392894745,-0.208831712603569,-9999
