"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019","GHI.raw.2020","GHI.raw.2021","GHI.raw.2022"
450,"MDG","Madagascar",1.29802087725324e-06,1.39079486070353e-06,1.39087375030604e-06,1.38596337528539e-06,1.37421070282757e-06,1.37426922562615e-06,1.36066466362491e-06,1.32056796016698e-06,1.31223444096944e-06,1.24871978103067e-06,1.1884140756792e-06,1.07578540685498e-06,1.13787556734122e-06,1.14384043631224e-06,1.05039253307916e-06,1.13651669946801e-06,1.04588437936801e-06,1.04616817359176e-06,9.55605331880535e-07,1.0216423400735e-06,1.02529073267196e-06,1.01713391071439e-06,1.02608540583854e-06,9.83970705901444e-07,9.85419392330987e-07,9.59225885202702e-07,9.58559541146054e-07,9.25961059027878e-07,8.67125685591975e-07,8.75068314610432e-07,9.5086124207581e-07,8.96588930180749e-07,8.5773142711995e-07
454,"MWI","Malawi",6.21971940468126e-07,5.90694956592775e-07,6.41038388815057e-07,5.92958977520374e-07,6.21512082083354e-07,5.51305316692978e-07,5.31353655908866e-07,5.13464888461867e-07,5.14135326138415e-07,5.04798699674257e-07,5.1589905490008e-07,5.2480236943292e-07,5.55202042576766e-07,5.51893475930747e-07,5.28007442581385e-07,5.23147322999664e-07,5.20056304618608e-07,5.0470309245814e-07,5.02228164136812e-07,4.7153130498632e-07,4.740327274576e-07,4.67696538041202e-07,4.7490260161204e-07,4.68796179771551e-07,4.66446650604601e-07,4.72982726504232e-07,4.73941366289111e-07,4.78595932053964e-07,5.24019316280481e-07,5.3581624452927e-07,5.87943466574918e-07,5.89451884106427e-07,6.11823013725169e-07
458,"MYS","Malaysia",4.59459385767036e-07,4.8307670953239e-07,4.81193263874718e-07,5.00493587859004e-07,4.67627355994449e-07,5.05139716968751e-07,4.73539273115116e-07,4.81812036239634e-07,4.82163979007426e-07,4.38146609825959e-07,4.63766694556662e-07,4.83588406487568e-07,4.67678872526316e-07,5.03865310148607e-07,5.18106353588493e-07,4.98287961634814e-07,4.73550960589325e-07,4.56001513214053e-07,4.71708710423063e-07,4.72562935895934e-07,4.50532108934952e-07,4.34594626157933e-07,4.27715195422937e-07,4.54032252498521e-07,4.3492902278039e-07,4.028611965708e-07,3.88826826286097e-07,3.73585934285714e-07,3.77800551337269e-07,3.68325825379897e-07,3.89577521888751e-07,3.91913677719597e-07,3.74658206507854e-07
462,"MDV","Maldives",-9999,-9999,-9999,-9999,-9999,1.17536688540368e-07,1.23774659046862e-07,1.27493991421228e-07,1.10870501569311e-07,1.38655031684952e-07,1.44390635944387e-07,1.53458955467036e-07,1.79272986983452e-07,1.3807040808897e-07,1.66856344263083e-07,1.76292278813981e-07,1.69846929936688e-07,1.65601679022556e-07,1.6288464396445e-07,1.83904705385814e-07,1.81603535854652e-07,1.76795830866982e-07,1.93524154235686e-07,1.78695544927809e-07,1.98270642651272e-07,1.86938967402556e-07,1.95486369831332e-07,1.91682852003535e-07,2.0153536176332e-07,2.10017934351272e-07,2.71807044680186e-07,1.99749535073221e-07,1.76651978839426e-07
466,"MLI","Mali",1.4521946413662e-06,1.29986955735561e-06,1.34806614892422e-06,1.32806111368251e-06,1.30479170396014e-06,1.32568632451817e-06,1.30936578138215e-06,1.27010026474566e-06,1.25470657948459e-06,1.26910081868449e-06,1.3088209490042e-06,1.11755160463512e-06,1.11667799966443e-06,1.05544014642726e-06,1.14453374276715e-06,1.11006241672675e-06,1.06824328406635e-06,1.07478914644515e-06,1.08283616145864e-06,1.02647871696563e-06,1.03233627751337e-06,1.02631638434365e-06,1.06801344179137e-06,1.08346463758165e-06,1.04753048874891e-06,1.0248162597892e-06,1.07807247778354e-06,1.05045580760598e-06,1.03529079722715e-06,1.04106084470263e-06,1.10845922779325e-06,1.11098587779271e-06,1.11066970812852e-06
470,"MLT","Malta",4.59956953199248e-07,4.07872195966385e-07,3.95213445415571e-07,4.68586030763155e-07,4.10967594061582e-07,3.58446942434906e-07,3.55125655243279e-07,3.41396928978707e-07,3.20622184319506e-07,3.12272329268629e-07,2.51685498864106e-07,2.80893535903228e-07,2.74971830530116e-07,2.83841394889443e-07,2.74420425929663e-07,2.51817577427527e-07,2.50817790518044e-07,2.46478515391426e-07,2.36066297361803e-07,2.27636593097436e-07,2.22795797091184e-07,2.22115611214385e-07,2.19366347749786e-07,1.86482184705404e-07,1.73278337644946e-07,1.19845574905771e-07,9.94546380361193e-08,9.85480408044466e-08,9.34134596875969e-08,9.17693895797585e-08,9.79217634800057e-08,8.80196249347376e-08,8.46528750836628e-08
584,"MHL","Marshall Islands",-8888,-8888,4.89497927516269e-07,5.0292424672346e-07,4.75276859275958e-07,4.57034201766402e-07,5.11582045367868e-07,5.46828784917796e-07,5.72928961554384e-07,5.58660586550129e-07,6.2509794890445e-07,6.05236564289919e-07,6.22584197247954e-07,6.14226437823785e-07,6.65658098968952e-07,6.36536751859597e-07,6.75845687235262e-07,6.75802312542667e-07,7.5704743359898e-07,7.55418048631956e-07,7.41089259109508e-07,7.56710112107321e-07,7.50482910497269e-07,7.43971297043469e-07,7.7276267463936e-07,7.59174968564124e-07,7.46255732829907e-07,7.40537273473591e-07,7.12783086317467e-07,6.44888276305361e-07,6.58963254485477e-07,6.79063120502921e-07,6.64070041836648e-07
478,"MRT","Mauritania",7.80357203929834e-07,7.92869964471729e-07,7.65981674445678e-07,7.42084933270182e-07,7.57230085865487e-07,6.99109297761066e-07,7.13885739347558e-07,7.78073353374272e-07,7.96171574639887e-07,8.19269023387753e-07,8.96854521646208e-07,9.2088904787373e-07,9.18410024763811e-07,8.80500707758831e-07,8.45762683836435e-07,7.9809860575252e-07,7.17163754380466e-07,7.32451728686972e-07,6.94141355494928e-07,7.40476449814633e-07,7.54117607611837e-07,7.36058221607242e-07,7.35070257649378e-07,7.04385011900947e-07,7.10196725807854e-07,7.13266502094091e-07,6.91270529460785e-07,6.92735462287338e-07,6.80487545698572e-07,6.66571589472542e-07,6.91871572527571e-07,7.02704957343451e-07,6.74900857290974e-07
480,"MUS","Mauritius",2.53193671225144e-07,2.48984020621976e-07,2.54083040344234e-07,2.485558972267e-07,2.25744805353887e-07,2.39075627173964e-07,2.35840215900497e-07,2.27557338635851e-07,2.29613877854851e-07,2.44315192344476e-07,2.46278052824554e-07,2.51301953652122e-07,2.4627152426457e-07,2.41185142520811e-07,2.33109211799803e-07,2.38123999233376e-07,2.70311535148618e-07,2.61653664491214e-07,2.54779116316269e-07,2.45907913188476e-07,2.47442165588425e-07,2.40913144096578e-07,2.37730333221895e-07,2.35536268674206e-07,2.35765639046476e-07,2.28302842680626e-07,2.26958797591761e-07,2.29245332365722e-07,2.18839276620345e-07,2.16915005477525e-07,2.28640103051252e-07,2.34896922978213e-07,2.23531529881251e-07
484,"MEX","Mexico",3.89220960814135e-07,3.84611245577074e-07,3.7473675796358e-07,3.72218339197704e-07,3.70300572211859e-07,3.87648011046929e-07,3.74573949800835e-07,3.72959677765276e-07,3.69867735243139e-07,3.62875103546679e-07,3.51160744815501e-07,3.6264397938002e-07,3.66109112651357e-07,3.79647438726827e-07,3.67442019015758e-07,3.76374492514879e-07,3.6938554857913e-07,3.64655579321381e-07,3.63825646486368e-07,3.80222791070602e-07,3.60504486723235e-07,3.63593418528682e-07,3.57668477237358e-07,3.51654096041363e-07,3.37296491040439e-07,3.2370703451991e-07,3.1706991824974e-07,3.05320329274307e-07,3.0123068166605e-07,3.017443242988e-07,3.20021416398404e-07,3.18670529078362e-07,3.29500237773458e-07
583,"FSM","Micronesia",-8888,-8888,4.32704398553304e-07,4.21390695243645e-07,4.55598286225578e-07,6.40677332582295e-07,6.72013328168867e-07,7.4794931746181e-07,7.48336381677612e-07,7.06944988364576e-07,6.44542979915796e-07,5.91971796984947e-07,5.5006647910365e-07,5.70117226594846e-07,5.39844470221561e-07,4.61649334983791e-07,4.52388477270273e-07,5.11897749783682e-07,4.64184080086005e-07,5.65604832729184e-07,4.3628445342428e-07,4.70324405770229e-07,4.98630671351749e-07,5.52422567235698e-07,5.68492754466158e-07,5.65073382644647e-07,5.63552821885186e-07,5.46313183161786e-07,5.47045190519892e-07,5.5350401431192e-07,5.66332687468822e-07,6.07120358111493e-07,6.0898169583838e-07
498,"MDA","Moldova",-9999,-9999,-9999,-9999,-9999,9.77260875108549e-07,1.0444356020837e-06,7.09156078600918e-07,6.69260617569063e-07,5.57280812263149e-07,4.5863061715507e-07,4.47324348679094e-07,4.33740504452475e-07,4.28397284444774e-07,4.06753542663946e-07,3.88027492461835e-07,3.71782983417087e-07,3.57618904592775e-07,3.3327726731719e-07,3.19790146358773e-07,3.22898715239326e-07,3.13245305709755e-07,3.05629287699365e-07,2.8803028993752e-07,2.72495482729639e-07,2.71416497014383e-07,2.67465435774095e-07,2.7035067563154e-07,2.68763854191685e-07,2.55139075777469e-07,2.67453975821215e-07,2.47511856415211e-07,2.55822102757943e-07
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",2.59458484823725e-06,3.1779618016908e-06,3.34390254739128e-06,3.20907216791167e-06,2.9470623529037e-06,2.87379649310411e-06,2.8549014487176e-06,2.81343084897956e-06,2.75974345486583e-06,2.72598351352163e-06,2.72513572629034e-06,2.45103392880801e-06,2.15266842504149e-06,1.99923680903014e-06,1.81300230827484e-06,1.88930312411046e-06,1.89943980315207e-06,2.02083515321577e-06,1.8750730386286e-06,2.09161919058793e-06,2.06939712223007e-06,2.27247167261127e-06,2.54186186523179e-06,2.58067910217143e-06,2.05710953556992e-06,1.82045528213113e-06,2.0502494421905e-06,2.31083150615524e-06,2.46617587985023e-06,2.44882109013528e-06,2.21854979031927e-06,2.12783429030003e-06,2.04567340725447e-06
499,"MNE","Montenegro",-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.90467289103257e-07,3.81381940930763e-07,3.31548290787349e-07,3.59608606585015e-07,3.75019103274563e-07,3.79622051684976e-07,3.77769417923757e-07,3.85344172679888e-07,3.25171249058407e-07,3.3438531770153e-07,3.2152922805089e-07,3.40467905567721e-07,2.65084574113272e-07,3.31881627825295e-07,3.17738133182485e-07,3.08858013905873e-07,2.92605420305489e-07,2.81366911433579e-07,2.91204948567458e-07,2.65201908351303e-07,2.63448533619513e-07,2.73370469896622e-07,2.68067771722358e-07,3.09487449232157e-07,2.64812137882523e-07,2.48784788329853e-07
504,"MAR","Morocco",4.4725147643249e-07,4.29629510641667e-07,4.45071587064775e-07,4.5943608253361e-07,4.36937613068628e-07,4.65424589836675e-07,4.30091538348543e-07,4.45365715968271e-07,4.25403409446871e-07,4.32283768482156e-07,4.35057056135532e-07,4.31491334705179e-07,4.2307703230177e-07,3.9765705581355e-07,4.20938809079324e-07,4.26042453884784e-07,4.08817457948879e-07,4.08147875018555e-07,3.99864801080038e-07,3.84308180914784e-07,3.90936584689081e-07,3.77956158735416e-07,3.75611076448259e-07,3.65168986006997e-07,3.60169074583264e-07,3.54115871813692e-07,3.49394288972516e-07,3.48801550924774e-07,3.44591030212994e-07,3.5832134077208e-07,3.72908972865408e-07,3.76539685487998e-07,3.60589306141065e-07
508,"MOZ","Mozambique",3.36729432033696e-06,3.22165767790831e-06,3.48676193607953e-06,3.21457995546835e-06,3.03853773893697e-06,3.00384049357888e-06,2.69794660388853e-06,2.27352132398738e-06,2.31990882889318e-06,2.00947309082631e-06,1.91639603996302e-06,1.84886220668065e-06,1.85879999453639e-06,1.7928264872149e-06,1.65699298368789e-06,1.68038782901396e-06,1.47941972425549e-06,1.43484517738276e-06,1.37933336655047e-06,1.20168919550336e-06,1.21873859963986e-06,1.25353892903822e-06,1.25681172389412e-06,1.2517389831116e-06,1.32947457459684e-06,1.17652576132232e-06,1.15832555336034e-06,1.12942504021871e-06,1.21618454460499e-06,1.11471185156518e-06,1.07035816774421e-06,1.11231020554935e-06,1.11616802569699e-06
104,"MMR","Myanmar",2.6611724826002e-06,2.60722466516141e-06,2.64431274809297e-06,2.54082139940779e-06,2.46615854892438e-06,2.39513680554951e-06,2.25285941423814e-06,2.09236347362676e-06,2.04130560030072e-06,2.02612318301537e-06,1.87743194383366e-06,1.65743914009152e-06,1.50619689941502e-06,1.38939296869115e-06,1.30746363684176e-06,1.17777886965404e-06,1.10050541057357e-06,1.00326715315268e-06,8.81716665878784e-07,8.12600262535998e-07,7.72364126421134e-07,7.23606098549378e-07,6.60950814095624e-07,6.26720993849364e-07,6.13022920836532e-07,6.37762281760364e-07,5.84679178653089e-07,5.88670342304573e-07,5.01824283313007e-07,4.70028449363286e-07,4.63162330368796e-07,5.58365562294417e-07,5.45040014398246e-07
516,"NAM","Namibia",-8888,1.01603236430606e-06,9.43764032116266e-07,9.58234007250491e-07,9.60606509290158e-07,9.24057867082243e-07,8.84833403818906e-07,8.33797684166524e-07,8.66566505661116e-07,8.2805081219941e-07,8.67918471186093e-07,8.43229882583541e-07,7.21018538198391e-07,7.34071319375093e-07,6.929327448481e-07,7.40880268968023e-07,7.741382377689e-07,6.87061384533147e-07,5.94022135795613e-07,7.6183097368882e-07,6.81122258146853e-07,8.9597828287468e-07,9.45780646842908e-07,5.22121716069121e-07,5.01552210932371e-07,4.85318314901263e-07,5.17265992393183e-07,5.32478294712326e-07,4.9564156627884e-07,4.63989541250308e-07,6.36187447582484e-07,6.35305176711788e-07,6.23023994129878e-07
520,"NRU","Nauru",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.25848001933453e-06,1.29271925844815e-06,1.01914379478702e-06,1.10104808908049e-06,6.69660935099635e-07,6.59331931000199e-07,7.26817258746785e-07,6.12078294341907e-07,5.05358660922398e-07,5.22112790191013e-07,4.86765955037504e-07,5.50343831502038e-07,4.78705657587735e-07,5.45416450673867e-07,5.05385885486792e-07,4.68329942256812e-07,4.2261407961793e-07,4.26113910866467e-07,4.11973427881524e-07
524,"NPL","Nepal",8.02764886699796e-07,7.64944509540384e-07,7.32030252433599e-07,7.30530323121558e-07,6.93116167575265e-07,7.13774773424906e-07,6.88599153279845e-07,6.69660785801425e-07,6.49235284969784e-07,6.4773979027726e-07,6.134071124364e-07,5.93319268607862e-07,5.84494241285864e-07,5.72796666391565e-07,5.51798769553329e-07,5.46176037227343e-07,5.26834986604897e-07,5.13876844423383e-07,5.09567945300758e-07,5.10800651888764e-07,5.0135390390438e-07,4.99417536609435e-07,4.83752707878869e-07,4.84775983181361e-07,4.78817130788521e-07,4.50159702318614e-07,4.8912715584158e-07,4.78710526631552e-07,4.72803645059163e-07,4.35600558453787e-07,4.5992835640612e-07,4.47796122718408e-07,4.2361664410178e-07
528,"NLD","Netherlands",4.73806032752662e-07,4.75950908302849e-07,4.55514607227255e-07,4.32029578667082e-07,4.15023136411543e-07,4.03658475794438e-07,4.02276251670464e-07,3.7837824950106e-07,3.64627952357975e-07,3.38639706677973e-07,3.29928264109549e-07,3.22194999280381e-07,3.10797843017763e-07,3.08601949087764e-07,3.10272742398353e-07,2.97734684608522e-07,2.80634063616025e-07,2.6707540101359e-07,2.58879466872374e-07,2.55050102450847e-07,2.66258906107367e-07,2.41324643630152e-07,2.47995716626737e-07,2.5071869782235e-07,2.39634235026995e-07,2.37381093269066e-07,2.32446640831662e-07,2.31059670036589e-07,2.26076857538029e-07,2.0698530738644e-07,1.99908332962134e-07,1.95962880520608e-07,1.74448359072178e-07
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",8.12948284922832e-07,8.24001902732632e-07,8.28092376470621e-07,7.77715513291817e-07,7.55335415835036e-07,7.29366604237132e-07,7.0975061953834e-07,7.14280609744567e-07,6.84339137593125e-07,6.71199793197331e-07,6.51021713150333e-07,6.49114194948478e-07,6.30396622414957e-07,6.17138671523589e-07,5.92130413141227e-07,5.84309856030198e-07,5.70550600803379e-07,5.47221157734576e-07,5.51887234195822e-07,5.35118512417506e-07,5.30391427671084e-07,5.16449285058534e-07,5.18784099297275e-07,4.98001817130102e-07,4.83606367061772e-07,4.63618619839142e-07,4.38517183930045e-07,4.30427613625371e-07,4.15578912992106e-07,4.09002157285331e-07,3.96790537246319e-07,3.77311187229894e-07,3.59331141911953e-07
558,"NIC","Nicaragua",7.43787628265284e-07,6.44530183164216e-07,7.11395531309532e-07,7.60921198732893e-07,7.53897104670015e-07,6.75636091080716e-07,6.27939030909746e-07,6.51332767249214e-07,6.35738937490232e-07,6.63629914322262e-07,6.57115878459328e-07,6.50612926895345e-07,6.63044528503535e-07,6.86696965891911e-07,6.39938627221427e-07,6.30849977449756e-07,6.17364905070577e-07,5.93817387446795e-07,5.68381053585983e-07,5.96990303940469e-07,5.81108874878438e-07,5.90663333303649e-07,5.61854785133287e-07,5.50081213131423e-07,5.47325571445767e-07,5.55420491979995e-07,5.35435471714933e-07,5.11465178791882e-07,5.3153577125683e-07,5.61405447248988e-07,5.7172187117992e-07,5.37018991045702e-07,5.24775069770623e-07
562,"NER","Niger",1.39419075620309e-06,1.44831906507618e-06,1.46594483020427e-06,1.52859314153647e-06,1.54818166324245e-06,1.5690462068414e-06,1.64437939510845e-06,1.69047566317183e-06,1.60609590702608e-06,1.67291171016818e-06,1.73011747402016e-06,1.68105537611268e-06,1.66232914485867e-06,1.70123104791318e-06,1.76595259463366e-06,1.70658083450715e-06,1.66928932516996e-06,1.69183220056518e-06,1.64522281932514e-06,1.69003593641198e-06,1.5494928407442e-06,1.56960414738275e-06,1.52220170655898e-06,1.53217128028434e-06,1.51002526985779e-06,1.49723678059521e-06,1.48107863647965e-06,1.47584435757075e-06,1.42446551413906e-06,1.42339696388047e-06,1.45080574590182e-06,1.49174131757585e-06,1.38844338639801e-06
566,"NGA","Nigeria",7.75104924130862e-07,8.1055595771756e-07,8.36163558592416e-07,8.68616048983077e-07,1.08890824820282e-06,1.172569748058e-06,1.29656884656205e-06,1.19089631201114e-06,1.08557676840146e-06,1.04759587558756e-06,1.10330738200001e-06,1.05178657371801e-06,8.02773046973952e-07,8.25645209710385e-07,7.39518178412758e-07,7.01662865387651e-07,6.17939524291808e-07,5.49785837637019e-07,5.17531340776758e-07,4.53000787249621e-07,4.80559239402824e-07,4.89929910471914e-07,4.59046529101237e-07,4.28948651501014e-07,4.16404388545605e-07,3.91941970688387e-07,4.01048623459529e-07,4.013759281411e-07,3.91796022291438e-07,4.14023795734686e-07,3.99416691524596e-07,3.86877397041523e-07,3.71509324836137e-07
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",6.45519143653617e-07,5.17662649939023e-07,5.63855937177512e-07,5.675218260057e-07,6.0380387597721e-07,6.07871565120194e-07,6.84747312228226e-07,6.13884688791769e-07,6.50953135818279e-07,5.7190357857392e-07,5.30780021424378e-07,5.33157921379611e-07,5.00437947104412e-07,5.24405740511946e-07,5.04844379654202e-07,4.97030082372961e-07,4.63714880723594e-07,4.55037903863265e-07,4.29796455416609e-07,4.02508923257592e-07,3.94908005787925e-07,4.12012610663483e-07,3.98683753489865e-07,3.52491302979042e-07,3.32601351160593e-07,3.06750703375663e-07,2.96123276419525e-07,3.11062751473856e-07,2.86889433604772e-07,3.01886469270816e-07,3.01480798392276e-07,3.03604889807443e-07,2.94868353528563e-07
578,"NOR","Norway",3.44802990053012e-07,3.24376119798649e-07,3.06995302577883e-07,3.11202098510961e-07,3.12459515399302e-07,3.03083134337319e-07,3.09379738830396e-07,2.97064291425898e-07,2.87343848664926e-07,2.84771174648675e-07,2.77877847888607e-07,2.7864115505739e-07,2.71600727537342e-07,2.78049150836905e-07,2.6988777018918e-07,2.54685073694271e-07,2.4938139017281e-07,2.47253370205352e-07,2.43806952388211e-07,2.38440449520951e-07,2.44107605875995e-07,2.34923192290148e-07,2.28019508982197e-07,2.2563403070413e-07,2.22356055706184e-07,2.22209466351981e-07,2.17051040422752e-07,2.10725642591578e-07,2.07612807082411e-07,1.97755425487455e-07,1.9763656478911e-07,1.91436004816039e-07,1.85226836808209e-07
512,"OMN","Oman",5.0305048359563e-07,5.43916208239922e-07,4.79241468360438e-07,4.57061250294299e-07,5.03343111487977e-07,5.26266090317083e-07,5.16774264212211e-07,5.1836766095206e-07,4.76147989631197e-07,5.36053710414829e-07,5.52100797492735e-07,5.43365022708729e-07,6.09829477339742e-07,7.52624268945539e-07,6.72112325807336e-07,6.8185590851572e-07,7.25366950632021e-07,7.28883567603951e-07,6.94625389807362e-07,6.28236696610758e-07,6.79121834486114e-07,7.19245708103692e-07,7.14563445629616e-07,7.09988154831126e-07,7.06037626229407e-07,6.92063829370468e-07,6.55753049881688e-07,6.75018367606704e-07,6.56388560423996e-07,6.23716973656566e-07,6.85671363488219e-07,7.11687119467034e-07,7.04965046922382e-07
586,"PAK","Pakistan",5.57542662691777e-07,5.28822439554506e-07,5.13653820379275e-07,5.26431555455867e-07,5.31171448419042e-07,5.16655750698382e-07,5.24833476488048e-07,5.27762560740077e-07,5.29977097450285e-07,5.25684664028114e-07,5.21177763701212e-07,5.09365144304633e-07,5.21152712527979e-07,5.13503377081722e-07,5.05839449692434e-07,4.92722094397346e-07,4.92664523454054e-07,4.90809704155866e-07,4.89513767113627e-07,4.88344087148002e-07,4.776956006996e-07,4.74299084377327e-07,4.61550618397495e-07,4.49315559334387e-07,4.41350677819641e-07,4.37032141419477e-07,4.51017768763037e-07,4.60741498893895e-07,4.32617934953514e-07,4.30413039859061e-07,4.38495033560524e-07,4.38493811632051e-07,3.97873939401447e-07
585,"PLW","Palau",-8888,-8888,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.20497502761577e-06,1.16713400161235e-06,9.57844249874906e-07,1.02815432887644e-06,9.91114221283599e-07,1.06261601504699e-06,1.08029467142571e-06,1.07417176441994e-06,9.85000464101625e-07,1.11771136882786e-06,1.10573908355079e-06,1.07383327138387e-06,1.15447914311295e-06,1.0069768877716e-06,9.1529736414328e-07,8.13997682140396e-07,8.33828934171632e-07,8.89642827221631e-07,8.71223692870014e-07,8.94725448506098e-07,9.59756298957392e-07,1.14865279105095e-06,-9999
591,"PAN","Panama",2.49242014722624e-07,2.45259384342363e-07,2.62201966921631e-07,2.41346717995159e-07,2.46513989997987e-07,2.28411468433943e-07,2.43007359427519e-07,2.28529055876351e-07,2.46009458000461e-07,2.30278620055894e-07,2.25417973909621e-07,2.61221563341553e-07,2.32653103975246e-07,2.3048623960313e-07,2.07193681758745e-07,2.18789762948344e-07,2.1200569117181e-07,1.8591682430764e-07,1.72382166831123e-07,1.86393540971602e-07,1.84705541378106e-07,1.77989191192012e-07,1.61242766002117e-07,1.5877039713998e-07,1.52790911656808e-07,1.43393384353003e-07,1.34570439019781e-07,1.33736528067557e-07,1.26928267227446e-07,1.42265284525449e-07,1.47489892795398e-07,1.39078884995612e-07,1.27383682561004e-07
598,"PNG","Papua New Guinea",4.51362463140676e-07,4.17417191675111e-07,3.77335633966959e-07,3.25798353308539e-07,3.11107747519391e-07,3.31151480568088e-07,3.16021500002222e-07,3.59872255107305e-07,5.57118621181925e-07,3.75042524787944e-07,4.46022536011226e-07,4.48090454061938e-07,4.93341691376592e-07,4.98339170877475e-07,5.42030693226464e-07,5.60913270108323e-07,5.61137298902366e-07,5.51774426963364e-07,5.3747410694147e-07,4.32292946769108e-07,3.58871774357748e-07,3.76170852643202e-07,3.53710437796917e-07,3.56860411063346e-07,3.96284543223012e-07,3.98303505857466e-07,3.88374590453397e-07,3.65199317136804e-07,3.93166997433522e-07,3.79209893114168e-07,3.72425891138483e-07,3.79632787580147e-07,3.57296052220106e-07
600,"PRY","Paraguay",6.52136671500912e-07,5.94735890955895e-07,6.12646558894596e-07,6.3154984586666e-07,6.35698372815476e-07,6.40212079238358e-07,6.06273862712907e-07,5.94445021542479e-07,6.03083124894469e-07,6.15637554890871e-07,5.90581396497931e-07,6.4229983188183e-07,6.27263013708351e-07,6.51412603534167e-07,5.87112191234636e-07,5.93393799167947e-07,5.83947183668456e-07,6.02326421746721e-07,5.51680251194359e-07,5.77564723082524e-07,5.55009955003655e-07,5.46477860156019e-07,5.68238440520584e-07,5.40116664465347e-07,5.38564321541788e-07,5.2371122994169e-07,5.15725245132013e-07,5.17189055278661e-07,4.84698378002267e-07,4.95855829047477e-07,5.12170236556606e-07,5.02382513267694e-07,5.0006082366652e-07
604,"PER","Peru",4.4197107443759e-07,4.24654232702617e-07,4.2589991497621e-07,4.28959305028219e-07,3.91702356676213e-07,3.81189137619005e-07,3.72337801809258e-07,3.69745945400638e-07,3.82373704631297e-07,3.92827366377347e-07,3.80163034742455e-07,3.58673406230301e-07,3.44542898013872e-07,3.30266462967928e-07,3.33861753761067e-07,3.30215829572119e-07,2.98475265898934e-07,3.0496027144781e-07,2.79859462511644e-07,2.97339014876569e-07,2.89915823967389e-07,2.78260248954693e-07,2.72300266815316e-07,2.51171980031329e-07,2.64530009624133e-07,2.56556172409621e-07,2.57742574591322e-07,2.56225897970905e-07,2.48725090181367e-07,2.50185419444631e-07,2.49270128824726e-07,2.43431668610102e-07,2.50976471316601e-07
608,"PHL","Philippines",4.16133530958828e-07,4.27371462110325e-07,4.38415171622302e-07,4.37405813190983e-07,4.50596625070134e-07,4.56394825913915e-07,4.46031321455259e-07,4.52537284282226e-07,4.28962367403521e-07,4.41389058514794e-07,4.3794164323867e-07,4.23013140390443e-07,4.11324969907327e-07,3.95702811311638e-07,3.83395216257968e-07,3.66839595358829e-07,3.37441384238213e-07,3.28805334581119e-07,3.31669533761181e-07,3.2988590921031e-07,3.19687474180564e-07,3.11582367139855e-07,3.00674571955997e-07,2.94978142682633e-07,2.87336070224773e-07,2.84237169884781e-07,2.80405380638397e-07,2.83417941989813e-07,2.74076055223783e-07,2.61567740764059e-07,2.77486313668608e-07,2.75085880439057e-07,2.65078982436505e-07
