"code","iso","country","PME.raw.1998","PME.raw.1999","PME.raw.2000","PME.raw.2001","PME.raw.2002","PME.raw.2003","PME.raw.2004","PME.raw.2005","PME.raw.2006","PME.raw.2007","PME.raw.2008","PME.raw.2009","PME.raw.2010","PME.raw.2011","PME.raw.2012","PME.raw.2013","PME.raw.2014","PME.raw.2015","PME.raw.2016","PME.raw.2017","PME.raw.2018","PME.raw.2019","PME.raw.2020","PME.raw.2021","PME.raw.2022"
242,"FJI","Fiji",5.05797115571862,5.63110775103836,6.28473567485799,5.79420227921642,6.0842850471703,5.74048640526988,6.10704150857945,5.91821898228195,6.0864907261899,6.95070425316226,7.17105857152986,6.04322464696201,6.45643655288994,6.38781562138056,6.12163671329993,6.17733143584336,5.31877048306594,5.99969792328414,5.63186020226743,7.00941587838286,6.37866528463097,6.70989837319196,5.88423230434891,5.80113467723276,7.09654410544542
246,"FIN","Finland",7.19976714210895,7.53847692992773,6.69033610262348,7.01853179169685,6.86786710063777,7.25428873374813,7.08350463647798,7.10035035180932,8.38705714716781,7.74321951162144,6.70985453242489,6.90228507632997,7.55619542749725,6.78165792599361,6.575936124622,6.16629137566171,7.23659672461215,5.6422529173469,5.33357223034655,4.6628983062761,5.72189988270403,4.94340630094129,4.86855527817484,5.13333212660499,5.01024740750909
250,"FRA","France",15.051746443451,14.3049636361515,13.4046948849799,14.6337862667069,13.9238700882949,14.8785826829322,13.0550507854329,13.1251248880731,13.4660392834893,13.6636038811804,14.249336732263,15.5797183031427,15.84129336425,15.4225038680326,13.9644190576832,14.273451192056,11.3626435293115,12.1087979540575,11.1374236134317,10.7470756726829,10.6038296965483,9.57297693853184,8.92238665380407,10.0567090876922,10.481646393203
258,"PYF","French Polynesia",4.26772758485097,3.99048928517618,4.47586786494851,5.09401135376808,4.79606538835719,4.85770186371527,4.50279120036659,4.97183412811974,4.69313418521905,5.12420723030021,4.23480618227091,4.40292243246398,4.52149070678026,4.06071256278365,4.22145339639155,4.21361126482278,4.64060514700218,4.40417592731597,4.01390068720118,4.057065165967,4.33218547364194,4.46437236130082,4.52343779473283,4.0936760451253,5.25339040540881
266,"GAB","Gabon",20.7584723912799,16.6065372926199,22.3923397739981,25.458727610738,22.7056118425666,22.6320433380139,25.2460834847544,21.2442848377039,19.6624088335508,24.6719269190346,28.9723177653307,25.3723404582956,27.5548592612223,27.714004927343,28.2399557454201,30.8036635345903,27.6770402975139,30.0475691296463,30.722211087896,26.8882092195405,27.4941792081722,28.4019549597331,30.3174514451474,29.4925290289201,31.1429398989892
270,"GMB","Gambia",55.0016614235705,42.8191404421088,44.9368715850882,36.6717980875005,36.8616756507869,37.0016169614725,37.594776160667,35.3513148794865,34.4233502782552,41.685900556062,41.6028873746262,34.690402914278,37.4146265327335,37.3735021883481,42.9513965777057,32.6324698674377,35.5574502812016,42.848105181387,38.0020655241663,41.4961431412717,38.7974230911953,36.3274920820293,36.8426095174735,37.9361311057886,35.5633610188774
268,"GEO","Georgia",17.0174232865609,16.1029727951788,17.8551375146819,18.6315222796318,17.5906800431933,18.626872988914,18.466488489788,18.6049577396335,18.8270582888708,18.713221107992,22.1476574351161,19.4905165810734,21.503197282591,18.7619856070595,18.204645702014,18.2824729950475,20.5886526281964,18.5419480109903,17.0235598941114,18.7529465915218,18.3407789576132,18.6773956447893,18.6512731778606,19.2331350766136,19.0716034470768
276,"DEU","Germany",16.7080789757981,15.5614809937591,15.0012158189517,15.2041201157596,16.0599738490417,16.9081376455962,15.296447684806,15.0925747926223,16.4917723377736,13.7906463726189,14.360857760884,15.3645573827941,15.8414388002121,15.4422466083161,12.9576397667776,13.541093968017,13.4335086673658,12.1210878487441,11.7920631493084,11.8901850063356,12.2707115441054,9.955706816915,9.05362568686721,9.89327620564587,9.63480002203008
288,"GHA","Ghana",27.4839211460339,21.2714127770272,34.2935071726364,30.6387776827414,31.6567358114261,28.0402519328065,34.1345696088541,31.3175279800447,27.2168896061993,35.3598322390831,37.6443273872201,29.3631725941159,26.2809454088698,30.226519835429,28.916326733508,24.0601467694614,23.4731119369659,33.8051354771803,31.2128661704967,29.172969108103,25.7385069777441,25.0324428692494,30.0184177213042,29.1163695789841,29.9357195191901
300,"GRC","Greece",17.0988565539719,16.9985600165906,19.0154628946824,18.4236537211394,19.0359365981911,18.9275707241704,17.7832273750725,19.5324618160619,18.6876989338323,20.7296178028458,21.0503278309112,18.3826156726909,17.978961151958,18.5937737804007,17.4910115809215,14.8122629165673,15.7330339163372,15.2420781398479,14.977060848509,15.1303560690149,15.2088624858289,15.2802886157162,14.3222083726484,15.5319583138566,16.1944791943832
